index,distance
0,0.31025
1,0.31042
2,0.33864
3,0.33609
4,0.31042
5,0.33099
6,0.31042
7,0.39542
8,0.31093
9,0.3145
10,0.31008
11,0.31076
12,0.33014
13,0.29342
14,0.31042
15,0.3485
16,0.306
17,0.32538
18,0.32657
19,0.31025
20,0.28169
21,0.31042
22,0.3247
23,0.32487
24,0.32385
25,0.32895
26,0.31042
27,0.33065
28,0.31059
29,0.32521
30,0.31025
31,0.32861
32,0.32674
33,0.31025
34,0.3485
35,0.36295
36,0.32521
37,0.31042
38,0.323
39,0.31042
40,0.31008
41,0.29138
42,0.31042
43,0.31484
44,0.32742
45,0.31025
46,0.31025
47,0.32912
48,0.31025
49,0.35105
50,0.3655
51,0.32742
52,0.31042
53,0.30617
54,0.33065
55,0.32606
56,0.31433
57,0.34136
58,0.32691
59,0.31025
60,0.3366
61,0.3315
62,0.31144
63,0.36346
64,0.32759
65,0.31042
66,0.32793
67,0.32861
68,0.31042
69,0.27965
70,0.35258
71,0.32504
72,0.31042
73,0.32538
74,0.32487
75,0.31042
76,0.27744
77,0.35003
78,0.32487
79,0.31042
80,0.32997
81,0.32759
82,0.31042
83,0.28169
84,0.34986
85,0.32691
86,0.31025
87,0.31059
88,0.32725
89,0.31042
90,0.28186
91,0.31025
92,0.32606
93,0.31008
94,0.32385
95,0.32844
96,0.31484
97,0.30855
98,0.36346
99,0.32742
