index,distance
0,0.41395
1,0.39593
2,0.40936
3,0.40936
4,0.40681
5,0.40953
6,0.40919
7,0.42636
8,0.42381
9,0.42432
10,0.40953
11,0.42092
12,0.42007
13,0.42347
14,0.41106
15,0.42534
16,0.42551
17,0.40919
18,0.41395
19,0.38675
20,0.40834
21,0.41837
22,0.40987
23,0.39627
24,0.41412
25,0.39287
26,0.42466
27,0.41123
28,0.41378
29,0.40732
30,0.40936
31,0.77554
32,0.41123
33,0.40953
34,0.4097
35,0.41378
36,0.38777
37,0.408
38,0.42806
39,0.40936
40,0.408
41,0.41055
42,0.40817
43,0.40919
44,0.38777
45,0.42891
46,0.40936
47,0.41395
48,0.41361
49,0.4063
50,0.39491
51,0.41327
52,0.41514
53,0.40936
54,0.41378
55,0.41361
56,0.38726
57,0.41905
58,0.41395
59,0.40936
60,0.4097
61,0.41344
62,0.40664
63,0.425
64,0.40919
65,0.38692
66,0.42449
67,0.39202
68,0.42942
69,0.4131
70,0.41378
71,0.40919
72,0.38454
73,0.40953
74,0.40953
75,0.40834
76,0.40936
77,0.42007
78,0.41378
79,0.41701
80,0.38879
81,0.42517
82,0.40664
83,0.41395
84,0.39338
85,0.40987
86,0.40936
87,0.3808
88,0.41378
89,0.39423
90,0.40953
91,0.41854
92,0.40953
93,0.40936
94,0.41378
95,0.41378
96,0.40902
97,0.40902
98,0.40919
99,0.40919
