index,distance
0,0.21216
1,0.15402
2,0.19295
3,0.20774
4,0.20774
5,0.22457
6,0.20791
7,0.20774
8,0.20791
9,0.20791
10,0.20791
11,0.20791
12,0.19788
13,0.23477
14,0.19618
15,0.20808
16,0.20808
17,0.20672
18,0.20774
19,0.18377
20,0.20791
21,0.20774
22,0.20774
23,0.22814
24,0.20774
25,0.20791
26,0.20774
27,0.20791
28,0.20774
29,0.20672
30,0.2125
31,0.21233
32,0.20604
33,0.20757
34,0.20655
35,0.20791
36,0.20791
37,0.20553
38,0.21233
39,0.22032
40,0.2125
41,0.20757
42,0.20808
43,0.19227
44,0.18887
45,0.2108
46,0.20774
47,0.21233
48,0.19499
49,0.20621
50,0.20791
51,0.2125
52,0.20774
53,0.20213
54,0.18802
55,0.20791
56,0.21216
57,0.1972
58,0.1853
59,0.21216
60,0.21199
61,0.20791
62,0.19193
63,0.20791
64,0.21097
65,0.18309
66,0.20825
67,0.22372
68,0.20791
69,0.19482
70,0.1887
71,0.21182
72,0.20774
73,0.20774
74,0.20621
75,0.18598
76,0.2125
77,0.20774
78,0.20774
79,0.20757
80,0.19023
81,0.20757
82,0.21216
83,0.2125
84,0.2244
85,0.20757
86,0.20179
87,0.19431
88,0.20774
89,0.20774
90,0.20774
91,0.20808
92,0.20808
93,0.20757
94,0.21505
95,0.19771
96,0.20808
97,0.21539
98,0.21233
99,0.20774
