distance
182
181
180
181
178
186
180
180
181
179
183
181
182
182
180
182
180
182
181
179
182
181
183
177
181
179
181
180
184
179
181
187
183
178
181
180
181
181
180
180
183
180
182
183
180
181
183
182
180
183
182
182
183
184
178
183
181
182
183
179
182
180
182
180
182
180
182
179
180
179
179
182
182
182
183
182
183
182
180
178
182
182
183
183
182
185
184
184
181
181
182
182
181
183
185
180
183
182
182
184
184
180
184
181
179
181
180
180
180
181
181
178
181
179
180
181
177
182
182
179
181
182
181
181
177
182
177
181
182
181
179
183
181
182
182
182
180
182
180
183
183
182
182
181
183
180
181
181
184
183
181
184
180
181
184
183
182
179
179
183
179
182
183
183
181
180
179
182
182
182
181
181
181
182
182
180
181
183
178
179
182
182
178
181
184
179
180
179
180
181
183
182
184
182
182
185
184
179
179
182
180
182
180
182
184
184
182
182
181
181
181
180
182
181
185
182
181
184
181
181
181
183
180
181
183
182
182
182
182
183
182
186
184
185
182
184
182
180
183
181
180
184
183
177
181
180
180
182
184
182
181
182
182
181
181
182
179
180
182
181
181
180
181
183
182
178
182
179
179
179
178
180
181
182
183
184
182
183
180
180
182
182
182
183
181
183
184
182
184
183
181
180
183
180
182
181
184
179
179
180
