distance
83
83
81
82
79
79
82
82
80
82
79
81
80
82
83
81
82
81
82
82
80
81
82
83
81
82
82
82
81
80
81
82
80
83
79
81
81
81
83
83
81
81
81
80
80
82
80
83
80
81
81
81
79
80
79
79
83
79
80
79
81
80
81
80
83
80
83
80
81
83
83
80
82
81
81
80
82
81
80
81
80
79
79
81
81
81
81
80
82
78
81
81
82
80
83
82
79
81
81
80
79
81
79
80
82
81
79
78
79
81
80
82
82
82
79
79
84
81
83
81
81
80
81
80
79
82
80
81
81
82
79
82
79
79
81
81
80
80
81
79
81
82
82
82
79
80
81
80
81
80
83
81
82
80
81
79
81
83
82
80
81
80
82
80
80
81
81
79
82
80
80
81
80
82
80
80
80
81
79
79
81
81
80
79
81
80
80
80
79
80
82
81
79
80
80
80
78
82
81
82
