index,distance
0,161
1,162
2,162
3,164
4,162
5,163
6,168
7,162
8,162
9,163
10,164
11,164
12,165
13,164
14,160
15,162
16,161
17,162
18,162
19,164
20,159
21,162
22,162
23,163
24,162
25,162
26,159
27,164
28,159
29,159
30,164
31,162
32,164
33,164
34,163
35,160
36,162
37,162
38,158
39,164
40,161
41,163
42,161
43,163
44,161
45,162
46,162
47,164
48,163
49,163
50,161
51,163
52,165
53,162
54,163
55,160
56,163
57,160
58,161
59,163
60,163
61,163
62,160
63,163
64,163
65,160
66,162
67,163
68,163
69,162
70,161
71,165
72,163
73,164
74,165
75,162
76,163
77,160
78,162
79,158
80,159
81,161
82,161
83,159
84,159
85,162
86,161
87,158
88,159
89,163
90,160
91,162
92,160
93,160
94,160
95,160
96,157
97,161
98,159
99,160
100,158
101,158
102,161
103,159
104,163
105,163
106,161
107,160
108,162
109,159
110,161
111,160
112,162
113,163
114,161
115,161
116,161
117,160
118,163
119,159
120,158
121,160
122,158
123,161
124,160
125,160
126,162
127,163
128,161
129,159
130,162
131,158
132,156
133,161
134,161
135,162
136,159
137,161
138,157
139,160
140,159
141,160
142,159
143,163
144,158
145,163
146,160
147,158
148,160
149,157
150,158
151,157
152,160
153,161
154,161
155,161
156,159
157,160
158,160
159,158
160,160
161,163
162,160
163,159
164,158
165,160
166,162
167,159
168,162
169,159
170,159
171,159
172,163
173,160
174,159
175,159
176,159
177,161
178,158
179,157
180,162
181,159
182,157
183,160
184,158
185,160
186,159
187,161
188,159
189,160
190,161
191,160
192,161
193,159
194,161
195,160
196,163
197,157
198,162
199,159
200,160
201,162
202,158
203,160
204,159
205,159
206,157
207,159
208,160
209,162
210,160
211,161
212,162
213,161
214,160
215,157
216,162
217,159
218,163
219,161
220,161
221,159
222,159
223,162
224,158
225,158
226,160
227,162
228,160
229,161
230,160
231,157
232,160
233,159
234,158
235,160
236,160
237,161
238,161
239,162
240,159
241,161
242,163
243,156
244,160
245,158
246,162
247,159
248,157
249,162
250,157
251,159
252,163
253,160
254,161
255,161
256,157
257,163
258,159
259,164
260,160
261,160
262,160
263,159
264,162
265,160
266,161
267,158
268,163
269,159
270,161
271,162
272,159
273,162
274,160
275,158
276,157
277,158
278,160
279,162
280,161
281,161
282,161
283,158
284,160
285,159
286,158
287,161
288,160
289,158
290,160
291,161
292,159
293,163
294,158
295,160
296,159
297,159
298,159
299,160
300,159
301,160
302,159
303,159
304,157
305,155
306,158
307,159
308,159
309,157
310,161
311,160
312,160
313,158
314,157
315,160
316,161
317,160
318,161
319,159
320,163
321,161
322,159
323,160
324,161
325,159
326,157
327,164
328,160
329,158
330,159
331,159
332,161
333,161
334,160
335,159
336,159
337,161
338,162
339,160
340,160
341,161
342,159
343,159
344,160
345,160
346,160
347,159
348,162
349,162
350,161
351,162
352,162
353,160
354,162
355,161
356,164
357,162
358,156
359,159
360,159
361,160
362,160
363,160
364,160
365,161
366,165
367,159
368,159
369,160
370,161
371,159
372,160
373,161
374,161
375,158
376,156
377,157
378,160
379,159
380,160
381,157
382,162
383,159
384,161
385,160
386,161
387,158
388,159
389,159
390,158
391,162
392,161
393,159
394,160
395,159
396,161
397,160
398,158
399,160
400,160
401,160
402,161
403,161
404,160
405,162
406,159
407,161
408,159
409,162
410,158
411,163
412,159
413,160
414,160
415,158
416,159
417,162
418,157
419,159
420,160
421,159
422,160
423,159
424,156
425,160
426,159
427,160
428,160
429,159
430,158
431,158
432,157
433,160
434,160
435,161
436,159
437,159
438,161
439,161
440,160
441,160
442,155
443,160
444,161
445,160
446,158
447,163
448,161
449,157
450,158
451,158
452,162
453,161
454,160
455,162
456,159
457,159
458,161
459,159
460,161
461,161
462,161
463,157
464,161
465,160
466,160
467,163
468,159
469,160
470,159
471,159
472,158
473,160
474,159
475,152
476,160
477,160
478,159
479,161
480,161
481,157
482,159
483,161
484,161
485,163
486,158
487,160
488,160
489,160
490,159
491,159
492,161
493,163
494,160
495,164
496,157
497,160
498,161
499,159
