index,distance
0,59
1,63
2,60
3,60
4,61
5,61
6,62
7,61
8,60
9,60
10,62
11,63
12,61
13,63
14,62
15,63
16,62
17,64
18,61
19,61
20,62
21,62
22,63
23,63
24,63
25,61
26,61
27,61
28,62
29,62
30,61
31,61
32,60
33,61
34,63
35,60
36,63
37,62
38,64
39,60
40,64
41,62
42,62
43,61
44,62
45,62
46,59
47,61
48,63
49,62
50,63
51,61
52,61
53,62
54,63
55,61
56,64
57,63
58,62
59,62
60,61
61,62
62,62
63,62
64,61
65,62
66,61
67,62
68,64
69,60
70,61
71,62
72,61
73,62
74,64
75,64
76,62
77,61
78,64
79,61
80,61
81,61
82,60
83,61
84,64
85,61
86,62
87,61
88,63
89,63
90,61
91,62
92,63
93,61
94,63
95,61
96,63
97,61
98,61
99,62
100,61
101,62
102,61
103,63
104,61
105,61
106,61
107,62
108,63
109,62
110,64
111,62
112,59
113,61
114,62
115,64
116,63
117,62
118,64
119,61
120,62
121,64
122,62
123,62
124,64
125,62
126,61
127,63
128,63
129,63
130,63
131,61
132,64
133,65
134,65
135,60
136,61
137,61
138,64
139,63
140,63
141,62
142,62
143,62
144,65
145,64
146,61
147,63
148,62
149,61
150,63
151,60
152,63
153,61
154,62
155,61
156,63
157,62
158,60
159,63
160,64
161,62
162,62
163,63
164,62
165,60
166,61
167,62
168,65
169,63
170,62
171,64
172,61
173,62
174,63
175,63
176,61
177,62
178,62
179,62
180,62
181,62
182,63
183,61
184,64
185,63
186,64
187,64
188,62
189,63
190,64
191,63
192,62
193,62
194,64
195,61
196,62
197,63
198,62
199,61
200,61
201,60
202,63
203,63
204,65
205,62
206,63
207,65
208,64
209,62
210,62
211,61
212,62
213,63
214,63
215,63
216,63
217,64
218,62
219,63
220,63
221,63
222,64
223,62
224,63
225,62
226,61
227,65
228,63
229,62
230,62
231,63
232,63
233,64
234,62
235,63
236,64
237,64
238,63
239,62
240,64
241,63
242,65
243,62
244,64
245,61
246,64
247,63
248,64
249,64
250,64
251,63
252,63
253,62
254,63
255,64
256,63
257,63
258,64
259,64
260,64
261,63
262,62
263,63
264,61
265,64
266,64
267,62
268,62
269,62
270,61
271,61
272,63
273,63
274,63
275,62
276,63
277,64
278,62
279,62
280,64
281,63
282,62
283,62
284,65
285,65
286,63
287,64
288,61
289,62
290,64
291,61
292,65
293,65
294,63
295,61
296,63
297,64
298,62
299,63
300,64
301,62
302,63
303,62
304,64
305,62
306,63
307,63
308,64
309,64
310,64
311,63
312,66
313,60
314,65
315,62
316,63
317,65
318,62
319,62
320,64
321,62
322,61
323,63
324,62
325,63
326,63
327,63
328,63
329,63
330,62
331,61
332,64
333,63
334,62
335,63
336,64
337,64
338,62
339,63
340,60
341,63
342,63
343,62
344,60
345,64
346,62
347,64
348,62
349,62
350,63
351,64
352,62
353,61
354,64
355,63
356,63
357,63
358,62
359,62
360,63
361,63
362,64
363,61
364,63
365,62
366,62
367,63
368,60
369,62
370,61
371,63
372,62
373,63
374,63
375,62
376,64
377,62
378,61
379,62
380,63
381,64
382,62
383,63
384,62
385,61
386,62
387,62
388,65
389,64
390,63
391,65
392,62
393,61
394,62
395,63
396,64
397,64
398,61
399,63
400,63
401,64
402,62
403,64
404,63
405,60
406,63
407,64
408,62
409,64
410,62
411,64
412,63
413,62
414,62
415,62
416,63
417,62
418,63
419,63
420,63
421,64
422,62
423,62
424,63
425,63
426,63
427,64
428,64
429,60
430,63
431,64
432,64
433,63
434,64
435,62
436,61
437,63
438,62
439,63
440,61
441,61
442,62
443,61
444,62
445,62
446,63
447,64
448,61
449,63
450,64
451,63
452,63
453,63
454,61
455,64
456,64
457,62
458,61
459,62
460,65
461,63
462,62
463,61
464,63
465,64
466,63
467,62
468,63
469,63
470,64
471,63
472,62
473,63
474,64
475,62
476,63
477,63
478,63
479,62
480,63
481,62
482,62
483,61
484,63
485,63
486,63
487,62
488,62
489,63
490,64
491,63
492,62
493,61
494,62
495,63
496,64
497,60
498,63
499,62
