valore,media,devstd,error
20,31.76,1.012827427547907,11.760000000000002
25,37.12,0.9426355992162078,12.119999999999997
30,42.10666666666667,1.0951194047184345,12.10666666666667
35,47.416666666666664,1.1949121050037546,12.416666666666664
40,53.07666666666667,1.3152522637425192,13.076666666666668
45,58.54,1.2329370540559699,13.54
50,63.38666666666666,1.155395466714277,13.386666666666663
55,68.06666666666666,1.2084798857807595,13.066666666666663
60,73.08333333333333,1.2602976060206414,13.083333333333329
65,77.75666666666666,1.172763176055847,12.75666666666666
70,82.40666666666667,1.1629547575533377,12.406666666666666
75,87.11666666666666,1.1346130226908884,12.11666666666666
80,91.73,1.2118837433342604,11.730000000000004
85,97.22,1.3482057939633154,12.219999999999999
90,102.85666666666667,1.4502181437414898,12.85666666666667
95,108.71,1.290264549887213,13.709999999999994
100,113.59666666666666,1.2513493274675143,13.596666666666664
105,117.88333333333334,1.254978935807273,12.88333333333334
110,122.66666666666667,1.296595318628698,12.666666666666671
115,127.09333333333333,1.1786657990180274,12.093333333333334
120,131.97,1.4454750061177248,11.969999999999999
125,137.04,1.4510058787615814,12.039999999999992
130,141.97666666666666,1.482153213870565,11.97666666666666
135,146.98,1.425848336346075,11.97999999999999
140,151.99333333333334,1.3782673756392094,11.99333333333334
145,156.90666666666667,1.4134881385949858,11.906666666666666
150,161.54333333333332,1.3932909799241564,11.543333333333322
155,166.17333333333335,1.4364889687754658,11.173333333333346
160,170.57333333333332,1.4782556233102526,10.573333333333323
165,175.71666666666667,1.7396773108948578,10.716666666666669
170,181.45333333333335,1.7996159629959356,11.453333333333347
