distance
162
162
164
161
163
163
165
161
165
163
163
163
161
161
161
161
162
161
164
163
161
163
162
164
163
164
164
162
163
160
164
164
163
163
164
161
161
164
162
162
162
164
161
163
161
164
164
163
163
162
163
163
165
165
159
164
164
162
162
163
164
164
162
162
162
161
163
160
160
162
163
161
165
162
162
166
162
163
164
161
162
163
162
165
162
162
162
163
162
161
161
164
162
164
161
161
160
161
160
163
160
162
161
162
161
161
163
162
165
162
164
162
166
162
164
162
163
163
165
162
158
162
160
165
161
159
161
164
163
163
161
164
164
161
162
161
161
160
162
163
162
163
162
163
165
161
163
161
161
160
163
161
164
163
162
162
163
161
162
162
161
162
162
159
162
161
162
160
161
164
162
163
164
164
164
161
160
161
162
162
163
162
162
161
163
161
163
161
162
160
160
161
162
164
160
165
162
163
161
162
161
161
163
160
161
161
160
162
160
162
161
163
162
162
161
162
162
164
163
163
161
163
161
163
161
161
164
166
163
161
164
164
163
164
162
163
161
162
162
163
160
163
160
162
164
160
163
163
163
164
163
163
162
161
163
161
162
164
162
162
160
162
160
162
163
162
161
162
163
159
163
163
165
161
163
162
161
161
161
164
163
162
164
163
161
164
161
162
163
162
164
163
163
162
157
159
162
161
163
164
