distance
120.0
118.0
117.0
120.0
120.0
119.0
119.0
119.0
118.0
121.0
118.0
120.0
117.0
122.0
121.0
119.0
120.0
119.0
119.0
121.0
120.0
120.0
120.0
118.0
117.0
118.0
120.0
119.0
120.0
119.0
120.0
118.0
119.0
120.0
118.0
121.0
120.0
118.0
120.0
119.0
119.0
118.0
120.0
119.0
120.0
118.0
120.0
118.0
120.0
119.0
119.0
118.0
119.0
118.0
120.0
120.0
119.0
120.0
118.0
119.0
121.0
120.0
121.0
120.0
120.0
119.0
121.0
118.0
120.0
120.0
120.0
119.0
122.0
119.0
119.0
119.0
120.0
120.0
117.0
119.0
120.0
120.0
116.0
117.0
119.0
117.0
119.0
119.0
119.0
119.0
121.0
119.0
120.0
119.0
120.0
117.0
118.0
119.0
119.0
119.0
119.0
118.0
121.0
122.0
120.0
120.0
119.0
120.0
119.0
117.0
119.0
119.0
119.0
120.0
119.0
118.0
120.0
119.0
119.0
120.0
117.0
121.0
118.0
118.0
118.0
122.0
120.0
118.0
120.0
120.0
120.0
119.0
119.0
120.0
119.0
121.0
117.0
120.0
119.0
117.0
117.0
121.0
118.0
119.0
119.0
120.0
118.0
118.0
118.0
118.0
119.0
119.0
119.0
119.0
118.0
118.0
119.0
120.0
119.0
119.0
119.0
118.0
118.0
118.0
120.0
118.0
119.0
118.0
120.0
121.0
117.0
120.0
119.0
119.0
118.0
120.0
119.0
121.0
118.0
120.0
119.0
119.0
118.0
120.0
119.0
118.0
120.0
119.0
120.0
119.0
118.0
120.0
117.0
120.0
119.0
117.0
119.0
119.0
116.0
122.0
