distance
103
101
104
101
103
102
103
104
103
102
102
101
102
104
101
102
101
101
106
103
104
104
105
104
103
107
104
102
103
102
103
102
102
102
104
104
102
103
101
102
103
103
101
105
105
106
102
103
102
100
102
104
103
102
103
100
99
102
103
103
103
101
101
101
105
104
102
101
103
102
102
104
106
101
102
102
102
99
103
101
104
101
102
103
102
102
103
102
101
101
102
101
104
102
102
104
102
102
105
101
100
102
103
103
103
101
102
101
105
101
103
103
101
101
103
104
103
101
104
102
103
101
102
101
101
102
101
104
103
98
105
104
100
102
103
102
101
104
103
104
103
101
100
101
105
102
107
103
101
103
102
101
102
103
102
106
103
104
103
103
104
101
103
102
101
104
98
101
104
103
99
103
103
104
102
102
102
102
102
100
104
104
102
101
102
101
102
102
103
100
101
105
104
105
102
102
103
103
104
101
