index,distance
0,47
1,47
2,45
3,47
4,44
5,47
6,47
7,46
8,46
9,44
10,46
11,44
12,47
13,47
14,45
15,45
16,44
17,47
18,45
19,45
20,46
21,45
22,46
23,45
24,43
25,44
26,45
27,46
28,43
29,44
30,45
31,43
32,44
33,43
34,43
35,45
36,47
37,43
38,47
39,44
40,45
41,45
42,46
43,44
44,44
45,44
46,45
47,46
48,46
49,45
50,43
51,45
52,45
53,44
54,45
55,43
56,42
57,44
58,44
59,45
60,45
61,41
62,42
63,46
64,44
65,43
66,45
67,43
68,44
69,44
70,46
71,43
72,43
73,44
74,45
75,47
76,47
77,46
78,45
79,45
80,47
81,47
82,48
83,46
84,48
85,50
86,49
87,48
88,51
89,49
90,51
91,50
92,50
93,51
94,53
95,53
96,53
97,53
98,52
99,53
100,55
101,54
102,55
103,51
104,50
105,53
106,52
107,52
108,52
109,53
110,54
111,52
112,55
113,55
114,53
115,52
116,53
117,53
118,51
119,55
120,52
121,50
122,51
123,53
124,51
125,53
126,52
127,51
128,53
129,53
130,53
131,51
132,53
133,50
134,53
135,51
136,52
137,51
138,53
139,52
140,53
141,49
142,49
143,50
144,55
145,54
146,52
147,52
148,52
149,52
150,51
151,53
152,51
153,53
154,49
155,51
156,52
157,52
158,50
159,53
160,53
161,51
162,52
163,51
164,51
165,53
166,52
167,51
168,53
169,53
170,53
171,53
172,52
173,52
174,53
175,52
176,50
177,51
178,51
179,52
180,49
181,52
182,53
183,52
184,52
185,49
186,52
187,54
188,52
189,50
190,49
191,50
192,50
193,49
194,51
195,51
196,49
197,48
198,51
199,52
200,52
201,50
202,50
203,50
204,48
205,50
206,49
207,50
208,49
209,51
210,49
211,53
212,51
213,50
214,48
215,52
216,49
217,50
218,49
219,51
220,50
221,51
222,53
223,51
224,49
225,50
226,53
227,52
228,50
229,53
230,50
231,52
232,53
233,54
234,49
235,51
236,51
237,52
238,53
239,51
240,52
241,50
242,50
243,52
244,51
245,52
246,50
247,51
248,52
249,49
250,50
251,48
252,52
253,52
254,50
255,49
256,52
257,48
258,51
259,51
260,50
261,49
262,50
263,51
264,51
265,51
266,52
267,51
268,48
269,52
270,50
271,51
272,52
273,51
274,51
275,50
276,53
277,50
278,53
279,50
280,52
281,50
282,50
283,53
284,51
285,52
286,49
287,51
288,48
289,52
290,49
291,51
292,52
293,54
294,50
295,54
296,51
297,48
298,49
299,52
300,49
301,50
302,51
303,53
304,52
305,52
306,51
307,52
308,53
309,51
310,48
311,52
312,51
313,50
314,51
315,51
316,51
317,50
318,51
319,50
320,51
321,51
322,52
323,51
324,53
325,52
326,52
327,50
328,51
329,52
330,52
331,51
332,53
333,53
334,52
335,50
336,51
337,51
338,53
339,51
340,53
341,55
342,53
343,51
344,53
345,52
346,53
347,52
348,51
349,55
350,52
351,49
352,51
353,52
354,51
355,52
356,50
357,54
358,52
359,49
360,51
361,50
362,49
363,52
364,51
365,52
366,52
367,51
368,51
369,53
370,52
371,48
372,50
373,51
374,51
375,53
376,49
377,52
378,53
379,53
380,51
381,52
382,50
383,51
384,52
385,51
386,52
387,50
388,50
389,51
390,52
391,52
392,51
393,51
394,55
395,53
396,50
397,52
398,51
399,49
400,53
401,50
402,53
403,51
404,52
405,51
406,54
407,55
408,53
409,53
410,51
411,54
412,51
413,49
414,50
415,53
416,52
417,51
418,53
419,51
420,52
421,51
422,53
423,51
424,54
425,54
426,53
427,50
428,53
429,50
430,52
431,51
432,51
433,51
434,53
435,52
436,49
437,54
438,54
439,52
440,54
441,52
442,50
443,52
444,51
445,53
446,53
447,53
448,53
449,53
450,52
451,53
452,53
453,52
454,53
455,55
456,54
457,52
458,52
459,53
460,53
461,52
462,52
463,53
464,52
465,54
466,52
467,51
468,54
469,52
470,49
471,49
472,49
473,52
474,49
475,50
476,51
477,48
478,48
479,49
480,49
481,50
482,48
483,48
484,50
485,48
486,48
487,48
488,49
489,50
490,48
491,46
492,48
493,50
494,47
495,48
496,48
497,47
498,46
499,47
