valore,media,devstd,error
30,38.605,1.2025830658007597,8.604999999999997
31,40.115,1.1126386763548186,9.115000000000002
32,40.79,1.274370472234237,8.79
33,42.02,1.2194405175650826,9.020000000000003
34,42.65,1.1851255684801199,8.649999999999999
35,44.01,1.2640765195336003,9.009999999999998
36,44.46,1.1812607182252826,8.46
37,45.865,1.163418546168076,8.865000000000002
38,46.95,1.3099925198298081,8.950000000000003
39,47.91,1.1742205797248004,8.909999999999997
40,49.01,1.2680456216132214,9.009999999999998
41,50.105,1.3047940209802946,9.104999999999997
42,51.07,1.3727791566983083,9.07
43,52.595,1.2684715607779733,9.594999999999999
44,53.61,1.2632812026563691,9.61
45,55.20499999999999,1.2850023952424736,10.204999999999991
46,55.76999999999999,1.3136699141017427,9.769999999999989
47,57.03499999999999,1.4190997925112692,10.03499999999999
48,58.21499999999999,1.2911663536368267,10.21499999999999
49,59.584999999999994,1.241159694372434,10.584999999999994
50,60.48499999999999,1.2560506823305,10.484999999999992
51,61.69499999999999,1.2286263114003895,10.694999999999993
52,62.735,1.2133159845613024,10.735
53,63.76,1.161527325827172,10.759999999999998
54,64.29,1.23023060305108,10.290000000000006
55,65.735,1.225677947978509,10.735
56,66.855,1.3977638279026132,10.855000000000004
57,67.22,1.2922653553909578,10.219999999999999
58,68.255,1.1691060880972826,10.254999999999995
59,69.46,1.2393871074083553,10.459999999999994
60,70.16,1.2336977142927907,10.159999999999997
61,71.15,1.247107205459718,10.150000000000006
62,72.18,1.3663581790170667,10.180000000000007
63,73.315,1.1758777326793186,10.314999999999998
64,74.49,1.3032236798796264,10.489999999999995
65,75.32,1.2828987277757522,10.319999999999993
66,76.705,1.3847609230731315,10.704999999999998
67,77.455,1.3664960877327619,10.454999999999998
68,78.015,1.3689944224295496,10.015
69,79.145,1.3086396327645784,10.144999999999996
70,80.34,1.2658641555481012,10.340000000000003
71,81.195,1.2224758632303971,10.194999999999993
72,81.995,1.2700551960466229,9.995000000000005
73,82.995,1.281870100585028,9.995000000000005
74,84.08,1.3940289031847841,10.079999999999998
75,84.865,1.3287599538951256,9.864999999999995
76,85.75,1.1935757686790938,9.75
77,86.645,1.2396202206552158,9.644999999999996
78,87.755,1.3204898588541616,9.754999999999995
79,88.475,1.2558906427442889,9.474999999999994
80,89.63,1.3044569905523928,9.629999999999995
81,90.62,1.2821150866741204,9.620000000000005
82,91.31,1.2536980473662105,9.310000000000002
83,92.475,1.2717949172558398,9.474999999999994
84,93.22,1.3788058339150553,9.219999999999999
85,94.15,1.313822915489881,9.150000000000006
86,95.135,1.4130671583367327,9.135000000000005
87,96.42,1.4012198562064182,9.420000000000002
88,97.555,1.489317067193271,9.555000000000007
89,98.245,1.444092105805669,9.245000000000005
90,99.49,1.503730703999474,9.489999999999995
91,100.855,1.6208363744572796,9.855000000000004
92,102.075,1.5625565316406522,10.075000000000003
93,103.07,1.7465256250035297,10.069999999999993
94,104.315,1.7322756404430448,10.314999999999998
95,105.405,1.659743577700662,10.405000000000001
96,106.43,1.6366100520012572,10.430000000000007
97,107.82,1.462289799351152,10.819999999999993
98,109.28,1.6538670992282145,11.280000000000001
99,110.305,1.5177260827670973,11.305000000000007
100,111.085,1.5844010329351053,11.084999999999994
101,112.32,1.4275114516961391,11.319999999999993
102,112.96,1.516541953751177,10.959999999999994
103,114.185,1.5468479865414495,11.185000000000002
104,115.34,1.3834629916431558,11.340000000000003
105,116.415,1.540989370893268,11.415000000000006
106,116.89,1.5556349186104046,10.89
107,118.045,1.3609688390644814,11.045000000000002
108,119.225,1.3540837173409326,11.224999999999994
109,120.39,1.3516786511147527,11.39
110,121.205,1.3572715018183505,11.204999999999998
111,121.96,1.5460762461127102,10.959999999999994
112,122.875,1.5333397057620113,10.875
113,124.19,1.491651811123541,11.189999999999998
114,124.885,1.4602866793645854,10.885000000000005
115,125.725,1.5068937066747874,10.724999999999994
116,126.725,1.5689752761230582,10.724999999999994
117,127.815,1.490598679091912,10.814999999999998
118,128.395,1.6068243283291899,10.39500000000001
119,129.385,1.580908396076104,10.384999999999991
120,130.4,1.469967353413164,10.400000000000006
121,131.145,1.5672448058318889,10.14500000000001
122,132.525,1.5300589537694453,10.525000000000006
123,133.19,1.4610177494888992,10.189999999999998
124,134.33,1.494075401889966,10.330000000000013
125,134.685,1.649051806128747,9.685000000000002
126,135.795,1.6962788122962646,9.794999999999987
127,137.07,1.6939442836707777,10.069999999999993
128,138.115,1.7165394075547589,10.115000000000009
129,139.1,1.736397240519698,10.099999999999994
130,140.09,1.716576000598035,10.090000000000003
131,140.83,1.7539904253046257,9.830000000000013
132,142.31,1.889909731698805,10.310000000000002
133,143.635,1.6508791627645711,10.634999999999991
134,144.32,1.8560237392347694,10.319999999999993
135,145.31,1.7200853081567447,10.310000000000002
136,146.535,1.907081487245622,10.534999999999997
137,147.63,1.7516969518313596,10.629999999999995
138,148.365,1.7938406622685417,10.365000000000009
139,149.335,1.6572590436284973,10.335000000000008
140,150.74,1.6510693961047695,10.740000000000009
141,151.845,1.7936165424938348,10.844999999999999
142,152.865,1.8312680616359363,10.865000000000009
143,153.68,1.7414832238914841,10.680000000000007
144,154.555,1.637185659728948,10.555000000000007
145,155.805,1.9013285490036385,10.805000000000007
146,156.26,1.754362831549853,10.259999999999991
147,157.23,1.8286112477717582,10.22999999999999
148,158.605,1.736100580649247,10.60499999999999
149,159.415,1.7800612603088302,10.414999999999992
150,160.18,1.712384684156181,10.180000000000007
151,161.27,1.6249004608091193,10.27000000000001
152,162.115,1.8973070045057903,10.115000000000009
