valore,media,devstd,error
0,12.75,1.1482864942642577,12.75
1,13.293333333333333,1.176962058797302,12.293333333333333
2,14.486666666666666,1.1808769864296418,12.486666666666666
3,15.246666666666666,1.1504640137986533,12.246666666666666
4,16.39666666666667,1.0438491072714455,12.396666666666668
5,17.80666666666667,1.116592203710399,12.806666666666668
6,18.413333333333334,1.0799892645735896,12.413333333333334
7,19.663333333333334,1.0328980994439896,12.663333333333334
8,20.493333333333332,1.2089226064766885,12.493333333333332
9,21.473333333333333,1.1432317430351409,12.473333333333333
10,22.55666666666667,1.0850714981400114,12.556666666666668
11,23.37,1.1183031819184648,12.370000000000001
12,24.626666666666665,1.2243169779229246,12.626666666666665
13,25.623333333333335,1.2026123553107388,12.623333333333335
14,26.38,1.1043846937727202,12.379999999999999
15,27.56,1.1092797988969252,12.559999999999999
16,28.413333333333334,1.2030433352309886,12.413333333333334
17,29.19,1.1568756216695804,12.190000000000001
18,30.296666666666667,1.24652918360307,12.296666666666667
19,31.093333333333334,1.1586329545200622,12.093333333333334
20,32.06333333333333,1.1820800592361338,12.063333333333333
21,32.76,1.189024501099135,11.759999999999998
22,33.61333333333334,1.2146632915868707,11.613333333333337
23,34.75666666666667,1.212030920423415,11.756666666666668
24,35.56333333333333,1.2902991106219501,11.563333333333333
25,36.63666666666666,1.3026813955388963,11.636666666666663
26,37.68333333333333,1.1808345026425136,11.68333333333333
27,38.79333333333334,1.2685897506313504,11.793333333333337
28,39.81,1.3341037350670046,11.810000000000002
29,41.1,1.3915656109211407,12.100000000000001
30,41.78666666666667,1.275373467063873,11.786666666666669
31,42.556666666666665,1.3976050545548553,11.556666666666665
32,43.71666666666667,1.4081899322082936,11.716666666666669
33,45.14333333333333,1.4432829850049869,12.14333333333333
34,46.23,1.5356738958454919,12.229999999999997
35,47.33,1.445012180110914,12.329999999999998
36,48.31333333333333,1.4704976823061577,12.313333333333333
37,49.31,1.39536979191442,12.310000000000002
38,50.333333333333336,1.4454017352081385,12.333333333333336
39,51.67333333333333,1.2957180143836144,12.673333333333332
40,52.20333333333333,1.4219924157052666,12.203333333333333
41,53.303333333333335,1.4040036716198294,12.303333333333335
42,54.28666666666667,1.2793009518118,12.286666666666669
43,55.37,1.4445492058170797,12.369999999999997
44,56.19,1.392970887339929,12.189999999999998
45,57.04333333333334,1.2937160532009804,12.043333333333337
46,57.73,1.4249684617762095,11.729999999999997
47,58.52333333333333,1.4080949281367254,11.523333333333333
48,59.653333333333336,1.496871505251202,11.653333333333336
49,60.53333333333333,1.4220747322260086,11.533333333333331
50,61.52,1.550574389203836,11.520000000000003
51,62.59,1.5459192154623687,11.590000000000003
52,63.336666666666666,1.4595970794492146,11.336666666666666
53,64.30333333333333,1.4577628283668491,11.303333333333327
54,65.22666666666667,1.5285320593334821,11.226666666666674
55,66.38333333333334,1.452614603456864,11.38333333333334
56,67.18333333333334,1.5135029543628602,11.183333333333337
57,68.06666666666666,1.472906560061135,11.066666666666663
58,68.77666666666667,1.541007647869253,10.77666666666667
59,69.68666666666667,1.6586115266118189,10.686666666666667
60,72.53,1.9082026774412564,12.530000000000001
61,71.60333333333334,1.804673111402437,10.603333333333339
62,72.23333333333333,1.5728323371415285,10.233333333333334
63,73.38,1.747123771108363,10.379999999999995
64,74.33,1.5862388994580374,10.329999999999998
65,75.03666666666666,1.5970255238939624,10.036666666666662
66,77.99333333333334,1.7992814123676877,11.99333333333334
67,76.68666666666667,1.6964912311040492,9.686666666666667
68,78.46333333333334,1.9080858280783037,10.463333333333338
69,81.15666666666667,1.67974025172538,12.156666666666666
70,80.64333333333333,1.946471523946344,10.64333333333333
71,82.08666666666667,1.8395021380640004,11.086666666666673
72,83.53333333333333,1.692662372886031,11.533333333333331
73,82.88,1.819331348376086,9.879999999999995
74,85.47,1.7831710508685135,11.469999999999999
75,86.50333333333333,1.8406381279188797,11.50333333333333
76,87.73333333333333,1.7642555221339555,11.733333333333334
77,88.85666666666667,1.985597529052692,11.85666666666667
78,89.67666666666666,1.9333688921498309,11.676666666666662
79,90.97,1.9922340865265795,11.969999999999999
80,92.05333333333333,2.1662867345475014,12.053333333333327
81,93.24333333333334,2.2212388199395043,12.24333333333334
82,94.42333333333333,2.164811829330729,12.423333333333332
83,94.34666666666666,2.3462391928479374,11.346666666666664
84,95.45333333333333,2.1109260808037815,11.453333333333333
85,96.22666666666667,2.208668439688752,11.226666666666674
86,97.90666666666667,2.2363571270157343,11.906666666666666
87,98.51,2.1983347300364158,11.510000000000005
88,100.2,2.0,12.200000000000003
89,101.07666666666667,2.143073673829349,12.076666666666668
90,102.34,2.071723952117961,12.340000000000003
91,103.81333333333333,2.1495481882481475,12.813333333333333
92,104.48666666666666,1.948283411036827,12.486666666666665
93,105.48333333333333,2.161472205667965,12.483333333333334
94,106.50666666666666,2.1506681443478435,12.50666666666666
95,107.78666666666666,1.9851848154248848,12.786666666666662
96,108.34333333333333,2.029577831999231,12.343333333333334
97,109.28666666666666,1.88937060768912,12.286666666666662
98,110.66333333333333,1.9654172854405714,12.663333333333327
99,111.42666666666666,1.9486610330243812,12.426666666666662
100,112.56666666666666,1.9963735237617264,12.566666666666663
101,113.39,2.0277093852844317,12.39
102,114.25,1.9095342547946381,12.25
103,114.94,1.8747753488606713,11.939999999999998
104,115.74,2.0345839310717193,11.739999999999995
105,116.87666666666667,2.020328681715618,11.876666666666665
106,117.79666666666667,1.8511468619671407,11.796666666666667
107,118.66333333333333,2.024099507999339,11.663333333333327
108,119.50666666666666,1.9907702301503973,11.50666666666666
