index,distance
0,91
1,93
2,93
3,91
4,93
5,93
6,91
7,93
8,92
9,92
10,93
11,94
12,95
13,93
14,93
15,94
16,93
17,92
18,94
19,93
20,92
21,96
22,95
23,94
24,94
25,93
26,92
27,93
28,94
29,93
30,95
31,91
32,94
33,93
34,93
35,93
36,92
37,94
38,94
39,93
40,94
41,92
42,93
43,92
44,92
45,92
46,92
47,93
48,93
49,94
50,92
51,93
52,94
53,93
54,94
55,93
56,93
57,92
58,93
59,90
60,93
61,94
62,91
63,91
64,93
65,92
66,93
67,95
68,93
69,94
70,93
71,91
72,91
73,94
74,91
75,95
76,94
77,94
78,93
79,92
80,91
81,91
82,92
83,92
84,93
85,95
86,90
87,90
88,93
89,91
90,91
91,92
92,92
93,92
94,94
95,92
96,93
97,93
98,93
99,91
100,94
101,90
102,93
103,91
104,91
105,92
106,94
107,90
108,92
109,92
110,92
111,92
112,89
113,93
114,92
115,91
116,93
117,90
118,91
119,93
120,94
121,92
122,92
123,91
124,93
125,93
126,92
127,93
128,91
129,92
130,90
131,91
132,92
133,90
134,90
135,92
136,91
137,92
138,91
139,90
140,93
141,93
142,92
143,91
144,91
145,92
146,94
147,90
148,91
149,90
150,91
151,94
152,92
153,93
154,91
155,91
156,92
157,93
158,92
159,92
160,92
161,91
162,92
163,90
164,94
165,91
166,90
167,88
168,91
169,92
170,90
171,91
172,93
173,94
174,95
175,90
176,93
177,93
178,90
179,94
180,91
181,91
182,93
183,92
184,92
185,92
186,92
187,94
188,94
189,93
190,90
191,88
192,91
193,92
194,95
195,91
196,92
197,93
198,92
199,92
200,91
201,93
202,92
203,93
204,93
205,93
206,93
207,93
208,90
209,94
210,93
211,91
212,93
213,94
214,91
215,95
216,94
217,94
218,94
219,97
220,91
221,95
222,92
223,94
224,93
225,92
226,91
227,94
228,93
229,92
230,92
231,93
232,94
233,94
234,93
235,90
236,93
237,94
238,94
239,93
240,94
241,93
242,91
243,93
244,94
245,94
246,92
247,90
248,91
249,93
250,94
251,93
252,93
253,95
254,94
255,93
256,95
257,93
258,93
259,94
260,94
261,93
262,93
263,94
264,93
265,95
266,93
267,90
268,93
269,93
270,92
271,94
272,91
273,91
274,93
275,92
276,92
277,93
278,93
279,94
280,92
281,95
282,93
283,92
284,93
285,94
286,95
287,92
288,91
289,95
290,93
291,93
292,92
293,91
294,92
295,91
296,93
297,93
298,92
299,94
300,91
301,92
302,93
303,92
304,92
305,94
306,94
307,94
308,92
309,93
310,93
311,93
312,94
313,91
314,93
315,93
316,95
317,95
318,95
319,93
320,93
321,92
322,92
323,94
324,94
325,93
326,92
327,93
328,94
329,92
330,93
331,93
332,95
333,93
334,93
335,91
336,92
337,92
338,93
339,91
340,92
341,92
342,92
343,92
344,93
345,93
346,95
347,93
348,91
349,92
350,93
351,94
352,92
353,94
354,93
355,93
356,95
357,94
358,95
359,93
360,93
361,93
362,93
363,93
364,93
365,93
366,92
367,93
368,93
369,92
370,93
371,91
372,94
373,92
374,95
375,94
376,95
377,94
378,91
379,91
380,92
381,93
382,91
383,93
384,92
385,92
386,93
387,93
388,94
389,92
390,93
391,91
392,92
393,94
394,94
395,92
396,93
397,93
398,96
399,92
400,94
401,93
402,94
403,94
404,92
405,91
406,92
407,92
408,93
409,93
410,93
411,94
412,94
413,93
414,92
415,93
416,94
417,92
418,94
419,94
420,93
421,95
422,90
423,91
424,96
425,93
426,93
427,94
428,94
429,91
430,94
431,94
432,95
433,94
434,91
435,93
436,92
437,93
438,93
439,94
440,90
441,94
442,93
443,94
444,95
445,95
446,91
447,93
448,93
449,92
450,93
451,93
452,93
453,93
454,92
455,92
456,96
457,93
458,92
459,94
460,94
461,94
462,92
463,92
464,91
465,93
466,93
467,94
468,93
469,93
470,92
471,92
472,93
473,92
474,94
475,94
476,94
477,94
478,93
479,92
480,93
481,94
482,93
483,96
484,93
485,92
486,95
487,92
488,93
489,93
490,95
491,92
492,89
493,93
494,92
495,93
496,92
497,93
498,93
499,92
