index,distance
0,45
1,41
2,42
3,44
4,43
5,44
6,43
7,42
8,41
9,42
10,40
11,43
12,42
13,42
14,42
15,43
16,41
17,44
18,43
19,43
20,43
21,45
22,43
23,44
24,42
25,43
26,43
27,46
28,44
29,44
30,43
31,42
32,42
33,44
34,42
35,41
36,41
37,42
38,44
39,44
40,42
41,42
42,42
43,43
44,44
45,43
46,42
47,44
48,42
49,43
50,43
51,42
52,44
53,42
54,42
55,42
56,44
57,43
58,42
59,42
60,42
61,43
62,42
63,41
64,44
65,43
66,43
67,42
68,43
69,43
70,42
71,43
72,44
73,45
74,42
75,43
76,41
77,43
78,44
79,42
80,43
81,41
82,43
83,43
84,42
85,44
86,45
87,42
88,42
89,43
90,42
91,44
92,41
93,42
94,43
95,42
96,43
97,44
98,43
99,42
100,42
101,42
102,44
103,42
104,43
105,41
106,41
107,42
108,43
109,44
110,42
111,42
112,43
113,43
114,42
115,43
116,43
117,39
118,42
119,41
120,41
121,41
122,43
123,42
124,42
125,43
126,42
127,43
128,44
129,44
130,41
131,41
132,42
133,42
134,41
135,43
136,43
137,42
138,43
139,42
140,44
141,43
142,42
143,43
144,43
145,44
146,42
147,43
148,42
149,42
150,43
151,43
152,42
153,43
154,43
155,42
156,44
157,44
158,41
159,44
160,43
161,42
162,44
163,43
164,42
165,42
166,43
167,45
168,44
169,43
170,43
171,43
172,44
173,42
174,43
175,44
176,44
177,41
178,45
179,42
180,43
181,42
182,42
183,42
184,43
185,43
186,44
187,42
188,43
189,41
190,44
191,41
192,45
193,43
194,43
195,43
196,43
197,41
198,42
199,42
200,42
201,44
202,43
203,45
204,43
205,44
206,42
207,42
208,44
209,43
210,42
211,45
212,43
213,44
214,43
215,44
216,43
217,45
218,43
219,43
220,44
221,44
222,42
223,44
224,43
225,44
226,43
227,42
228,44
229,43
230,43
231,43
232,44
233,44
234,44
235,43
236,42
237,43
238,44
239,43
240,44
241,41
242,42
243,43
244,43
245,42
246,44
247,43
248,43
249,43
250,43
251,41
252,43
253,43
254,43
255,43
256,44
257,44
258,44
259,44
260,42
261,43
262,42
263,42
264,44
265,45
266,42
267,43
268,43
269,43
270,42
271,41
272,40
273,44
274,42
275,44
276,40
277,43
278,43
279,39
280,45
281,42
282,43
283,44
284,44
285,43
286,41
287,43
288,42
289,43
290,44
291,43
292,41
293,42
294,44
295,43
296,44
297,44
298,46
299,42
300,43
301,44
302,44
303,43
304,44
305,42
306,43
307,44
308,43
309,45
310,43
311,44
312,42
313,42
314,45
315,43
316,42
317,41
318,43
319,43
320,42
321,43
322,44
323,43
324,44
325,43
326,43
327,45
328,43
329,43
330,44
331,42
332,41
333,43
334,45
335,43
336,42
337,43
338,43
339,43
340,43
341,41
342,45
343,44
344,43
345,42
346,42
347,43
348,42
349,45
350,41
351,44
352,44
353,44
354,40
355,45
356,45
357,44
358,43
359,43
360,43
361,42
362,43
363,42
364,43
365,43
366,42
367,43
368,45
369,44
370,42
371,41
372,43
373,43
374,45
375,43
376,43
377,44
378,42
379,43
380,43
381,42
382,44
383,43
384,43
385,43
386,41
387,45
388,44
389,43
390,42
391,43
392,44
393,43
394,43
395,41
396,45
397,44
398,44
399,43
400,44
401,44
402,44
403,45
404,42
405,43
406,44
407,43
408,44
409,42
410,44
411,44
412,43
413,43
414,43
415,42
416,43
417,45
418,44
419,43
420,43
421,43
422,44
423,44
424,44
425,42
426,45
427,45
428,42
429,43
430,41
431,41
432,42
433,44
434,43
435,41
436,43
437,41
438,43
439,42
440,43
441,42
442,42
443,44
444,45
445,41
446,44
447,43
448,43
449,44
450,40
451,43
452,45
453,43
454,42
455,45
456,43
457,42
458,43
459,43
460,45
461,43
462,41
463,42
464,44
465,46
466,46
467,43
468,43
469,44
470,43
471,44
472,42
473,44
474,44
475,43
476,40
477,43
478,44
479,45
480,43
481,42
482,43
483,44
484,42
485,45
486,44
487,46
488,43
489,43
490,44
491,42
492,41
493,42
494,43
495,43
496,43
497,42
498,42
499,45
