distance
121,
122,
122,
122,
124,
123,
124,
124,
123,
123,
123,
122,
125,
125,
123,
123,
125,
123,
123,
121,
124,
124,
124,
125,
125,
124,
125,
125,
125,
124,
123,
123,
124,
127,
123,
123,
125,
124,
126,
125,
123,
123,
124,
125,
124,
123,
125,
123,
122,
123,
124,
124,
125,
124,
124,
126,
125,
125,
125,
123,
123,
124,
126,
123,
124,
123,
122,
124,
123,
122,
123,
122,
123,
124,
125,
126,
123,
125,
124,
125,
123,
125,
124,
124,
126,
124,
124,
125,
123,
124,
123,
126,
126,
126,
125,
121,
125,
127,
124,
125,
125,
124,
124,
125,
124,
123,
124,
125,
123,
122,
124,
123,
124,
125,
124,
124,
125,
125,
125,
123,
124,
124,
124,
124,
124,
124,
127,
125,
127,
125,
125,
126,
124,
124,
126,
125,
125,
123,
122,
123,
124,
124,
123,
125,
124,
126,
124,
125,
124,
126,
127,
123,
125,
126,
124,
122,
125,
123,
125,
124,
123,
124,
126,
124,
125,
123,
125,
127,
125,
124,
124,
123,
126,
126,
124,
125,
125,
123,
125,
124,
122,
124,
125,
125,
122,
125,
122,
125,
125,
124,
122,
125,
125,
122,
126,
123,
125,
125,
123,
124,
