index,distance
0,55.737
1,43.389
2,55.395
3,60.025
4,60.711
5,63.455
6,20.066
7,19.208
8,46.133
9,60.539
10,51.793
11,101.53
12,21.438
13,22.124
14,55.737
15,60.025
16,51.622
17,60.196
18,105.47
19,55.909
20,41.16
21,60.711
22,52.136
23,55.909
24,144.57
25,64.141
26,53.165
27,39.617
28,55.909
29,89.523
30,60.025
31,99.642
32,17.664
33,33.785
34,60.539
35,90.038
36,59.854
37,90.724
38,21.094
39,40.989
40,60.025
41,73.059
42,55.909
43,107.02
44,57.452
45,42.361
46,60.539
47,17.322
48,89.695
49,48.191
50,52.822
51,60.539
52,60.025
53,73.059
54,60.025
55,54.194
56,60.539
57,45.791
58,60.025
59,62.083
60,60.196
61,32.414
62,56.595
63,60.368
64,60.539
65,85.235
66,34.128
67,60.539
68,44.247
69,60.539
70,55.909
71,85.75
72,66.542
73,42.189
74,60.025
75,60.539
76,55.909
77,60.025
78,84.892
79,52.136
80,60.368
81,60.539
82,60.539
83,77.689
84,55.909
85,60.196
86,44.076
87,60.025
88,67.743
89,60.196
90,24.353
91,12.005
92,34.986
93,58.31
94,60.025
95,44.762
96,60.539
97,129.83
98,56.081
99,36.358
100,60.025
101,60.539
102,46.991
103,55.909
104,60.025
105,21.609
106,42.703
107,60.368
108,60.025
109,60.025
110,55.395
111,81.977
112,60.196
113,45.447
114,47.848
115,60.539
116,60.539
117,60.196
118,80.948
119,33.785
120,57.452
121,60.711
122,60.368
123,60.539
124,64.141
125,76.317
126,60.025
127,43.389
128,74.774
129,63.112
130,60.025
131,66.199
132,60.711
133,27.783
134,48.706
135,60.368
136,52.308
137,80.262
138,55.909
139,43.904
140,43.904
141,60.539
142,56.766
143,78.718
144,44.418
145,60.025
146,66.542
147,75.117
148,63.284
149,60.539
150,60.539
151,71.687
152,55.909
153,34.814
154,60.368
155,60.539
156,60.539
157,80.776
158,55.909
159,42.018
160,46.476
161,30.355
162,53.337
163,74.774
164,60.539
165,83.349
166,77.175
167,63.626
168,60.539
169,60.539
170,71.516
171,60.539
172,42.018
173,60.025
174,59.167
175,78.033
176,60.196
177,44.59
178,44.076
179,60.539
180,52.479
181,78.89
182,50.249
183,78.547
184,60.539
185,46.991
186,56.424
187,60.539
188,60.539
189,71.173
190,55.909
191,34.3
192,55.395
193,55.909
194,55.909
195,60.025
196,79.919
197,55.909
198,25.725
199,1.5435
200,60.368
201,50.936
202,60.025
203,46.476
204,55.909
205,68.943
206,78.89
207,60.196
208,43.561
209,60.711
210,60.539
211,60.025
212,83.521
213,55.909
214,21.266
215,43.733
216,60.368
217,60.539
218,74.603
219,80.434
220,33.443
221,57.452
222,60.025
223,60.539
224,137.54
225,60.539
226,43.218
227,77.004
228,60.539
229,60.025
230,79.576
231,60.196
232,35.843
233,57.281
234,60.539
235,77.861
236,55.737
237,75.803
238,60.711
239,57.452
240,46.819
241,60.539
242,55.909
243,62.769
244,60.539
245,53.851
246,60.539
247,46.305
248,60.539
249,68.429
250,55.909
251,24.01
252,47.506
253,60.539
254,77.004
255,50.078
256,69.115
257,55.909
258,43.904
259,55.909
260,60.539
261,60.711
262,59.854
263,51.279
264,84.721
265,56.081
266,41.332
267,46.476
268,60.539
269,54.194
270,77.518
271,49.392
272,80.434
273,55.909
274,44.247
275,59.167
276,60.368
277,60.368
278,59.854
279,55.909
280,68.429
281,60.539
282,69.801
283,56.081
284,60.539
285,55.737
286,99.984
287,60.196
288,26.068
289,60.025
290,60.539
291,60.539
292,60.025
293,64.827
294,95.868
295,55.737
296,33.785
297,57.281
298,60.025
299,41.16
300,60.539
301,68.086
302,60.539
303,25.554
304,47.334
305,60.539
306,60.025
307,47.162
308,81.805
309,56.081
310,43.389
311,60.539
312,60.539
313,60.539
314,56.081
315,57.624
316,67.4
317,60.539
318,57.452
319,46.133
320,58.824
321,55.909
322,60.025
323,67.056
324,60.025
325,54.88
326,69.801
327,60.025
328,70.144
329,22.124
330,43.389
331,60.539
332,60.025
333,44.247
334,78.033
335,55.909
336,51.793
337,60.539
338,55.909
339,55.909
340,60.539
341,60.711
342,60.025
