index,distance
0,41.16
1,25.897
2,40.303
3,44.933
4,69.286
5,40.474
6,115.25
7,40.646
8,21.266
9,44.247
10,11.148
11,28.64
12,34.986
13,20.58
14,34.643
15,57.11
16,19.551
17,40.817
18,44.933
19,44.933
20,28.812
21,44.933
22,40.303
23,44.933
24,58.824
25,25.897
26,29.326
27,44.933
28,40.303
29,40.303
30,54.88
31,22.124
32,44.933
33,33.957
34,45.104
35,40.303
36,29.67
37,40.303
38,44.933
39,88.837
40,40.474
41,40.474
42,40.474
43,44.933
44,9.4325
45,55.566
46,40.303
47,50.249
48,35.672
49,44.933
50,36.187
51,40.303
52,19.036
53,40.303
54,40.474
55,45.104
56,40.303
57,49.22
58,22.124
59,40.303
60,44.933
61,40.303
62,46.133
63,29.498
64,44.933
65,30.87
66,40.303
67,55.395
68,24.696
69,44.933
70,40.303
71,40.303
72,40.474
73,35.329
74,40.303
75,40.303
76,40.303
77,54.022
78,21.094
79,27.44
80,57.624
81,40.303
82,40.474
83,36.872
84,40.474
85,28.983
86,45.104
87,91.924
88,3.773
89,40.989
90,40.474
91,40.989
92,40.989
93,23.324
94,52.308
95,45.104
96,40.303
97,40.817
98,40.817
99,30.012
100,40.303
101,66.37
102,40.474
103,36.187
104,40.303
105,40.817
106,31.899
107,40.474
108,64.827
109,45.104
110,40.303
111,40.817
112,40.303
113,35.672
114,40.817
115,40.817
116,48.535
117,40.989
118,37.044
119,40.817
120,2.2295
121,45.104
122,25.382
123,52.822
124,40.989
125,33.271
126,36.872
127,11.148
128,19.379
129,34.643
130,64.655
131,40.817
132,36.872
133,40.817
134,15.607
135,18.007
136,38.759
137,61.74
138,45.104
139,40.303
140,40.817
141,12.348
142,20.923
143,28.983
144,36.358
145,43.218
146,40.303
147,25.897
148,24.524
149,37.73
150,44.933
151,46.133
152,45.104
153,40.817
154,18.007
155,30.184
156,36.358
157,40.303
158,36.187
159,40.989
160,14.749
161,17.836
162,37.901
163,61.568
164,40.989
165,37.387
166,40.817
167,15.778
168,17.493
169,38.416
170,62.426
171,40.303
172,36.529
173,40.303
174,11.49
175,7.203
176,40.989
177,15.263
178,22.809
179,33.957
180,20.237
181,33.785
182,36.701
183,40.817
184,44.933
185,48.877
186,40.989
187,24.867
188,40.303
189,40.817
190,40.989
191,44.933
192,58.824
193,30.527
194,31.899
195,40.303
196,45.104
197,40.303
198,55.052
199,25.21
200,44.762
201,15.435
202,40.817
203,40.474
204,40.474
205,48.02
206,32.928
207,40.817
208,25.554
209,40.817
210,40.474
211,53.337
212,26.411
213,45.104
214,44.933
215,43.561
216,40.989
217,40.474
218,45.104
219,39.96
220,40.303
221,40.989
222,40.474
223,40.989
224,40.303
225,45.104
226,27.955
227,45.104
228,40.303
229,44.762
230,40.303
231,56.081
232,40.303
233,42.361
234,20.58
235,40.303
236,40.474
237,26.754
238,45.104
239,44.933
240,40.817
241,40.303
242,68.943
243,40.303
244,44.933
245,44.933
246,40.303
247,59.167
248,40.303
249,25.21
250,44.933
251,44.933
252,55.566
253,56.424
254,6.6885
255,40.817
256,46.819
257,45.104
258,25.21
259,53.165
260,45.104
261,40.303
262,40.817
263,19.036
264,21.266
265,37.044
266,62.769
267,40.474
268,36.529
269,40.817
270,14.063
271,16.464
272,30.698
273,41.332
274,45.962
275,40.474
276,24.867
277,10.633
278,32.414
279,38.073
280,48.363
281,40.474
282,31.213
283,21.266
284,27.44
285,34.472
286,40.303
287,36.187
288,62.083
289,44.933
290,28.298
291,40.303
292,40.817
293,40.303
294,40.817
295,47.162
296,40.303
297,27.097
298,44.933
299,40.817
300,44.933
301,40.303
302,45.104
303,34.472
304,30.355
305,44.933
306,44.59
307,40.474
308,36.358
309,40.817
310,58.996
311,45.104
312,40.817
313,40.303
314,40.989
315,40.817
316,44.933
317,40.474
318,63.626
319,45.104
320,40.303
321,44.933
322,40.303
323,62.426
324,45.104
325,56.424
326,40.303
327,40.474
328,21.266
329,25.725
330,67.056
331,40.303
332,8.4035
333,45.104
334,17.493
335,22.981
336,27.955
337,48.535
338,40.474
339,28.126
340,40.817
341,44.933
342,45.104
343,40.989
344,40.817
345,57.624
346,26.926
347,40.303
348,44.933
349,45.104
350,65.17
351,2.058
352,2.9155
353,60.711
354,40.817
355,18.522
356,32.585
357,40.817
358,24.353
359,58.139
360,40.474
361,36.187
362,56.252
363,10.462
364,12.519
365,59.51
366,40.474
367,45.104
368,28.812
369,18.351
370,18.522
371,61.568
372,40.817
373,40.817
374,49.735
375,11.319
376,13.034
377,58.824
378,40.303
379,36.187
380,56.252
381,11.662
382,12.691
383,40.303
384,68.6
385,40.474
386,50.078
387,7.0315
388,36.529
389,57.624
390,40.303
391,40.989
392,53.68
393,10.976
394,12.176
395,63.626
396,45.104
397,40.989
398,23.667
399,8.918
400,10.29
401,58.139
402,40.474
403,17.836
404,31.556
405,35.158
406,24.524
407,62.769
408,40.474
409,40.989
410,51.622
411,6.517
412,7.7175
413,54.022
414,40.474
415,20.58
416,31.899
417,34.643
418,23.838
419,55.223
420,44.933
421,40.817
422,29.67
423,16.635
424,21.094
425,40.303
426,40.817
427,40.474
428,45.791
429,40.817
430,39.96
431,38.244
432,44.933
433,40.303
434,40.817
435,53.165
436,40.817
437,31.385
438,31.385
439,40.817
440,40.817
441,44.933
442,40.303
443,51.622
444,44.933
445,28.126
446,44.933
447,44.933
448,40.474
449,52.993
450,44.933
451,40.131
452,40.989
453,45.104
454,40.303
455,61.397
456,54.537
457,45.104
458,40.474
459,46.476
460,45.104
461,40.303
462,21.266
463,25.382
464,45.447
465,45.104
466,26.583
467,45.104
468,44.933
469,44.933
470,40.303
471,40.989
472,52.136
473,27.611
474,45.104
475,40.303
476,40.474
477,40.474
478,47.848
479,40.303
480,39.102
481,45.104
482,44.933
483,40.474
484,58.481
485,1.372
486,36.872
487,53.68
488,40.989
489,40.474
490,21.266
491,26.411
492,37.387
493,43.733
494,21.266
495,22.638
496,24.01
497,31.556
498,45.104
499,40.474
