index,distance
0,149.55
1,149.21
2,138.4
3,52.822
4,149.72
5,195
6,160.52
7,130.68
8,149.72
9,138.4
10,169.78
11,150.06
12,142.35
13,250.56
14,159.32
15,135.31
16,180.42
17,155.72
18,145.6
19,43.904
20,4.116
21,0.343
22,194.14
23,107.7
24,149.72
25,179.39
26,153.15
27,136.51
28,149.72
29,74.603
30,118.85
31,134.11
32,149.72
33,145.09
34,168.58
35,149.72
36,149.21
37,150.06
38,128.8
39,162.24
40,107.87
41,144.92
42,48.535
43,32.585
44,7.203
45,0.5145
46,139.09
47,149.72
48,144.92
49,168.93
50,149.72
51,141.49
52,149.55
53,52.136
54,3.087
55,148.35
56,149.55
57,144.92
58,165.67
59,145.6
60,136.17
61,149.55
62,144.06
63,52.308
64,153.66
65,113.53
66,149.55
67,123.14
68,149.55
69,186.42
70,167.04
71,149.72
72,123.99
73,149.55
74,175.79
75,149.21
76,149.72
77,176.82
78,107.36
79,149.55
80,111.3
81,149.55
82,148
83,149.72
84,189.16
85,149.55
86,144.92
87,186.25
88,149.55
89,145.43
90,138.06
91,149.38
92,145.43
93,149.55
94,144.23
95,166.87
96,149.55
97,149.55
98,149.55
99,164.47
100,149.72
101,168.76
102,108.39
103,149.55
104,184.71
105,145.26
106,149.55
107,167.38
108,125.54
109,149.72
110,174.59
111,158.64
112,145.6
113,149.55
114,52.136
115,6.6885
116,149.55
117,157.95
118,128.8
119,149.55
120,187.96
121,167.73
122,149.55
123,172.7
124,141.83
125,149.55
126,40.989
127,10.29
128,211.97
129,144.92
130,154.18
131,170.13
132,145.26
133,144.92
134,133.08
135,149.72
136,149.72
137,149.55
138,143.89
139,149.72
140,149.55
141,27.44
142,147.32
143,145.43
144,169.1
145,157.78
146,149.03
147,125.19
148,149.72
149,158.47
150,149.72
151,172.7
152,108.9
153,149.55
154,209.06
155,149.21
156,153.84
157,172.7
158,149.72
159,149.55
160,133.77
161,149.55
162,173.9
163,93.811
164,145.43
165,159.32
166,168.07
167,128.45
168,125.54
169,145.43
170,149.55
171,147.83
172,147.49
173,145.43
174,149.55
175,139.77
176,177.67
177,145.43
178,145.6
179,149.55
180,168.58
181,145.6
182,132.74
183,149.55
184,166.01
185,149.55
186,164.98
187,109.93
188,149.55
189,209.06
190,144.92
191,153.84
192,170.64
193,149.72
194,153.66
195,189.34
196,169.27
197,149.72
198,24.353
199,21.094
200,175.62
201,149.72
202,135.14
203,149.72
204,145.09
205,149.55
206,145.09
207,145.09
208,135.14
209,149.72
210,163.95
211,149.72
212,167.73
213,109.93
214,149.21
215,209.74
216,153.84
217,149.38
218,144.92
219,166.53
220,149.72
221,139.77
222,149.72
223,174.07
224,105.99
225,144.92
226,134.11
227,149.72
228,43.904
229,150.41
230,115.93
231,149.38
232,214.03
233,153.84
234,153.84
235,172.53
236,149.72
237,149.72
238,135.66
239,145.09
240,149.72
241,80.948
242,164.3
243,110.45
244,149.89
245,208.37
246,144.92
247,145.6
248,149.55
249,167.73
250,145.09
251,133.43
252,149.72
253,149.89
254,145.26
255,146.46
256,149.72
257,149.21
258,200.83
259,145.09
260,149.72
261,176.3
262,152.29
263,145.09
264,130.85
265,149.72
266,162.24
267,149.72
268,168.41
269,111.99
270,149.72
271,52.651
272,1.715
273,34.128
274,58.996
275,5.488
276,6.6885
277,3.6015
278,7.546
279,156.58
280,139.77
281,149.72
282,167.56
283,149.72
284,158.29
285,113.19
286,149.55
287,193.11
288,145.43
289,149.03
290,145.78
291,149.72
292,132.4
293,149.72
294,149.55
295,144.92
296,152.12
297,145.43
298,149.55
299,149.72
300,138.4
301,134.63
302,149.55
303,169.61
304,159.49
305,149.72
306,130.51
307,149.72
308,151.43
309,149.55
310,145.26
311,145.09
312,159.32
313,160.01
314,157.61
315,153.66
316,165.15
317,149.21
318,138.74
319,139.94
320,149.38
321,160.01
322,148.86
323,149.72
324,164.64
325,123.82
326,149.72
327,175.1
328,155.38
329,149.55
330,149.72
331,126.4
332,161.38
333,171.5
334,149.21
335,145.43
336,149.21
337,145.09
338,149.72
339,137.71
340,126.4
341,138.23
342,171.33
343,155.38
344,133.6
345,183.16
346,149.72
347,145.09
348,171.84
349,160.52
350,150.75
351,170.81
352,145.09
353,149.55
354,170.81
355,149.89
356,145.43
357,167.73
358,157.95
359,149.72
360,173.39
361,152.29
362,136.86
363,135.31
364,149.55
365,169.61
366,159.49
367,149.72
368,128.62
369,149.55
370,57.452
371,2.401
372,15.092
373,149.55
374,149.72
375,185.05
376,149.03
377,149.55
378,167.38
379,119.88
380,149.72
381,178.02
382,153.84
383,149.55
384,168.41
385,149.72
386,149.55
387,184.53
388,137.03
389,149.72
390,123.99
391,149.72
392,176.64
393,145.6
394,154.52
395,152.12
396,145.43
397,164.98
398,155.38
399,149.72
400,145.09
401,145.09
402,137.2
403,190.54
404,149.03
405,149.72
406,168.24
407,152.63
408,145.6
409,52.822
410,12.348
411,127.25
412,130.51
413,126.57
414,149.72
415,169.27
416,145.43
417,149.55
418,169.27
419,149.21
420,149.72
421,179.9
422,110.62
423,149.72
424,165.67
425,149.72
426,149.72
427,182.13
428,143.03
429,149.89
430,128.45
431,149.72
432,182.3
433,109.07
434,149.72
435,43.904
436,5.6595
437,5.145
438,149.72
439,192.94
440,145.43
441,145.09
442,142.69
443,51.45
444,24.696
445,25.382
446,11.833
447,4.6305
448,15.95
449,5.488
450,149.72
451,149.03
452,172.7
453,149.72
454,145.09
455,145.09
456,164.13
457,147.83
458,149.72
459,150.06
460,145.43
461,149.38
462,152.29
463,138.4
464,140.29
465,149.72
466,155.72
467,43.733
468,4.116
469,13.034
470,14.406
471,4.116
472,26.411
473,7.203
474,0.8575
475,40.989
476,149.72
477,149.55
478,171.84
479,111.13
480,151.78
481,154.52
482,149.55
483,160.18
484,48.706
485,5.145
486,8.7465
487,11.148
488,149.72
489,156.41
490,149.72
491,149.03
492,167.9
493,119.88
494,149.72
495,168.07
496,149.72
497,149.55
498,158.29
499,149.72
