index,distance
0,180.08
1,180.25
2,180.08
3,175.96
4,180.08
5,189.68
6,254.68
7,156.07
8,180.08
9,180.08
10,175.1
11,190.02
12,180.08
13,179.9
14,173.9
15,188.14
16,180.08
17,183.33
18,187.79
19,177.33
20,169.96
21,169.44
22,185.91
23,179.05
24,170.81
25,170.64
26,260.51
27,155.38
28,180.08
29,180.08
30,180.08
31,191.91
32,180.25
33,180.25
34,174.93
35,181.79
36,180.08
37,180.25
38,174.24
39,180.25
40,187.45
41,180.25
42,160.35
43,180.08
44,180.08
45,187.62
46,172.36
47,180.08
48,180.25
49,180.25
50,119.71
51,180.08
52,180.25
53,89.351
54,22.809
55,180.25
56,184.36
57,176.47
58,175.1
59,181.96
60,145.78
61,193.79
62,171.16
63,184.19
64,172.7
65,195.85
66,173.39
67,186.08
68,173.73
69,194.31
70,172.7
71,183.85
72,172.87
73,194.82
74,173.39
75,180.76
76,144.06
77,193.62
78,170.64
79,204.77
80,171.84
81,192.77
82,173.9
83,183.85
84,145.95
85,172.53
86,172.87
87,183.85
88,171.67
89,192.77
90,174.93
91,187.96
92,180.25
93,173.73
94,172.36
95,158.81
96,180.25
97,173.73
98,172.87
99,186.08
100,181.79
101,171.5
102,172.01
103,184.02
104,171.84
105,196.02
106,173.04
107,184.19
108,171.84
109,194.48
110,173.21
111,181.96
112,143.37
113,193.62
114,171.84
115,182.3
116,172.19
117,196.88
118,174.76
119,182.82
120,172.53
121,193.62
122,172.36
123,186.42
124,177.85
125,171.33
126,172.36
127,183.68
128,173.39
129,192.25
130,172.19
131,182.99
132,173.21
133,193.62
134,171.33
135,178.87
136,147.49
137,193.11
138,172.87
139,183.16
140,172.53
141,193.28
142,172.01
143,185.05
144,172.36
145,195.17
146,171.67
147,204.43
148,173.04
149,192.59
150,171.67
151,182.99
152,173.21
153,192.94
154,174.07
155,184.53
156,172.36
157,196.54
158,172.53
159,181.96
160,144.57
161,193.79
162,171.5
163,182.99
164,172.19
165,195.68
166,172.01
167,185.39
168,175.79
169,172.53
170,172.7
171,187.11
172,180.08
173,171.16
174,180.08
175,187.11
176,180.08
177,174.93
178,180.08
179,158.98
180,180.08
181,173.73
182,172.01
183,187.96
184,180.08
185,127.94
186,180.08
187,159.49
188,180.08
189,173.73
190,172.36
191,187.96
192,180.25
193,171.16
194,194.65
195,185.73
196,176.99
197,172.01
198,173.56
199,181.96
200,143.72
201,193.97
202,172.36
203,184.71
204,172.01
205,194.82
206,172.87
207,202.37
208,143.72
209,193.28
210,172.7
211,184.02
212,170.99
213,195.51
214,173.56
215,186.25
216,177.67
217,81.119
218,173.21
219,189.16
220,180.08
221,170.3
222,195.17
223,189.16
224,180.08
225,170.13
226,172.7
227,182.13
228,144.75
229,193.97
230,172.01
231,181.96
232,145.43
233,192.42
234,172.19
235,184.71
236,173.04
237,192.59
238,171.84
239,183.51
240,172.87
241,193.97
242,174.24
243,185.22
244,172.7
245,194.48
246,172.01
247,185.22
248,174.24
249,191.74
250,169.1
251,193.79
252,184.71
253,179.56
254,174.07
255,172.87
256,192.25
257,180.08
258,185.91
259,171.67
260,196.37
261,170.64
262,180.08
263,195.17
264,156.92
265,179.22
266,191.74
267,170.3
268,196.02
269,195.34
270,186.59
271,171.67
272,196.37
273,170.3
274,197.4
275,183.51
276,175.62
277,192.77
278,170.99
279,193.28
280,180.08
281,199.97
282,190.19
283,194.82
284,169.61
285,180.08
286,180.08
287,185.73
288,174.59
289,194.14
290,171.33
291,194.31
292,185.22
293,179.39
294,190.88
295,171.67
296,194.31
297,180.08
298,206.49
299,171.5
300,180.25
301,169.61
302,180.25
303,184.19
304,170.99
305,180.25
306,171.33
307,195.51
308,195.34
309,198.6
310,191.05
311,194.65
312,191.22
313,177.5
314,190.54
315,182.65
316,171.33
317,180.08
318,172.7
319,194.82
320,193.45
321,198.6
322,191.74
323,195.68
324,190.19
325,196.54
326,180.25
327,181.79
328,172.19
329,196.02
330,171.5
331,193.45
332,180.08
333,198.43
334,192.59
335,193.45
336,170.3
337,180.08
338,180.08
339,148.86
340,174.93
341,194.48
342,171.5
343,193.62
344,195.51
345,199.45
346,189.68
347,195.68
348,189.85
349,194.65
350,180.08
351,148.69
352,174.59
353,195
354,171.84
355,193.97
356,185.39
357,179.9
358,189.85
359,169.78
360,195.85
361,180.08
362,186.59
363,171.67
364,180.08
365,170.3
366,198.25
367,194.31
368,141.14
369,175.96
370,194.82
371,173.39
372,192.25
373,196.2
374,182.3
375,172.01
376,207.17
377,170.64
378,201
379,155.21
380,180.42
381,195
382,173.04
383,193.62
384,143.37
385,179.39
386,190.19
387,169.96
388,195.85
389,180.08
390,202.71
391,172.01
392,180.42
393,169.78
394,198.08
395,183.51
396,172.7
397,195.85
398,173.04
399,192.94
400,180.25
401,199.11
402,194.31
403,195
404,192.94
405,176.99
406,189.51
407,199.97
408,148.69
409,195.85
410,190.02
411,180.25
412,169.61
413,198.08
414,157.78
415,180.25
416,171.5
417,169.1
418,179.9
419,194.31
420,141.83
421,179.05
422,173.73
423,173.21
424,193.11
425,180.25
426,186.76
427,171.84
428,195.51
429,169.96
430,180.42
431,194.48
432,141.14
433,179.39
434,190.19
435,171.16
436,194.48
437,180.08
438,203.57
439,172.19
440,180.25
441,170.13
442,180.25
443,186.08
444,172.01
445,195.51
446,171.5
447,193.62
448,196.88
449,198.77
450,189.16
451,196.54
452,171.5
453,180.08
454,179.73
455,185.39
456,174.59
457,193.62
458,172.53
459,192.25
460,180.25
461,199.97
462,150.41
463,196.02
464,169.96
465,196.02
466,180.25
467,187.11
468,175.1
469,193.45
470,171.67
471,193.97
472,158.81
473,180.25
474,173.04
475,170.47
476,195.51
477,180.25
478,204.43
479,174.59
480,193.45
481,171.33
482,199.28
483,183.51
484,171.5
485,198.43
486,171.5
487,193.97
488,180.25
489,199.11
490,192.25
491,194.48
492,194.65
493,174.59
494,191.57
495,193.97
496,157.09
497,183.68
498,174.07
499,172.19
