index,distance
0,8.575
1,18.693
2,7.0315
3,33.614
4,27.268
5,23.324
6,22.809
7,27.44
8,27.44
9,71.859
10,39.617
11,37.387
12,22.809
13,27.955
14,27.44
15,22.809
16,22.295
17,31.556
18,23.153
19,27.268
20,31.556
21,70.487
22,39.96
23,39.273
24,22.809
25,46.133
26,27.44
27,39.273
28,39.102
29,36.701
30,3.6015
31,32.757
32,43.047
33,38.244
34,35.843
35,39.788
36,22.809
37,22.638
38,0.5145
39,37.558
40,39.788
41,6.174
42,57.967
43,22.809
44,31.042
45,21.952
46,4.2875
47,57.795
48,22.638
49,24.524
50,20.066
51,15.435
52,5.831
53,57.452
54,32.07
55,37.901
56,39.102
57,7.7175
58,29.841
59,35.5
60,98.613
61,39.96
62,39.445
63,37.387
64,29.841
65,32.07
66,34.986
67,95.697
68,38.759
69,38.587
70,36.358
71,22.638
72,17.836
73,11.319
74,2.058
75,37.044
76,40.131
77,37.558
78,42.189
79,27.44
80,31.899
81,27.44
82,27.44
83,27.268
84,27.44
85,52.651
86,27.268
87,27.955
88,23.153
89,27.44
90,23.324
91,27.44
92,114.56
93,35.672
94,39.617
95,4.6305
96,32.07
97,35.329
98,59.339
99,32.07
100,36.872
101,40.303
102,4.116
103,32.07
104,35.158
105,97.412
106,38.244
107,38.416
108,39.788
109,2.744
110,33.614
111,36.529
112,109.07
113,37.387
114,39.445
115,5.488
116,31.042
117,36.358
118,59.682
119,32.928
120,38.073
121,39.273
122,4.9735
123,31.556
124,34.986
125,96.212
126,38.587
127,38.587
128,39.102
129,6.174
130,31.556
131,36.187
132,96.555
133,39.96
134,38.759
135,39.102
136,4.802
137,32.585
138,37.044
139,97.241
140,36.529
141,39.445
142,36.358
143,22.809
144,35.5
145,47.334
146,38.759
147,37.901
148,29.67
149,36.358
150,36.358
151,95.011
152,39.102
153,39.788
154,37.73
155,22.809
156,36.701
157,35.672
158,37.73
159,38.759
160,7.203
161,32.07
162,33.271
163,97.412
164,38.759
165,37.044
166,39.617
167,5.488
168,31.728
169,34.472
170,98.27
171,38.416
172,38.931
173,39.788
174,6.3455
175,31.728
176,33.785
177,99.127
178,37.558
179,37.73
180,38.931
181,3.6015
182,32.757
183,37.73
184,95.526
185,37.215
186,39.273
187,38.931
188,0.1715
189,35.329
190,37.901
191,107.02
192,34.128
193,38.073
194,6.6885
195,30.012
196,35.5
197,59.682
198,39.102
199,37.387
200,39.617
201,4.802
202,32.414
203,35.843
204,101.01
205,35.843
206,39.273
207,38.416
208,46.133
209,27.44
210,22.809
211,27.44
212,27.44
213,33.957
214,18.007
215,22.638
216,24.01
217,27.268
218,27.44
219,31.556
220,47.677
221,10.976
222,27.44
223,27.783
224,27.44
225,27.268
226,27.44
227,37.558
228,11.49
229,31.556
230,25.725
231,27.268
232,27.44
233,22.809
234,23.324
235,34.986
236,11.662
237,24.696
238,32.07
239,31.556
240,27.44
241,23.153
242,23.324
243,33.443
244,18.351
245,23.324
246,31.556
247,27.44
248,27.44
249,22.638
250,23.153
251,50.421
252,27.44
253,18.693
254,26.926
255,22.638
256,31.556
257,27.44
258,59.167
259,37.558
260,39.788
261,0.343
262,37.044
263,37.558
264,61.054
265,22.809
266,27.955
267,18.351
268,9.604
269,22.809
270,23.153
271,23.324
272,26.926
273,27.44
274,27.44
275,58.139
276,37.387
277,39.102
278,7.3745
279,29.155
280,34.472
281,59.167
282,36.872
283,38.244
284,40.303
285,7.3745
286,31.728
287,33.271
288,108.56
289,38.073
290,39.102
291,6.517
292,31.556
293,33.271
294,36.529
295,2.401
296,34.472
297,21.952
298,12.691
299,44.418
300,38.587
301,37.044
302,2.9155
303,34.472
304,37.215
305,94.668
306,38.759
307,38.759
308,38.073
309,30.527
310,37.215
311,36.187
312,94.497
313,38.073
314,37.215
315,39.788
316,22.638
317,14.063
318,22.809
319,5.831
320,33.443
321,37.73
322,38.759
323,3.2585
324,33.271
325,0.343
326,22.638
327,27.268
328,31.556
329,27.268
330,66.199
331,36.358
332,39.273
333,6.174
334,30.355
335,35.672
336,61.054
337,22.809
338,27.44
339,22.638
340,31.899
341,41.332
342,27.44
343,21.952
344,27.268
345,27.268
346,23.153
347,27.955
348,27.44
349,27.44
350,52.651
351,15.092
352,20.752
353,23.324
354,27.44
355,32.07
356,32.07
357,27.44
358,35.158
359,12.005
360,23.324
361,32.07
362,32.07
363,32.07
364,27.268
365,39.102
366,27.955
367,26.24
368,31.556
369,23.153
370,27.783
371,27.268
372,39.617
373,27.955
374,20.409
375,26.926
376,27.44
377,27.955
378,27.44
379,32.07
380,16.635
381,27.44
382,23.324
383,27.955
384,27.44
385,27.44
386,35.5
387,19.036
388,31.556
389,31.385
390,27.44
391,27.44
392,23.324
393,34.643
394,15.263
395,27.44
396,22.809
397,32.07
398,27.44
399,27.44
400,34.814
401,13.549
402,27.44
403,27.44
404,27.268
405,27.268
406,27.268
407,35.843
408,13.72
409,27.44
410,27.268
411,31.556
412,27.44
413,27.268
414,39.96
415,16.979
416,27.268
417,27.44
418,32.07
419,27.44
420,23.324
421,31.728
422,20.58
423,31.556
424,27.268
425,31.385
426,27.44
427,68.6
428,37.901
429,39.102
430,7.0315
431,30.698
432,36.701
433,58.653
434,45.104
435,37.215
436,6.517
437,29.67
438,35.5
439,37.73
440,95.697
441,36.529
442,37.73
443,38.759
444,22.809
445,35.843
446,7.203
447,30.355
448,38.759
449,39.273
450,37.901
451,30.355
452,36.187
453,2.401
454,22.809
455,26.926
456,22.809
457,32.07
458,27.268
459,4.9735
460,26.24
461,31.556
462,31.556
463,31.556
464,27.44
465,62.769
466,36.701
467,40.131
468,6.3455
469,31.556
470,32.585
471,61.397
472,33.443
473,38.073
474,39.788
475,6.6885
476,31.899
477,35.843
478,97.412
479,40.131
480,38.073
481,39.102
482,4.6305
483,34.3
484,36.358
485,95.011
486,37.901
487,39.788
488,37.387
489,21.438
490,12.519
491,22.809
492,6.86
493,32.242
494,40.131
495,38.416
496,37.044
497,30.012
498,16.121
499,23.496
