distance
163
161
162
164
161
165
161
162
162
161
164
159
159
160
164
166
159
160
162
163
163
163
158
161
160
161
160
165
163
162
160
160
162
163
159
160
162
162
160
162
163
160
160
160
161
161
161
162
158
161
161
160
159
162
160
161
164
162
161
159
162
161
161
163
161
161
159
160
158
160
158
162
164
160
159
159
162
160
159
161
161
162
161
161
160
161
161
161
161
161
161
160
164
160
164
161
160
162
161
163
162
161
162
162
161
159
161
162
161
160
159
162
160
159
163
163
160
159
161
162
161
160
158
161
160
164
161
162
164
159
164
164
164
162
162
164
162
163
160
164
162
161
162
164
158
162
163
160
162
162
160
161
159
161
161
161
161
165
164
162
162
161
160
159
162
162
164
163
164
162
160
164
162
161
161
161
162
162
163
163
161
158
163
162
162
163
163
163
162
164
161
160
159
162
160
161
165
162
161
163
