distance
145.34
147.34
146.34
146.34
146.34
144.34
149.34
146.34
146.34
143.34
146.34
146.34
146.34
144.34
144.34
144.34
144.34
146.34
145.34
146.34
144.34
145.34
146.34
143.34
144.34
144.34
145.34
144.34
144.34
145.34
145.34
146.34
144.34
144.34
143.34
144.34
146.34
146.34
145.34
142.34
143.34
145.34
144.34
144.34
147.34
145.34
142.34
146.34
146.34
147.34
147.34
145.34
143.34
144.34
144.34
145.34
145.34
144.34
146.34
143.34
145.34
145.34
146.34
146.34
145.34
143.34
142.34
146.34
145.34
148.34
143.34
145.34
145.34
144.34
143.34
144.34
145.34
144.34
146.34
144.34
145.34
146.34
144.34
144.34
144.34
145.34
148.34
144.34
145.34
144.34
144.34
145.34
145.34
145.34
144.34
146.34
144.34
145.34
144.34
143.34
145.34
146.34
145.34
145.34
147.34
144.34
145.34
145.34
144.34
142.34
145.34
146.34
144.34
144.34
144.34
145.34
145.34
146.34
145.34
143.34
145.34
146.34
144.34
144.34
143.34
143.34
143.34
144.34
143.34
146.34
145.34
144.34
144.34
142.34
144.34
145.34
145.34
145.34
146.34
146.34
142.34
142.34
144.34
143.34
142.34
145.34
145.34
147.34
145.34
144.34
144.34
146.34
144.34
145.34
146.34
147.34
145.34
142.34
146.34
144.34
146.34
146.34
145.34
146.34
145.34
144.34
148.34
146.34
143.34
144.34
144.34
146.34
146.34
144.34
144.34
145.34
146.34
148.34
144.34
144.34
145.34
145.34
145.34
146.34
144.34
144.34
147.34
145.34
146.34
143.34
145.34
146.34
143.34
144.34
146.34
142.34
142.34
147.34
144.34
146.34
