index,distance
0,0.13447
1,0.0867
2,0.1343
3,0.1428
4,0.13073
5,0.1343
6,0.11611
7,0.15827
8,0.14348
9,0.11934
10,0.13413
11,0.13719
12,0.15334
13,0.13991
14,0.1343
15,0.13328
16,0.1411
17,0.1394
18,0.1343
19,0.12257
20,0.119
21,0.13838
22,0.13192
23,0.14059
24,0.14076
25,0.1343
26,0.1343
27,0.12172
28,0.1394
29,0.1343
30,0.13413
31,0.13923
32,0.1343
33,0.14263
34,0.14076
35,0.14382
36,0.13464
37,0.14025
38,0.14076
39,0.1343
40,0.10217
41,0.14008
42,0.14433
43,0.1343
44,0.13838
45,0.14246
46,0.1343
47,0.17493
48,0.14042
49,0.13957
50,0.1343
51,0.14093
52,0.14042
53,0.13447
54,0.13447
55,0.14076
56,0.14382
57,0.13413
58,0.14076
59,0.14127
60,0.1343
61,0.11356
62,0.13889
63,0.14195
64,0.17425
65,0.14008
66,0.16966
67,0.11407
68,0.18003
69,0.14127
70,0.13413
71,0.13413
72,0.16864
73,0.01734
74,0.1258
75,0.13787
76,0.14042
77,0.13804
78,0.1343
79,0.14467
80,0.14025
81,0.14042
82,0.13413
83,0.13447
84,0.13974
85,0.11492
86,0.18054
87,0.13413
88,0.1428
89,0.13447
90,0.14042
91,0.17017
92,0.1343
93,0.17391
94,0.14059
95,0.14348
96,0.13447
97,0.13991
98,0.14331
99,0.1343
