index,distance
0,0.05253
1,0.051
2,0.0527
3,0.07021
4,0.06494
5,0.0527
6,0.05321
7,0.06273
8,0.10693
9,0.05899
10,0.05253
11,0.06426
12,0.06613
13,0.07038
14,0.0357
15,0.04607
16,0.0527
17,0.05491
18,0.0527
19,0.0527
20,0.05559
21,0.03366
22,0.0527
23,0.03247
24,0.05729
25,0.0527
26,0.06086
27,0.05916
28,0.04233
29,0.05848
30,0.05287
31,0.03281
32,0.03468
33,0.0527
34,0.05338
35,0.03162
36,0.05338
37,0.0527
38,0.06409
39,0.06273
40,0.04029
41,0.05661
42,0.05287
43,0.03519
44,0.03349
45,0.05848
46,0.09333
47,0.05457
48,0.06256
49,0.04301
50,0.03604
51,0.05525
52,0.10115
53,0.05712
54,0.05882
55,0.0527
56,0.0527
57,0.05899
58,0.04267
59,0.10251
60,0.05321
61,0.05287
62,0.06341
63,0.0578
64,0.04879
65,0.05729
66,0.05287
67,0.0527
68,0.06664
69,0.06273
70,0.04216
71,0.05882
72,0.10353
73,0.04964
74,0.05814
75,0.0527
76,0.04454
77,0.05899
78,0.05287
79,0.04335
80,0.0561
81,0.05287
82,0.05015
83,0.07395
84,0.0527
85,0.03723
86,0.03519
87,0.0527
88,0.05321
89,0.05321
90,0.05287
91,0.0935
92,0.07378
93,0.0527
94,0.05287
95,0.06443
96,0.03502
97,0.0527
98,0.06494
99,0.03791
