index,distance
0,0.10676
1,0.10914
2,0.10914
3,0.10914
4,0.10931
5,0.10098
6,0.09214
7,0.10914
8,0.10914
9,0.10914
10,0.1258
11,0.10897
12,0.10812
13,0.10914
14,0.09537
15,0.13685
16,0.10897
17,0.12614
18,0.10931
19,0.10897
20,0.10914
21,0.09078
22,0.10914
23,0.10914
24,0.12614
25,0.10931
26,0.1088
27,0.10931
28,0.14671
29,0.10914
30,0.10914
31,0.10914
32,0.10914
33,0.12291
34,0.09962
35,0.14093
36,0.10914
37,0.10914
38,0.10931
39,0.10914
40,0.12393
41,0.09095
42,0.14297
43,0.10914
44,0.10914
45,0.12325
46,0.10948
47,0.10897
48,0.10914
49,0.09333
50,0.10914
51,0.10914
52,0.10897
53,0.10914
54,0.10234
55,0.10914
56,0.10914
57,0.10914
58,0.10914
59,0.10931
60,0.10914
61,0.10914
62,0.10897
63,0.10557
64,0.09095
65,0.10914
66,0.10914
67,0.09316
68,0.10914
69,0.10914
70,0.10914
71,0.10931
72,0.10914
73,0.15198
74,0.10931
75,0.10914
76,0.12495
77,0.10914
78,0.12223
79,0.09775
80,0.10914
81,0.10863
82,0.10931
83,0.10931
84,0.10914
85,0.10931
86,0.10914
87,0.12291
88,0.10914
89,0.10931
90,0.10914
91,0.10931
92,0.08619
93,0.10931
94,0.10897
95,0.10914
96,0.10897
97,0.10914
98,0.14467
99,0.1088
