index,distance
0,0.69105
1,0.70584
2,0.70805
3,0.71791
4,0.7276
5,0.70142
6,0.69156
7,0.71536
8,0.74494
9,0.71791
10,0.71519
11,0.73797
12,0.71009
13,0.70805
14,0.69768
15,0.70567
16,0.71502
17,0.70108
18,0.70448
19,0.72216
20,0.68935
21,0.6851
22,0.69054
23,0.68816
24,0.70108
25,0.70567
26,0.68714
27,0.74018
28,0.7055
29,0.7038
30,0.7157
31,0.70142
32,0.71825
33,0.71774
34,0.6987
35,0.71944
36,0.70618
37,0.70142
38,0.70584
39,0.72437
40,0.71791
41,0.71876
42,0.7684
43,0.7072
44,0.70635
45,1.9678
46,0.68136
47,0.72726
48,0.71927
49,0.71706
50,0.68714
51,0.72607
52,0.70125
53,0.70261
54,0.70567
55,0.70329
56,0.70159
57,0.70125
58,0.72029
59,0.71655
60,0.75327
61,0.72131
62,0.6868
63,0.70414
64,0.7055
65,0.72165
66,0.71672
67,0.71672
68,0.75225
69,0.72505
70,0.70108
71,0.70125
72,0.70142
73,0.7157
74,0.71893
75,0.7191
76,0.73797
77,0.70788
78,0.70907
79,0.69836
80,0.70159
81,0.71706
82,0.72284
83,0.69819
84,0.71128
85,0.72573
86,0.67864
87,0.70584
88,0.70125
89,0.70142
90,0.70091
91,0.71434
92,0.70584
93,0.70125
94,0.70584
95,0.70142
96,0.714
97,0.71825
98,0.71366
99,0.71196
