index,distance
0,0.16303
1,0.16337
2,0.1411
3,0.1632
4,0.16303
5,0.16303
6,0.14518
7,0.13974
8,0.16728
9,0.16303
10,0.16286
11,0.16303
12,0.1717
13,0.16728
14,0.16303
15,0.1632
16,0.1649
17,0.17867
18,0.1632
19,0.16303
20,0.16303
21,0.1802
22,0.16303
23,0.1632
24,0.1632
25,0.16439
26,0.16286
27,0.16303
28,0.16303
29,0.19346
30,0.1632
31,0.16303
32,0.16303
33,0.18088
34,0.16286
35,0.16303
36,0.16303
37,0.17884
38,0.16286
39,0.16286
40,0.13821
41,0.17969
42,0.16745
43,0.16303
44,0.16269
45,0.16473
46,0.16303
47,0.16303
48,0.16303
49,0.16303
50,0.17935
51,0.16303
52,0.16303
53,0.16303
54,0.16337
55,0.16303
56,0.16592
57,0.16643
58,0.18054
59,0.16286
60,0.16286
61,0.16303
62,0.16694
63,0.16303
64,0.16286
65,0.16269
66,0.1734
67,0.16286
68,0.16303
69,0.16303
70,0.17731
71,0.16303
72,0.16303
73,0.16303
74,0.1632
75,0.16286
76,0.16303
77,0.16286
78,0.18666
79,0.16303
80,0.16269
81,0.16286
82,0.18513
83,0.16303
84,0.1632
85,0.16303
86,0.18071
87,0.16303
88,0.16303
89,0.16286
90,0.16337
91,0.16303
92,0.1632
93,0.16303
94,0.16439
95,0.16303
96,0.1632
97,0.16303
98,0.17306
99,0.16286
