index,distance
0,0.50918
1,0.52856
2,0.51193
3,0.50953
4,0.52513
5,0.48672
6,0.50918
7,0.56132
8,0.54023
9,0.52839
10,0.51261
11,0.50918
12,0.51193
13,0.5109
14,0.4898
15,0.51004
16,0.51056
17,0.51021
18,0.51364
19,0.50936
20,0.51536
21,0.51364
22,0.51004
23,0.50987
24,0.51004
25,0.51004
26,0.5097
27,0.51176
28,0.51004
29,0.51416
30,0.51347
31,0.50987
32,0.5109
33,0.51141
34,0.51056
35,0.51364
36,0.50901
37,0.51176
38,0.5121
39,0.51261
40,0.51073
41,0.51381
42,0.5121
43,0.50918
44,0.50936
45,0.51364
46,0.51501
47,0.50918
48,0.51707
49,0.50507
50,0.5181
51,0.51364
52,0.51193
53,0.51107
54,0.51107
55,0.51056
56,0.50901
57,0.51021
58,0.51056
59,0.5121
60,0.51107
61,0.51176
62,0.51364
63,0.51038
64,0.51176
65,0.51364
66,0.5145
67,0.51364
68,0.51244
69,0.51519
70,0.51193
71,0.51227
72,0.51416
73,0.51742
74,0.51639
75,0.5109
76,0.51073
77,0.51364
78,0.51364
79,0.51364
80,0.51176
81,0.5109
82,0.51501
83,0.51004
84,0.51124
85,0.51227
86,0.51364
87,0.51364
88,0.50953
89,0.51141
90,0.51313
91,0.51227
92,0.51261
93,0.51364
94,0.50901
95,0.5109
96,0.51244
97,0.51381
98,0.51038
99,0.51227
100,0.51261
101,0.51313
102,0.5109
103,0.51364
104,0.5121
105,0.51073
106,0.5109
107,0.5145
108,0.51176
109,0.50918
110,0.51141
111,0.5157
112,0.51296
113,0.51347
114,0.51381
115,0.51381
116,0.5121
117,0.51347
118,0.51227
119,0.51176
120,0.5121
121,0.51296
122,0.51107
123,0.51467
124,0.51399
125,0.51622
126,0.51176
127,0.51364
128,0.51862
129,0.51004
130,0.51622
131,0.51553
132,0.51347
133,0.50987
134,0.50918
135,0.51158
136,0.51347
137,0.51176
138,0.50953
139,0.51244
140,0.5133
141,0.51279
142,0.51107
143,0.51364
144,0.50901
145,0.51038
146,0.51724
147,0.5157
148,0.51261
149,0.51364
150,0.51261
151,0.51158
152,0.51158
153,0.51124
154,0.50918
155,0.5121
156,0.51347
157,0.51296
158,0.51141
159,0.51107
160,0.51073
161,0.51244
162,0.51381
163,0.51381
164,0.51279
165,0.50936
166,0.51056
167,0.51347
168,0.5157
169,0.50901
170,0.51347
171,0.52187
172,0.51467
173,0.51604
174,0.51484
175,0.51484
176,0.51193
177,0.51176
178,0.51364
179,0.5109
180,0.51433
181,0.51347
182,0.51622
183,0.51536
184,0.50936
185,0.51364
186,0.51364
187,0.51364
188,0.51364
189,0.51261
190,0.51056
191,0.50901
192,0.51193
193,0.51107
194,0.51381
195,0.51347
196,0.51261
197,0.51193
198,0.51416
199,0.51501
200,0.51279
201,0.5157
202,0.51553
203,0.51261
204,0.51553
205,0.50901
206,0.51107
207,0.51056
208,0.51227
209,0.51347
210,0.51964
211,0.50936
212,0.51021
213,0.50987
214,0.51056
215,0.51673
216,0.5109
217,0.51279
218,0.51107
219,0.51519
220,0.50953
221,0.51141
222,0.51433
223,0.50918
224,0.5121
225,0.51433
226,0.51279
227,0.50936
228,0.51004
229,0.51124
230,0.51141
231,0.50953
232,0.50936
233,0.50918
234,0.50901
235,0.51639
236,0.50953
237,0.51004
238,0.51021
239,0.5133
240,0.51141
241,0.51296
242,0.51724
243,0.51399
244,0.50524
245,0.51296
246,0.51501
247,0.51313
248,0.50524
249,0.51313
250,0.5145
251,0.51193
252,0.51364
253,0.51364
254,0.51553
255,0.5133
256,0.51364
257,0.50901
258,0.51364
259,0.5109
260,0.51107
261,0.51296
262,0.51416
263,0.5133
264,0.51536
265,0.50936
266,0.51004
267,0.51742
268,0.51141
269,0.51742
270,0.5049
271,0.51604
272,0.51176
273,0.51381
274,0.51913
275,0.51107
276,0.51056
277,0.51141
278,0.51107
279,0.51381
