distance
131
133
134
132
132
133
131
132
131
133
134
134
133
135
132
129
132
131
133
133
133
134
133
132
132
134
132
133
133
132
131
131
134
132
132
133
133
133
134
132
134
131
132
133
132
131
129
132
131
133
129
134
132
131
134
133
132
134
131
134
135
133
133
132
134
133
132
132
134
132
130
131
132
134
134
135
134
131
133
132
133
129
133
132
134
129
131
132
134
133
132
133
133
131
132
133
132
132
130
132
131
133
128
134
133
131
131
132
130
130
135
132
131
135
134
131
133
133
133
130
133
130
132
132
133
134
133
131
132
134
132
131
132
131
134
132
135
134
130
135
133
131
134
130
131
133
134
131
133
133
134
132
132
130
132
132
130
130
129
132
131
133
133
131
134
132
132
131
134
132
131
131
130
134
131
132
132
127
132
130
131
131
132
131
129
134
132
132
132
131
131
133
133
130
134
133
132
132
133
133
