valore,media,devstd,error
40,37.850000000000016,1.2359359564484766,-2.1499999999999844
41,38.875000000000014,1.2435865622016196,-2.124999999999986
42,40.225000000000016,1.2923334044048786,-1.7749999999999844
43,41.44000000000002,1.1861851355835635,-1.559999999999981
44,42.79000000000002,1.3552429365561833,-1.2099999999999795
45,44.07000000000002,1.2944023280783579,-0.9299999999999784
46,45.23000000000002,1.283016232658937,-0.7699999999999818
47,46.00000000000002,1.2816446720236592,-0.9999999999999787
48,47.19500000000002,1.1578766738991675,-0.8049999999999784
49,48.31000000000002,1.28348614461438,-0.6899999999999835
50,49.48500000000002,1.1793768050293367,-0.5149999999999793
51,50.41500000000002,1.1427617960944727,-0.5849999999999795
52,51.52000000000002,1.1419809994107064,-0.47999999999998266
53,52.36000000000002,1.2028442005739026,-0.6399999999999793
54,53.46500000000002,1.088715531044583,-0.5349999999999824
55,54.460000000000015,1.1927755731231233,-0.5399999999999849
56,55.32500000000002,1.209167245312111,-0.674999999999983
57,56.39500000000002,1.1127290007660124,-0.6049999999999827
58,57.31000000000002,1.2151059262715747,-0.6899999999999835
59,58.12500000000002,1.267599718060134,-0.8749999999999787
60,59.26000000000002,1.1961411993758184,-0.7399999999999807
61,60.47000000000002,1.2043055089112438,-0.5299999999999798
62,61.01000000000002,1.2117929736779616,-0.9899999999999807
63,62.40000000000002,1.154584482241627,-0.5999999999999801
64,63.24500000000002,1.2343390801656249,-0.7549999999999812
65,64.41000000000003,1.1583648152573225,-0.589999999999975
66,65.34500000000001,1.1755358021389875,-0.6549999999999869
67,66.34000000000002,1.1691168337057982,-0.6599999999999824
68,67.11500000000002,1.1709957966529574,-0.8849999999999767
69,68.34000000000002,1.1776819066992725,-0.6599999999999824
70,69.22000000000001,1.145495876911,-0.7799999999999869
71,70.24000000000002,1.1517956267624676,-0.7599999999999767
72,70.69000000000001,1.168041783516412,-1.309999999999988
73,72.04500000000002,1.2712416278512555,-0.9549999999999841
74,72.96500000000002,1.2214066361594207,-1.0349999999999824
75,73.87000000000002,1.0885885933759094,-1.1299999999999812
76,74.78000000000002,1.1718644681268784,-1.2199999999999847
77,75.77000000000002,1.1452765130994726,-1.2299999999999756
78,76.44500000000002,1.113631841946424,-1.5549999999999784
79,77.42000000000002,1.170663171585462,-1.579999999999984
80,78.36000000000001,1.173235872303733,-1.6399999999999864
81,79.39000000000001,1.2102991864010382,-1.6099999999999852
82,80.31000000000002,1.1687299295565277,-1.6899999999999835
83,81.27000000000002,1.1841074920647277,-1.7299999999999756
84,82.08000000000001,1.3041873035009448,-1.9199999999999875
85,83.44000000000001,1.0466505562673118,-1.559999999999988
86,84.44500000000002,1.170824130998607,-1.5549999999999784
87,85.355,1.1625543700475187,-1.644999999999996
88,86.58,1.220593808861554,-1.4200000000000017
89,87.415,1.3410320034103789,-1.5849999999999937
90,88.775,1.5321594443184006,-1.2249999999999943
91,89.61,1.5260221881063736,-1.3900000000000006
92,90.75,1.4184356872960346,-1.25
93,92.15,1.401327439596051,-0.8499999999999943
94,93.5,1.3979166120593016,-0.5
95,94.58,1.407945864651388,-0.4200000000000017
96,95.9,1.35112088215339,-0.09999999999999432
97,96.96,1.3396166855939085,-0.04000000000000625
98,97.93,1.3642602501541827,-0.06999999999999318
99,99.105,1.4282768899523157,0.10500000000000398
100,100.1,1.1396905160445134,0.09999999999999432
101,101.235,1.4781405540365358,0.23499999999999943
102,102.335,1.2009104586305515,0.33499999999999375
103,103.35,1.3185571526574495,0.3499999999999943
104,104.4,1.2181211333350173,0.4000000000000057
105,105.335,1.309023572579134,0.33499999999999375
106,106.095,1.233931902374881,0.09499999999999886
107,107.03,1.2656656540092621,0.030000000000001137
108,107.82,1.329827887756636,-0.18000000000000682
109,109.15,1.3941370414892005,0.15000000000000568
110,109.615,1.1383559510789163,-0.3850000000000051
111,111.015,1.239782360540566,0.015000000000000568
112,111.42,1.1577139143750879,-0.5799999999999983
113,112.545,1.2732165573892171,-0.4549999999999983
114,113.48,1.3187476928461088,-0.519999999999996
115,114.405,1.2802225780098675,-0.5949999999999989
116,115.19,1.3061508912655415,-0.8100000000000023
117,116.08,1.3156957385284447,-0.9200000000000017
118,116.96,1.1885551382173714,-1.0400000000000063
119,118.125,1.2636292153831554,-0.875
120,119.02,1.2789757208298997,-0.980000000000004
121,119.75,1.3494461920082725,-1.25
122,120.625,1.3008597852591655,-1.375
123,121.56,1.4253977669302873,-1.4399999999999977
124,122.53,1.3941370414892005,-1.4699999999999989
125,123.63,1.3093786166762635,-1.3700000000000045
126,124.715,1.2777079824600812,-1.2849999999999966
127,125.76,1.3084956262900156,-1.2399999999999949
128,126.495,1.3491016925659913,-1.5049999999999955
129,127.11,1.4517707088086511,-1.8900000000000006
130,128.67999999999998,1.557733181041151,-1.3200000000000216
131,129.28499999999997,1.4465259022671,-1.7150000000000318
132,130.97499999999997,1.5143451409867406,-1.025000000000034
133,132.02999999999997,1.5799942751629639,-0.9700000000000273
134,132.73499999999996,1.4031461418816598,-1.2650000000000432
135,134.02999999999997,1.3941370414892007,-0.9700000000000273
136,135.12999999999997,1.608988570843661,-0.870000000000033
137,135.80999999999997,1.399605113009312,-1.1900000000000261
138,136.91499999999996,1.4542866803844827,-1.0850000000000364
139,138.14999999999998,1.4712999755625813,-0.8500000000000227
140,138.91999999999996,1.4711975090220768,-1.080000000000041
141,140.40999999999997,1.454537174485341,-0.5900000000000318
142,141.11499999999995,1.4884395390161245,-0.8850000000000477
143,142.39999999999998,1.3323949796924137,-0.6000000000000227
