distance
116,
121,
117,
118,
119,
117,
119,
120,
117,
120,
118,
120,
116,
118,
119,
118,
114,
118,
118,
115,
119,
119,
117,
120,
120,
120,
120,
119,
119,
118,
118,
121,
119,
120,
119,
119,
117,
118,
118,
119,
118,
120,
119,
120,
118,
120,
117,
119,
118,
121,
118,
122,
117,
117,
118,
119,
116,
119,
119,
118,
118,
119,
119,
119,
118,
120,
119,
116,
115,
118,
119,
116,
118,
117,
118,
117,
119,
119,
120,
119,
117,
119,
120,
118,
120,
121,
118,
120,
117,
118,
117,
118,
118,
119,
119,
119,
118,
117,
119,
119,
117,
120,
121,
118,
118,
119,
117,
119,
122,
118,
116,
119,
119,
119,
120,
118,
119,
122,
118,
120,
122,
120,
117,
118,
117,
118,
118,
119,
118,
117,
119,
118,
118,
120,
120,
120,
120,
119,
119,
120,
119,
118,
116,
119,
119,
117,
119,
118,
116,
121,
117,
120,
119,
117,
119,
117,
116,
119,
119,
118,
117,
117,
118,
121,
118,
118,
117,
120,
118,
118,
119,
117,
117,
116,
118,
121,
116,
118,
118,
120,
121,
119,
120,
119,
118,
117,
119,
118,
119,
119,
118,
118,
119,
120,
118,
119,
118,
116,
120,
119,
