valore,media,devstd,error
142,151.645,1.4764397623537833,9.64500000000001
143,152.295,1.3919997545197034,9.294999999999987
144,153.06,1.2666578506261128,9.060000000000002
145,154.105,1.3796711428132278,9.10499999999999
146,155.31,1.3869093654380225,9.310000000000002
147,156.16,1.474881819641678,9.159999999999997
148,157.045,1.3609688390644816,9.044999999999987
149,157.73,1.3916838432625387,8.72999999999999
150,158.705,1.189558847327984,8.705000000000013
151,159.78,1.353053498145665,8.780000000000001
152,160.84,1.436914617536634,8.840000000000003
153,161.7,1.3561695985014182,8.699999999999989
154,162.48,1.3560213751446715,8.47999999999999
155,163.515,1.4457614362865219,8.514999999999986
156,164.45,1.4656879633913047,8.449999999999989
157,165.46,1.4931670163426016,8.460000000000008
158,166.665,1.5668599973374397,8.664999999999992
159,167.525,1.520174216411134,8.525000000000006
160,168.73,1.70930060045434,8.72999999999999
161,169.485,1.5626851649078632,8.485000000000014
162,170.785,1.7273371029815467,8.784999999999997
163,171.71,1.5123943544648286,8.710000000000008
164,173.01,1.6472605551895598,9.009999999999991
165,173.685,1.5964077135680903,8.685000000000002
166,175.065,1.7220926267409011,9.064999999999998
167,176.51,1.600847765354094,9.509999999999991
168,177.56,1.637009161542743,9.560000000000002
169,178.505,1.7305923115349031,9.504999999999995
170,179.62,1.605768495864693,9.620000000000005
