distance
118,
120,
119,
118,
118,
118,
116,
117,
119,
119,
119,
119,
118,
119,
119,
117,
117,
116,
116,
119,
121,
118,
117,
118,
117,
119,
118,
120,
117,
119,
121,
119,
118,
118,
117,
117,
117,
117,
120,
116,
118,
118,
116,
118,
120,
117,
115,
116,
121,
117,
116,
117,
117,
117,
119,
116,
119,
119,
116,
121,
120,
118,
117,
120,
119,
116,
119,
117,
115,
119,
120,
119,
117,
117,
119,
119,
119,
119,
118,
118,
119,
117,
118,
118,
117,
120,
119,
119,
121,
119,
118,
118,
118,
118,
119,
117,
119,
118,
117,
117,
118,
117,
116,
118,
116,
117,
119,
116,
119,
117,
119,
121,
116,
116,
115,
118,
120,
118,
121,
119,
119,
119,
119,
119,
120,
118,
118,
117,
119,
120,
118,
117,
120,
118,
117,
117,
121,
121,
120,
119,
119,
116,
118,
119,
119,
118,
118,
119,
115,
118,
118,
119,
121,
118,
118,
117,
117,
118,
118,
118,
121,
118,
120,
118,
117,
119,
120,
116,
119,
118,
119,
120,
119,
120,
119,
120,
120,
119,
117,
115,
117,
120,
121,
118,
118,
118,
120,
119,
119,
116,
121,
118,
118,
121,
118,
117,
118,
122,
117,
117,
