valore,media,devstd,error
20,30.563333333333333,1.0722973597131138,10.563333333333333
25,35.166666666666664,1.1987544632238996,10.166666666666664
30,40.153333333333336,1.0864730251307106,10.153333333333336
35,45.32666666666667,1.2376299859662276,10.326666666666668
40,50.9,1.3575011471628653,10.899999999999999
45,56.36666666666667,1.2290609661106908,11.366666666666667
50,61.63666666666666,1.175839082264302,11.636666666666663
55,66.23,1.222872871643111,11.230000000000004
60,70.91666666666667,1.342533753200952,10.916666666666671
65,75.93,1.2664040683028648,10.930000000000007
70,80.7,1.2470701449751311,10.700000000000003
75,85.39,1.3103268759126978,10.39
80,89.84333333333333,1.3459174820360982,9.843333333333334
85,95.03,1.5782065092861508,10.030000000000001
90,101.11333333333333,1.5389553276679002,11.11333333333333
95,106.50666666666666,1.5657140299666275,11.50666666666666
100,111.40666666666667,1.4450777561408936,11.406666666666666
105,116.58,1.4154900353353883,11.579999999999998
110,121.37333333333333,1.371212224799778,11.373333333333335
115,125.91666666666667,1.5741607804683646,10.916666666666671
120,130.42333333333335,1.5808602994922072,10.423333333333346
125,135.49666666666667,1.7852954437928887,10.49666666666667
130,140.64333333333335,1.8313843902464468,10.643333333333345
135,146.07,1.6555672774108108,11.069999999999993
140,150.86333333333334,1.626902453806896,10.863333333333344
145,155.59333333333333,1.8236523559256388,10.593333333333334
150,160.51,2.0224244531987643,10.509999999999991
155,167.13333333333333,1.790598512322064,12.133333333333326
160,171.64333333333335,1.7318931071723582,11.643333333333345
165,176.33,2.2445251115968,11.330000000000013
170,180.52666666666667,2.322484734077341,10.52666666666667
