index,distance
0,66
1,66
2,64
3,66
4,66
5,67
6,66
7,65
8,65
9,66
10,66
11,64
12,64
13,62
14,64
15,65
16,65
17,63
18,64
19,66
20,66
21,64
22,67
23,65
24,64
25,65
26,64
27,63
28,65
29,64
30,64
31,66
32,64
33,63
34,67
35,64
36,64
37,64
38,65
39,65
40,64
41,64
42,65
43,65
44,65
45,64
46,64
47,65
48,64
49,63
50,62
51,66
52,64
53,62
54,60
55,63
56,64
57,64
58,64
59,64
60,63
61,63
62,63
63,65
64,64
65,63
66,63
67,63
68,65
69,66
70,65
71,66
72,63
73,65
74,65
75,62
76,65
77,64
78,63
79,61
80,65
81,64
82,65
83,62
84,64
85,65
86,65
87,65
88,63
89,63
90,64
91,64
92,61
93,65
94,66
95,62
96,65
97,64
98,65
99,65
100,67
101,64
102,65
103,64
104,64
105,65
106,64
107,64
108,64
109,63
110,66
111,65
112,64
113,64
114,64
115,63
116,64
117,63
118,65
119,63
120,64
121,62
122,64
123,65
124,63
125,64
126,65
127,63
128,66
129,64
130,65
131,64
132,64
133,65
134,64
135,64
136,65
137,64
138,65
139,63
140,65
141,63
142,65
143,63
144,65
145,64
146,63
147,62
148,65
149,64
150,64
151,64
152,63
153,62
154,65
155,65
156,64
157,62
158,65
159,62
160,64
161,65
162,65
163,65
164,64
165,63
166,64
167,65
168,65
169,64
170,66
171,64
172,63
173,63
174,64
175,63
176,64
177,65
178,64
179,66
180,64
181,65
182,64
183,65
184,63
185,62
186,63
187,65
188,62
189,64
190,64
191,64
192,63
193,63
194,64
195,65
196,66
197,65
198,64
199,63
200,66
201,64
202,64
203,64
204,65
205,64
206,63
207,65
208,65
209,64
210,65
211,65
212,64
213,63
214,63
215,63
216,65
217,64
218,64
219,63
220,63
221,63
222,63
223,65
224,65
225,64
226,65
227,63
228,64
229,64
230,64
231,62
232,63
233,65
234,63
235,63
236,65
237,63
238,62
239,64
240,63
241,65
242,64
243,64
244,66
245,63
246,64
247,66
248,64
249,65
250,66
251,64
252,64
253,64
254,66
255,64
256,63
257,63
258,62
259,65
260,67
261,67
262,65
263,63
264,65
265,64
266,64
267,64
268,63
269,64
270,66
271,65
272,63
273,64
274,62
275,65
276,65
277,64
278,66
279,63
280,64
281,64
282,64
283,65
284,65
285,65
286,68
287,65
288,62
289,65
290,63
291,63
292,65
293,64
294,65
295,63
296,65
297,64
298,66
299,64
300,66
301,66
302,63
303,64
304,65
305,64
306,64
307,63
308,65
309,66
310,64
311,63
312,66
313,64
314,66
315,64
316,65
317,65
318,66
319,64
320,63
321,64
322,64
323,64
324,64
325,64
326,66
327,65
328,66
329,65
330,65
331,65
332,64
333,66
334,63
335,65
336,64
337,64
338,64
339,66
340,62
341,63
342,65
343,64
344,65
345,62
346,65
347,64
348,63
349,65
350,66
351,64
352,66
353,64
354,65
355,63
356,64
357,64
358,61
359,65
360,64
361,65
362,64
363,66
364,63
365,64
366,64
367,64
368,67
369,65
370,63
371,64
372,63
373,63
374,68
375,62
376,66
377,65
378,66
379,65
380,63
381,63
382,64
383,64
384,62
385,65
386,64
387,64
388,63
389,64
390,64
391,63
392,65
393,65
394,64
395,64
396,65
397,64
398,67
399,64
400,65
401,63
402,63
403,65
404,64
405,65
406,64
407,66
408,63
409,67
410,63
411,65
412,66
413,63
414,64
415,66
416,66
417,64
418,64
419,64
420,65
421,64
422,66
423,65
424,64
425,64
426,64
427,65
428,66
429,64
430,65
431,66
432,65
433,63
434,64
435,65
436,64
437,65
438,63
439,62
440,64
441,65
442,63
443,64
444,63
445,64
446,65
447,63
448,65
449,64
450,64
451,62
452,64
453,63
454,64
455,65
456,63
457,66
458,62
459,64
460,65
461,64
462,63
463,65
464,64
465,62
466,64
467,63
468,66
469,65
470,66
471,63
472,65
473,64
474,64
475,63
476,65
477,66
478,64
479,65
480,64
481,64
482,65
483,63
484,64
485,65
486,66
487,63
488,64
489,62
490,65
491,66
492,63
493,62
494,64
495,64
496,66
497,66
498,64
499,63
