index,distance
0,18
1,19
2,19
3,18
4,19
5,17
6,17
7,19
8,18
9,17
10,18
11,18
12,19
13,18
14,19
15,19
16,18
17,21
18,20
19,19
20,19
21,19
22,19
23,18
24,18
25,20
26,19
27,18
28,18
29,18
30,18
31,19
32,17
33,21
34,20
35,18
36,18
37,20
38,18
39,19
40,18
41,19
42,16
43,15
44,14
45,12
46,11
47,9
48,7
49,7
50,6
51,5
52,6
53,6
54,5
55,6
56,5
57,5
58,6
59,6
60,7
61,8
62,5
63,6
64,7
65,6
66,5
67,9
68,6
69,7
70,7
71,8
72,6
73,6
74,6
75,5
76,8
77,6
78,8
79,6
80,6
81,5
82,7
83,7
84,6
85,8
86,8
87,7
88,6
89,6
90,6
91,6
92,5
93,5
94,7
95,5
96,8
97,6
98,5
99,7
100,5
101,8
102,6
103,6
104,6
105,7
106,6
107,6
108,6
109,7
110,6
111,4
112,6
113,8
114,7
115,5
116,6
117,7
118,6
119,8
120,6
121,7
122,7
123,5
124,7
125,6
126,6
127,6
128,6
129,6
130,7
131,6
132,6
133,6
134,5
135,5
136,8
137,6
138,6
139,7
140,5
141,7
142,6
143,6
144,6
145,6
146,6
147,6
148,8
149,5
150,6
151,5
152,6
153,7
154,7
155,7
156,6
157,6
158,7
159,7
160,7
161,6
162,5
163,7
164,7
165,7
166,5
167,5
168,6
169,6
170,6
171,7
172,6
173,6
174,7
175,6
176,7
177,6
178,6
179,7
180,7
181,6
182,6
183,6
184,7
185,7
186,5
187,6
188,6
189,6
190,6
191,6
192,6
193,6
194,6
195,7
196,7
197,8
198,7
199,7
200,6
201,5
202,5
203,7
204,7
205,6
206,6
207,7
208,8
209,6
210,6
211,6
212,8
213,6
214,6
215,7
216,6
217,5
218,6
219,6
220,7
221,6
222,7
223,7
224,5
225,4
226,6
227,5
228,7
229,6
230,5
231,6
232,5
233,6
234,6
235,7
236,7
237,6
238,5
239,6
240,7
241,5
242,7
243,7
244,5
245,7
246,8
247,6
248,7
249,5
250,7
251,6
252,7
253,7
254,6
255,6
256,7
257,5
258,4
259,6
260,6
261,7
262,5
263,8
264,7
265,5
266,6
267,4
268,6
269,7
270,6
271,5
272,5
273,7
274,5
275,6
276,8
277,6
278,4
279,7
280,8
281,6
282,7
283,6
284,7
285,7
286,6
287,6
288,7
289,7
290,7
291,6
292,7
293,7
294,7
295,7
296,6
297,6
298,6
299,6
300,6
301,6
302,7
303,7
304,7
305,7
306,5
307,6
308,7
309,5
310,5
311,6
312,7
313,7
314,6
315,7
316,5
317,6
318,6
319,6
320,7
321,7
322,5
323,8
324,6
325,6
326,7
327,7
328,7
329,6
330,7
331,4
332,7
333,8
334,7
335,8
336,10
337,9
338,8
339,6
340,7
341,7
342,6
343,7
344,7
345,8
346,7
347,6
348,7
349,7
350,7
351,5
352,8
353,5
354,5
355,7
356,8
357,7
358,5
359,6
360,8
361,9
362,6
363,6
364,8
365,6
366,7
367,6
368,8
369,7
370,8
371,6
372,7
373,7
374,7
375,8
376,7
377,5
378,7
379,6
380,7
381,7
382,7
383,8
384,8
385,6
386,8
387,6
388,7
389,8
390,7
391,8
392,7
393,7
394,8
395,6
396,6
397,6
398,6
399,7
400,9
401,7
402,6
403,7
404,8
405,9
406,7
407,6
408,6
409,7
410,7
411,6
412,6
413,9
414,7
415,6
416,7
417,5
418,7
419,6
420,9
421,7
422,7
423,7
424,6
425,7
426,6
427,7
428,7
429,7
430,7
431,6
432,7
433,8
434,7
435,8
436,7
437,6
438,5
439,7
440,7
441,6
442,7
443,6
444,6
445,7
446,5
447,6
448,6
449,7
450,7
451,8
452,8
453,7
454,7
455,5
456,7
457,6
458,6
459,7
460,8
461,7
462,6
463,8
464,8
465,7
466,8
467,7
468,6
469,7
470,6
471,7
472,7
473,7
474,6
475,7
476,8
477,6
478,7
479,7
480,6
481,8
482,7
483,6
484,6
485,6
486,7
487,6
488,6
489,8
490,6
491,6
492,7
493,9
494,6
495,8
496,7
497,7
498,7
499,6
