index,distance
0,145
1,143
2,145
3,143
4,146
5,141
6,147
7,143
8,145
9,143
10,144
11,144
12,145
13,144
14,144
15,144
16,145
17,148
18,142
19,142
20,145
21,143
22,142
23,141
24,144
25,141
26,143
27,144
28,145
29,143
30,144
31,145
32,146
33,143
34,143
35,143
36,143
37,144
38,145
39,145
40,145
41,145
42,143
43,144
44,142
45,143
46,142
47,143
48,142
49,145
50,141
51,145
52,141
53,145
54,145
55,145
56,143
57,143
58,142
59,144
60,142
61,142
62,144
63,144
64,145
65,146
66,144
67,143
68,145
69,144
70,145
71,146
72,145
73,141
74,144
75,144
76,144
77,145
78,143
79,144
80,143
81,147
82,142
83,141
84,141
85,145
86,144
87,145
88,143
89,142
90,144
91,144
92,145
93,143
94,142
95,145
96,143
97,144
98,142
99,143
100,142
101,145
102,144
103,144
104,145
105,144
106,141
107,144
108,140
109,143
110,142
111,145
112,143
113,144
114,145
115,141
116,141
117,143
118,145
119,145
120,143
121,144
122,143
123,144
124,143
125,145
126,142
127,143
128,147
129,141
130,143
131,147
132,142
133,144
134,141
135,143
136,142
137,143
138,144
139,146
140,145
141,145
142,143
143,144
144,144
145,144
146,144
147,142
148,143
149,145
150,142
151,144
152,144
153,143
154,143
155,146
156,144
157,143
158,145
159,145
160,146
161,143
162,144
163,145
164,144
165,145
166,144
167,143
168,145
169,144
170,142
171,147
172,144
173,143
174,143
175,143
176,148
177,144
178,145
179,143
180,143
181,143
182,142
183,142
184,145
185,143
186,143
187,144
188,145
189,146
190,142
191,144
192,144
193,143
194,144
195,141
196,142
197,146
198,143
199,142
200,144
201,144
202,144
203,145
204,144
205,145
206,144
207,144
208,143
209,142
210,141
211,144
212,144
213,144
214,144
215,145
216,143
217,143
218,145
219,145
220,145
221,142
222,142
223,145
224,142
225,144
226,145
227,143
228,142
229,146
230,140
231,146
232,143
233,145
234,144
235,143
236,143
237,145
238,144
239,147
240,146
241,146
242,145
243,145
244,144
245,143
246,144
247,147
248,145
249,145
250,147
251,146
252,147
253,145
254,146
255,143
256,142
257,142
258,144
259,142
260,147
261,146
262,143
263,144
264,144
265,143
266,144
267,145
268,146
269,145
270,143
271,143
272,145
273,143
274,144
275,145
276,144
277,142
278,142
279,144
280,143
281,144
282,145
283,145
284,144
285,144
286,144
287,146
288,145
289,146
290,147
291,145
292,145
293,144
294,145
295,142
296,145
297,144
298,145
299,145
300,143
301,145
302,143
303,145
304,144
305,144
306,146
307,147
308,146
309,142
310,145
311,146
312,146
313,143
314,145
315,143
316,142
317,142
318,143
319,142
320,145
321,145
322,143
323,144
324,143
325,145
326,146
327,145
328,143
329,143
330,144
331,144
332,146
333,144
334,144
335,141
336,145
337,146
338,141
339,146
340,145
341,142
342,144
343,144
344,143
345,144
346,143
347,144
348,146
349,146
350,147
351,144
352,146
353,146
354,143
355,143
356,144
357,140
358,145
359,144
360,147
361,141
362,143
363,147
364,145
365,144
366,143
367,143
368,145
369,141
370,145
371,144
372,145
373,144
374,143
375,144
376,146
377,144
378,143
379,145
380,143
381,145
382,144
383,146
384,145
385,144
386,143
387,143
388,144
389,144
390,141
391,143
392,146
393,144
394,143
395,147
396,144
397,145
398,145
399,145
400,145
401,147
402,145
403,146
404,143
405,145
406,145
407,141
408,142
409,143
410,146
411,146
412,143
413,143
414,146
415,147
416,143
417,143
418,144
419,142
420,145
421,145
422,144
423,143
424,146
425,144
426,143
427,144
428,144
429,141
430,146
431,144
432,145
433,142
434,146
435,144
436,143
437,145
438,146
439,145
440,146
441,144
442,143
443,142
444,145
445,144
446,143
447,145
448,144
449,146
450,144
451,142
452,144
453,144
454,144
455,146
456,144
457,144
458,142
459,144
460,144
461,142
462,143
463,147
464,143
465,143
466,147
467,143
468,143
469,143
470,139
471,144
472,143
473,144
474,142
475,148
476,143
477,144
478,144
479,143
480,144
481,147
482,144
483,147
484,145
485,143
486,142
487,147
488,144
489,143
490,144
491,145
492,144
493,143
494,146
495,146
496,143
497,146
498,143
499,143
