index,distance
0,12
1,10
2,11
3,10
4,12
5,9
6,10
7,9
8,8
9,7
10,8
11,9
12,7
13,6
14,4
15,7
16,5
17,6
18,6
19,7
20,7
21,6
22,6
23,5
24,8
25,7
26,6
27,7
28,7
29,7
30,8
31,6
32,6
33,8
34,6
35,8
36,5
37,7
38,7
39,6
40,9
41,7
42,7
43,5
44,7
45,7
46,5
47,7
48,6
49,7
50,7
51,7
52,8
53,7
54,7
55,8
56,9
57,6
58,6
59,6
60,7
61,6
62,8
63,8
64,7
65,7
66,6
67,7
68,8
69,6
70,6
71,7
72,8
73,7
74,6
75,7
76,5
77,6
78,6
79,7
80,7
81,5
82,7
83,6
84,6
85,5
86,5
87,5
88,5
89,7
90,6
91,5
92,6
93,6
94,5
95,7
96,5
97,6
98,7
99,7
100,6
101,6
102,7
103,6
104,5
105,6
106,7
107,6
108,5
109,4
110,7
111,7
112,6
113,6
114,5
115,6
116,6
117,6
118,6
119,7
120,6
121,6
122,7
123,6
124,6
125,5
126,6
127,6
128,6
129,6
130,7
131,5
132,5
133,6
134,7
135,5
136,7
137,6
138,6
139,7
140,7
141,8
142,6
143,5
144,6
145,7
146,7
147,6
148,7
149,6
150,7
151,5
152,7
153,6
154,6
155,5
156,7
157,6
158,4
159,6
160,8
161,6
162,6
163,4
164,7
165,7
166,6
167,5
168,5
169,5
170,7
171,5
172,6
173,5
174,6
175,6
176,6
177,4
178,6
179,5
180,6
181,5
182,5
183,5
184,5
185,6
186,7
187,5
188,7
189,5
190,3
191,6
192,7
193,7
194,8
195,7
196,5
197,7
198,6
199,6
200,6
201,6
202,6
203,6
204,6
205,7
206,5
207,6
208,5
209,5
210,6
211,8
212,5
213,7
214,6
215,7
216,6
217,7
218,5
219,6
220,6
221,6
222,5
223,5
224,7
225,7
226,6
227,6
228,5
229,5
230,6
231,6
232,7
233,6
234,6
235,7
236,6
237,6
238,6
239,6
240,6
241,7
242,6
243,5
244,7
245,6
246,5
247,7
248,7
249,7
250,7
251,6
252,6
253,5
254,7
255,5
256,6
257,6
258,7
259,6
260,6
261,7
262,6
263,7
264,6
265,7
266,7
267,7
268,6
269,5
270,6
271,5
272,7
273,6
274,7
275,6
276,7
277,7
278,7
279,8
280,7
281,5
282,7
283,8
284,8
285,6
286,5
287,7
288,7
289,7
290,7
291,6
292,9
293,5
294,7
295,7
296,6
297,8
298,6
299,5
300,7
301,7
302,6
303,8
304,7
305,6
306,6
307,6
308,6
309,7
310,7
311,7
312,7
313,7
314,7
315,7
316,6
317,7
318,5
319,7
320,6
321,6
322,6
323,5
324,7
325,5
326,8
327,7
328,5
329,6
330,6
331,6
332,6
333,6
334,6
335,7
336,5
337,5
338,7
339,6
340,7
341,5
342,8
343,7
344,6
345,7
346,6
347,6
348,7
349,6
350,6
351,7
352,6
353,7
354,5
355,6
356,5
357,6
358,5
359,6
360,7
361,7
362,6
363,6
364,7
365,7
366,5
367,8
368,6
369,6
370,8
371,5
372,7
373,7
374,8
375,5
376,7
377,7
378,5
379,5
380,6
381,6
382,7
383,7
384,6
385,6
386,7
387,7
388,7
389,6
390,5
391,7
392,5
393,4
394,7
395,7
396,6
397,7
398,6
399,6
400,7
401,6
402,6
403,6
404,7
405,6
406,5
407,6
408,6
409,7
410,6
411,7
412,8
413,7
414,7
415,8
416,8
417,8
418,7
419,6
420,6
421,7
422,7
423,6
424,7
425,6
426,7
427,6
428,7
429,7
430,7
431,6
432,4
433,6
434,5
435,6
436,5
437,6
438,7
439,6
440,7
441,5
442,6
443,7
444,5
445,6
446,7
447,5
448,7
449,7
450,5
451,7
452,5
453,7
454,6
455,5
456,6
457,7
458,7
459,5
460,5
461,7
462,6
463,6
464,6
465,6
466,6
467,6
468,6
469,7
470,5
471,6
472,6
473,7
474,6
475,9
476,5
477,7
478,8
479,5
480,5
481,6
482,8
483,6
484,6
485,4
486,7
487,6
488,6
489,7
490,6
491,6
492,7
493,6
494,6
495,4
496,7
497,8
498,6
499,8
