index,distance
0,93
1,96
2,93
3,96
4,94
5,92
6,94
7,92
8,95
9,93
10,96
11,94
12,91
13,93
14,94
15,92
16,94
17,95
18,96
19,95
20,93
21,92
22,96
23,92
24,92
25,94
26,94
27,93
28,93
29,93
30,95
31,95
32,92
33,94
34,93
35,91
36,94
37,94
38,95
39,91
40,90
41,91
42,92
43,95
44,94
45,93
46,93
47,92
48,93
49,94
50,93
51,93
52,96
53,95
54,93
55,94
56,93
57,95
58,93
59,93
60,94
61,95
62,94
63,96
64,94
65,95
66,92
67,94
68,95
69,92
70,94
71,94
72,92
73,95
74,94
75,91
76,93
77,93
78,93
79,94
80,95
81,92
82,91
83,93
84,90
85,93
86,92
87,93
88,93
89,94
90,93
91,93
92,94
93,92
94,93
95,93
96,94
97,95
98,95
99,93
100,93
101,93
102,93
103,93
104,93
105,94
106,94
107,94
108,96
109,96
110,92
111,95
112,94
113,95
114,93
115,93
116,95
117,94
118,94
119,93
120,95
121,94
122,93
123,92
124,92
125,93
126,94
127,93
128,93
129,93
130,93
131,94
132,91
133,93
134,95
135,96
136,94
137,93
138,93
139,92
140,92
141,92
142,95
143,93
144,92
145,94
146,94
147,93
148,93
149,95
150,92
151,94
152,92
153,92
154,94
155,94
156,94
157,93
158,92
159,94
160,93
161,93
162,93
163,91
164,93
165,93
166,95
167,94
168,95
169,94
170,95
171,94
172,94
173,94
174,95
175,93
176,94
177,93
178,93
179,92
180,94
181,95
182,94
183,92
184,95
185,93
186,93
187,94
188,94
189,93
190,94
191,95
192,93
193,93
194,95
195,91
196,95
197,95
198,94
199,94
200,93
201,91
202,96
203,93
204,94
205,93
206,94
207,95
208,94
209,92
210,94
211,94
212,94
213,93
214,94
215,93
216,93
217,94
218,93
219,93
220,93
221,93
222,94
223,91
224,93
225,93
226,93
227,94
228,94
229,94
230,91
231,93
232,94
233,93
234,94
235,92
236,92
237,94
238,93
239,94
240,93
241,94
242,94
243,93
244,94
245,95
246,93
247,92
248,92
249,95
250,93
251,95
252,96
253,92
254,93
255,96
256,94
257,94
258,95
259,94
260,93
261,93
262,94
263,93
264,94
265,92
266,94
267,93
268,93
269,92
270,93
271,93
272,93
273,90
274,95
275,94
276,93
277,94
278,94
279,95
280,93
281,94
282,93
283,95
284,94
285,93
286,93
287,94
288,93
289,95
290,95
291,92
292,95
293,92
294,94
295,94
296,93
297,93
298,93
299,93
300,93
301,93
302,93
303,92
304,94
305,94
306,92
307,93
308,93
309,95
310,94
311,93
312,94
313,94
314,92
315,93
316,94
317,95
318,91
319,94
320,94
321,94
322,93
323,92
324,92
325,93
326,93
327,92
328,93
329,93
330,94
331,94
332,94
333,93
334,92
335,94
336,93
337,94
338,92
339,91
340,93
341,94
342,93
343,94
344,92
345,93
346,92
347,93
348,95
349,93
350,93
351,96
352,94
353,95
354,95
355,93
356,94
357,94
358,93
359,94
360,94
361,94
362,94
363,95
364,94
365,93
366,94
367,94
368,92
369,94
370,94
371,92
372,91
373,96
374,94
375,95
376,93
377,94
378,94
379,92
380,95
381,94
382,94
383,95
384,93
385,93
386,93
387,94
388,94
389,95
390,91
391,93
392,94
393,94
394,95
395,94
396,93
397,94
398,93
399,94
400,93
401,94
402,94
403,95
404,93
405,93
406,93
407,92
408,93
409,92
410,93
411,93
412,94
413,94
414,93
415,93
416,93
417,92
418,93
419,93
420,92
421,96
422,94
423,93
424,93
425,93
426,96
427,95
428,94
429,94
430,95
431,94
432,93
433,92
434,93
435,93
436,95
437,94
438,95
439,93
440,93
441,95
442,93
443,91
444,94
445,95
446,94
447,91
448,96
449,95
450,95
451,93
452,93
453,91
454,95
455,93
456,93
457,94
458,97
459,92
460,94
461,94
462,92
463,95
464,94
465,93
466,91
467,93
468,95
469,93
470,92
471,93
472,94
473,92
474,93
475,94
476,92
477,91
478,93
479,93
480,95
481,93
482,94
483,93
484,95
485,96
486,92
487,94
488,96
489,92
490,92
491,94
492,91
493,94
494,94
495,92
496,92
497,93
498,94
499,94
