index,distance
0,156
1,154
2,155
3,156
4,155
5,156
6,155
7,154
8,154
9,154
10,156
11,156
12,157
13,156
14,154
15,156
16,154
17,153
18,154
19,156
20,152
21,153
22,152
23,156
24,156
25,151
26,152
27,155
28,152
29,155
30,155
31,152
32,155
33,154
34,154
35,155
36,152
37,155
38,155
39,154
40,154
41,154
42,152
43,153
44,153
45,156
46,153
47,152
48,152
49,155
50,153
51,154
52,155
53,155
54,154
55,153
56,155
57,154
58,153
59,152
60,153
61,151
62,152
63,154
64,156
65,154
66,155
67,154
68,154
69,153
70,155
71,154
72,154
73,153
74,153
75,153
76,155
77,154
78,154
79,155
80,155
81,154
82,155
83,155
84,151
85,155
86,153
87,152
88,153
89,154
90,153
91,155
92,155
93,153
94,154
95,155
96,153
97,153
98,152
99,156
100,152
101,153
102,155
103,154
104,156
105,153
106,155
107,152
108,155
109,157
110,156
111,152
112,156
113,153
114,153
115,154
116,154
117,151
118,155
119,155
120,154
121,155
122,153
123,155
124,152
125,156
126,154
127,154
128,154
129,153
130,153
131,153
132,154
133,154
134,156
135,154
136,152
137,154
138,153
139,153
140,155
141,153
142,158
143,153
144,153
145,155
146,157
147,154
148,155
149,156
150,156
151,152
152,156
153,153
154,152
155,153
156,156
157,153
158,156
159,157
160,155
161,154
162,154
163,155
164,153
165,154
166,157
167,150
168,154
169,157
170,152
171,156
172,154
173,155
174,154
175,156
176,154
177,156
178,156
179,156
180,153
181,155
182,153
183,154
184,153
185,155
186,153
187,154
188,156
189,157
190,154
191,154
192,154
193,152
194,154
195,154
196,156
197,154
198,154
199,156
200,153
201,155
202,155
203,156
204,154
205,153
206,151
207,154
208,156
209,153
210,154
211,157
212,155
213,155
214,155
215,153
216,154
217,154
218,155
219,155
220,153
221,157
222,153
223,153
224,155
225,156
226,156
227,153
228,154
229,154
230,154
231,154
232,156
233,153
234,154
235,154
236,153
237,154
238,154
239,155
240,156
241,154
242,154
243,155
244,154
245,154
246,153
247,154
248,154
249,155
250,157
251,154
252,154
253,154
254,151
255,154
256,153
257,152
258,152
259,153
260,154
261,156
262,151
263,154
264,154
265,154
266,155
267,155
268,155
269,152
270,156
271,153
272,154
273,152
274,154
275,155
276,154
277,150
278,157
279,154
280,151
281,150
282,155
283,155
284,154
285,156
286,156
287,156
288,154
289,152
290,154
291,153
292,156
293,156
294,154
295,154
296,155
297,157
298,155
299,155
300,156
301,154
302,153
303,156
304,155
305,156
306,152
307,155
308,153
309,153
310,154
311,155
312,153
313,156
314,154
315,155
316,151
317,155
318,153
319,154
320,154
321,155
322,154
323,155
324,155
325,157
326,155
327,155
328,154
329,154
330,156
331,152
332,153
333,153
334,155
335,156
336,155
337,154
338,154
339,156
340,154
341,154
342,154
343,156
344,154
345,155
346,155
347,157
348,154
349,154
350,150
351,153
352,153
353,152
354,154
355,155
356,155
357,154
358,155
359,153
360,154
361,152
362,152
363,157
364,155
365,155
366,155
367,152
368,153
369,155
370,155
371,154
372,154
373,155
374,153
375,154
376,154
377,154
378,154
379,154
380,157
381,154
382,154
383,152
384,153
385,153
386,152
387,152
388,152
389,153
390,153
391,155
392,154
393,154
394,154
395,154
396,154
397,153
398,155
399,152
400,156
401,154
402,152
403,152
404,153
405,155
406,155
407,152
408,152
409,154
410,155
411,154
412,154
413,152
414,152
415,157
416,154
417,155
418,153
419,154
420,152
421,153
422,155
423,153
424,155
425,155
426,156
427,155
428,154
429,154
430,152
431,155
432,154
433,154
434,153
435,155
436,154
437,155
438,154
439,156
440,156
441,152
442,155
443,153
444,151
445,155
446,153
447,154
448,154
449,153
450,152
451,156
452,151
453,154
454,153
455,153
456,154
457,155
458,154
459,157
460,153
461,153
462,154
463,156
464,153
465,154
466,153
467,155
468,153
469,154
470,158
471,156
472,156
473,155
474,156
475,156
476,152
477,153
478,154
479,155
480,156
481,153
482,155
483,154
484,156
485,153
486,157
487,153
488,154
489,154
490,153
491,156
492,154
493,154
494,153
495,154
496,154
497,154
498,156
499,155
