index,distance
0,183
1,181
2,187
3,184
4,183
5,187
6,181
7,184
8,183
9,183
10,183
11,184
12,183
13,181
14,181
15,183
16,184
17,183
18,180
19,183
20,183
21,184
22,184
23,185
24,183
25,184
26,255
27,184
28,184
29,187
30,184
31,185
32,184
33,182
34,183
35,183
36,185
37,182
38,185
39,186
40,184
41,181
42,182
43,182
44,181
45,182
46,183
47,183
48,185
49,185
50,184
51,183
52,183
53,181
54,183
55,184
56,183
57,183
58,182
59,187
60,181
61,182
62,186
63,187
64,182
65,185
66,183
67,183
68,185
69,183
70,183
71,185
72,184
73,183
74,183
75,183
76,185
77,183
78,185
79,184
80,181
81,181
82,186
83,184
84,183
85,182
86,185
87,180
88,183
89,184
90,181
91,183
92,185
93,183
94,184
95,180
96,184
97,182
98,183
99,184
100,183
101,184
102,184
103,183
104,182
105,183
106,183
107,184
108,184
109,184
110,185
111,184
112,183
113,183
114,184
115,183
116,182
117,180
118,182
119,184
120,183
121,186
122,182
123,182
124,182
125,182
126,181
127,181
128,187
129,180
130,184
131,181
132,181
133,183
134,181
135,182
136,182
137,187
138,180
139,181
140,184
141,182
142,185
143,186
144,182
145,184
146,182
147,183
148,183
149,184
150,185
151,184
152,184
153,183
154,181
155,182
156,183
157,181
158,182
159,183
160,184
161,184
162,180
163,182
164,182
165,183
166,183
167,182
168,182
169,184
170,182
171,185
172,183
173,183
174,182
175,185
176,179
177,184
178,182
179,182
180,182
181,184
182,183
183,182
184,182
185,184
186,180
187,182
188,183
189,181
190,182
191,181
192,180
193,185
194,184
195,183
196,183
197,184
198,185
199,181
200,185
201,184
202,187
203,180
204,182
205,182
206,183
207,183
208,185
209,185
210,185
211,181
212,184
213,182
214,182
215,181
216,184
217,183
218,183
219,181
220,181
221,184
222,184
223,181
224,185
225,184
226,185
227,184
228,187
229,180
230,183
231,182
232,183
233,183
234,183
235,180
236,184
237,185
238,182
239,182
240,185
241,184
242,182
243,183
244,182
245,184
246,184
247,182
248,185
249,185
250,181
251,255
252,186
253,183
254,181
255,182
256,180
257,182
258,184
259,183
260,186
261,182
262,183
263,181
264,184
265,181
266,183
267,183
268,184
269,182
270,181
271,184
272,183
273,182
274,185
275,185
276,184
277,185
278,182
279,185
280,183
281,184
282,184
283,182
284,184
285,182
286,182
287,182
288,184
289,183
290,184
291,185
292,184
293,184
294,184
295,255
296,183
297,183
298,255
299,185
300,186
301,183
302,182
303,183
304,182
305,183
306,182
307,184
308,182
309,183
310,182
311,185
312,184
313,184
314,183
315,180
316,182
317,184
318,186
319,181
320,184
321,183
322,184
323,181
324,182
325,184
326,184
327,183
328,182
329,182
330,183
331,182
332,184
333,187
334,183
335,187
336,179
337,185
338,183
339,184
340,181
341,183
342,185
343,181
344,185
345,182
346,184
347,185
348,183
349,183
350,185
351,185
352,183
353,184
354,184
355,181
356,181
357,180
358,184
359,182
360,181
361,183
362,184
363,182
364,186
365,184
366,182
367,186
368,185
369,183
370,181
371,183
372,182
373,185
374,182
375,183
376,183
377,187
378,255
379,186
380,183
381,184
382,182
383,183
384,182
385,181
386,183
387,184
388,185
389,183
390,182
391,184
392,184
393,181
394,183
395,184
396,181
397,185
398,184
399,182
400,184
401,183
402,185
403,184
404,184
405,184
406,183
407,188
408,184
409,184
410,186
411,184
412,186
413,184
414,183
415,185
416,184
417,185
418,182
419,184
420,185
421,183
422,187
423,183
424,183
425,184
426,184
427,185
428,185
429,184
430,183
431,183
432,184
433,184
434,183
435,182
436,184
437,184
438,183
439,185
440,184
441,182
442,185
443,184
444,184
445,185
446,184
447,186
448,182
449,183
450,185
451,188
452,183
453,185
454,184
455,188
456,183
457,184
458,184
459,183
460,182
461,183
462,185
463,185
464,183
465,182
466,184
467,185
468,184
469,184
470,182
471,182
472,184
473,188
474,185
475,186
476,183
477,185
478,185
479,187
480,184
481,186
482,182
483,183
484,183
485,185
486,183
487,187
488,182
489,185
490,183
491,188
492,184
493,182
494,184
495,181
496,183
497,183
498,180
499,183
