index,distance
0,76
1,73
2,74
3,75
4,73
5,73
6,74
7,75
8,74
9,75
10,75
11,75
12,75
13,73
14,73
15,75
16,73
17,75
18,74
19,76
20,73
21,75
22,76
23,75
24,73
25,75
26,74
27,73
28,74
29,74
30,75
31,74
32,73
33,74
34,73
35,75
36,73
37,75
38,73
39,75
40,74
41,74
42,76
43,73
44,74
45,74
46,72
47,73
48,73
49,75
50,72
51,73
52,75
53,74
54,74
55,73
56,73
57,75
58,74
59,73
60,74
61,71
62,74
63,73
64,76
65,76
66,72
67,74
68,74
69,73
70,74
71,75
72,74
73,72
74,76
75,74
76,73
77,74
78,75
79,75
80,75
81,76
82,77
83,74
84,72
85,75
86,74
87,73
88,74
89,74
90,75
91,74
92,75
93,76
94,73
95,75
96,73
97,75
98,74
99,73
100,75
101,74
102,75
103,73
104,72
105,74
106,74
107,75
108,72
109,74
110,72
111,73
112,75
113,72
114,71
115,74
116,76
117,74
118,74
119,74
120,74
121,75
122,74
123,74
124,75
125,76
126,73
127,73
128,75
129,75
130,74
131,76
132,74
133,73
134,75
135,73
136,75
137,74
138,73
139,74
140,74
141,72
142,75
143,74
144,75
145,75
146,74
147,73
148,75
149,74
150,75
151,73
152,73
153,75
154,75
155,74
156,74
157,76
158,73
159,75
160,75
161,72
162,75
163,72
164,74
165,76
166,74
167,74
168,74
169,75
170,73
171,72
172,72
173,75
174,74
175,71
176,74
177,75
178,75
179,73
180,74
181,73
182,75
183,70
184,74
185,73
186,73
187,74
188,75
189,74
190,72
191,76
192,72
193,77
194,75
195,74
196,75
197,76
198,72
199,76
200,75
201,72
202,72
203,77
204,72
205,76
206,73
207,73
208,74
209,75
210,72
211,76
212,72
213,73
214,73
215,74
216,74
217,74
218,75
219,74
220,73
221,73
222,75
223,74
224,75
225,74
226,73
227,76
228,74
229,74
230,75
231,73
232,72
233,74
234,75
235,75
236,74
237,74
238,74
239,74
240,74
241,74
242,74
243,73
244,75
245,73
246,73
247,74
248,76
249,75
250,74
251,75
252,72
253,73
254,74
255,75
256,74
257,73
258,73
259,75
260,74
261,74
262,74
263,74
264,76
265,74
266,73
267,72
268,76
269,74
270,75
271,73
272,76
273,72
274,74
275,74
276,76
277,74
278,74
279,73
280,76
281,75
282,73
283,75
284,73
285,74
286,75
287,75
288,72
289,73
290,72
291,72
292,73
293,76
294,73
295,73
296,74
297,75
298,73
299,71
300,76
301,74
302,73
303,74
304,75
305,75
306,77
307,75
308,74
309,73
310,73
311,74
312,72
313,73
314,74
315,72
316,74
317,73
318,74
319,75
320,74
321,72
322,76
323,73
324,73
325,73
326,73
327,74
328,76
329,73
330,76
331,74
332,74
333,73
334,73
335,73
336,76
337,75
338,73
339,73
340,75
341,75
342,74
343,75
344,74
345,74
346,73
347,75
348,75
349,74
350,75
351,73
352,74
353,72
354,72
355,75
356,75
357,74
358,75
359,74
360,75
361,75
362,72
363,72
364,75
365,73
366,74
367,74
368,74
369,73
370,73
371,74
372,74
373,75
374,75
375,73
376,74
377,74
378,73
379,75
380,73
381,74
382,76
383,73
384,75
385,75
386,75
387,73
388,72
389,73
390,73
391,74
392,75
393,72
394,72
395,73
396,76
397,73
398,75
399,73
400,75
401,74
402,75
403,76
404,74
405,75
406,73
407,73
408,75
409,73
410,73
411,74
412,74
413,74
414,74
415,75
416,74
417,74
418,76
419,74
420,73
421,73
422,73
423,72
424,76
425,74
426,74
427,75
428,71
429,76
430,75
431,73
432,73
433,77
434,74
435,74
436,74
437,76
438,76
439,75
440,75
441,74
442,73
443,73
444,74
445,76
446,74
447,73
448,73
449,75
450,74
451,74
452,74
453,77
454,74
455,74
456,73
457,74
458,73
459,75
460,74
461,72
462,75
463,73
464,75
465,74
466,75
467,73
468,75
469,74
470,75
471,75
472,73
473,74
474,74
475,75
476,74
477,73
478,74
479,74
480,77
481,75
482,73
483,73
484,73
485,76
486,73
487,74
488,75
489,74
490,74
491,71
492,74
493,74
494,75
495,74
496,75
497,74
498,74
499,72
