index,distance
0,176
1,174
2,175
3,176
4,173
5,174
6,174
7,173
8,173
9,174
10,175
11,172
12,173
13,172
14,176
15,175
16,173
17,172
18,172
19,172
20,173
21,173
22,171
23,175
24,172
25,174
26,174
27,175
28,172
29,174
30,173
31,171
32,173
33,174
34,171
35,174
36,174
37,175
38,172
39,173
40,172
41,172
42,174
43,171
44,175
45,174
46,173
47,175
48,176
49,173
50,173
51,173
52,176
53,173
54,173
55,173
56,173
57,174
58,175
59,172
60,174
61,174
62,173
63,173
64,174
65,175
66,174
67,173
68,173
69,176
70,174
71,175
72,175
73,173
74,173
75,173
76,171
77,174
78,173
79,170
80,171
81,176
82,174
83,175
84,174
85,172
86,173
87,175
88,174
89,173
90,174
91,174
92,174
93,171
94,171
95,172
96,175
97,171
98,173
99,172
100,173
101,172
102,171
103,173
104,172
105,173
106,173
107,174
108,173
109,172
110,174
111,176
112,174
113,170
114,174
115,174
116,172
117,172
118,174
119,175
120,173
121,173
122,175
123,175
124,175
125,172
126,174
127,171
128,173
129,174
130,174
131,173
132,173
133,174
134,172
135,175
136,177
137,174
138,174
139,171
140,175
141,173
142,172
143,177
144,173
145,175
146,172
147,175
148,174
149,174
150,173
151,174
152,173
153,174
154,172
155,173
156,175
157,172
158,175
159,169
160,172
161,171
162,174
163,174
164,172
165,173
166,171
167,174
168,175
169,175
170,173
171,172
172,173
173,172
174,175
175,172
176,172
177,175
178,172
179,172
180,173
181,172
182,173
183,172
184,173
185,175
186,173
187,172
188,172
189,172
190,174
191,173
192,173
193,172
194,176
195,172
196,175
197,172
198,175
199,172
200,174
201,173
202,173
203,173
204,171
205,176
206,176
207,173
208,173
209,172
210,173
211,170
212,173
213,174
214,173
215,174
216,173
217,175
218,172
219,172
220,172
221,176
222,173
223,171
224,172
225,174
226,174
227,174
228,170
229,175
230,172
231,171
232,175
233,171
234,175
235,170
236,172
237,172
238,176
239,171
240,174
241,170
242,174
243,175
244,171
245,173
246,173
247,173
248,169
249,175
250,176
251,173
252,172
253,172
254,174
255,174
256,175
257,174
258,174
259,174
260,174
261,173
262,175
263,173
264,171
265,173
266,175
267,174
268,173
269,177
270,174
271,172
272,172
273,172
274,174
275,172
276,172
277,173
278,176
279,173
280,175
281,173
282,175
283,173
284,173
285,173
286,176
287,174
288,175
289,170
290,176
291,175
292,173
293,176
294,173
295,172
296,173
297,171
298,174
299,172
300,172
301,174
302,172
303,173
304,174
305,174
306,173
307,177
308,174
309,172
310,174
311,175
312,174
313,172
314,173
315,176
316,173
317,173
318,174
319,174
320,171
321,173
322,172
323,175
324,175
325,173
326,174
327,172
328,174
329,174
330,172
331,170
332,174
333,173
334,174
335,173
336,173
337,175
338,175
339,172
340,172
341,174
342,175
343,174
344,174
345,173
346,173
347,173
348,174
349,175
350,171
351,173
352,171
353,174
354,175
355,174
356,173
357,173
358,173
359,172
360,175
361,173
362,173
363,174
364,173
365,172
366,176
367,173
368,173
369,173
370,172
371,171
372,176
373,173
374,173
375,175
376,172
377,174
378,172
379,175
380,174
381,172
382,174
383,175
384,173
385,171
386,174
387,174
388,174
389,172
390,175
391,172
392,172
393,170
394,175
395,172
396,171
397,173
398,173
399,174
400,172
401,177
402,174
403,172
404,174
405,172
406,172
407,173
408,172
409,172
410,172
411,174
412,176
413,172
414,172
415,171
416,172
417,172
418,174
419,170
420,171
421,173
422,173
423,175
424,174
425,174
426,174
427,173
428,173
429,173
430,170
431,173
432,173
433,171
434,172
435,172
436,174
437,172
438,173
439,172
440,173
441,174
442,175
443,173
444,172
445,173
446,175
447,173
448,175
449,174
450,174
451,174
452,173
453,173
454,173
455,171
456,175
457,172
458,174
459,173
460,173
461,176
462,172
463,174
464,172
465,177
466,171
467,176
468,177
469,171
470,171
471,175
472,173
473,174
474,173
475,174
476,173
477,175
478,175
479,171
480,172
481,175
482,174
483,172
484,175
485,173
486,173
487,173
488,174
489,175
490,176
491,174
492,174
493,175
494,174
495,176
496,176
497,172
498,174
499,175
