distance
66
71
72
76
76
73
73
71
71
71
71
72
72
71
72
70
71
71
71
70
71
71
69
69
71
70
71
69
72
70
70
70
69
71
69
71
69
67
69
69
72
66
69
69
69
69
70
69
69
69
69
68
70
70
69
70
69
67
68
68
65
69
67
68
69
69
69
68
69
69
69
71
68
68
68
67
68
69
66
67
67
69
69
69
67
67
69
69
70
69
67
68
69
67
67
67
66
69
69
68
67
68
69
69
69
67
68
67
68
67
69
66
68
68
67
67
68
67
67
69
66
66
68
69
68
69
67
68
67
68
69
67
67
69
68
68
70
68
68
68
67
67
66
69
68
67
67
69
64
66
68
68
69
68
68
67
67
65
68
67
68
68
70
67
66
66
68
67
67
67
67
63
70
66
68
67
66
66
68
67
67
69
66
66
68
68
66
65
69
69
67
68
65
64
67
67
66
68
68
69
66
67
68
67
67
70
68
67
68
68
66
65
68
66
66
67
63
67
69
66
68
68
67
68
68
66
67
68
68
67
67
69
67
69
66
65
65
66
67
67
67
67
68
66
68
66
65
68
66
66
64
67
66
66
67
66
65
66
65
65
68
66
68
68
65
67
67
66
66
68
65
64
67
67
66
68
67
67
68
67
66
66
64
67
67
67
67
67
66
68
67
66
66
67
67
65
66
66
67
65
