valore,media,devstd,error
30,39.965,1.1750227197632388,9.965000000000003
31,40.365,1.1869368540395848,9.365000000000002
32,41.105,1.2656954312247144,9.104999999999997
33,42.49,1.1945857758568017,9.490000000000002
34,43.385,1.1763050060833216,9.384999999999998
35,44.685,1.2423737208712835,9.685000000000002
36,45.19,1.1962672261589002,9.189999999999998
37,46.565,1.20124516637893,9.564999999999998
38,47.29,1.3284290037824573,9.29
39,48.46,1.1981560371868247,9.46
40,49.845,1.288127073228383,9.844999999999999
41,51.33,1.284268949117879,10.329999999999998
42,51.615,1.351260345978178,9.615000000000002
43,53.055,1.2767637323094292,10.055
44,54.405,1.3036381253281317,10.405000000000001
45,55.49,1.2916041212500642,10.490000000000002
46,56.22,1.4005024224098577,10.219999999999999
47,57.98,1.1986592174584025,10.979999999999997
48,59.025,1.2698177766631116,11.024999999999999
49,60.13,1.2001256215653795,11.130000000000003
50,60.87,1.1874976857951531,10.869999999999997
51,61.96,1.2353259289571188,10.96
52,63.225,1.2377540853818245,11.225000000000001
53,64.46,1.2434350217306618,11.459999999999994
54,65.13,1.1222285796238765,11.129999999999995
55,66.17,1.256580667873882,11.170000000000002
56,67.14,1.2482751919243886,11.14
57,68.065,1.112186944265655,11.064999999999998
58,69.325,1.1339329874822863,11.325000000000003
59,70.05,1.2226916513871595,11.049999999999997
60,71.36,1.2761436884488515,11.36
61,72.13,1.346165221664897,11.129999999999995
62,72.87,1.5279966849920632,10.870000000000005
63,74.075,1.27179491725584,11.075000000000003
64,75.18,1.286809774980329,11.180000000000007
65,76.105,1.149163995888853,11.105000000000004
66,76.825,1.2777079824600812,10.825000000000003
67,78.09,1.2448486820517706,11.090000000000003
68,78.77,1.298278721304079,10.769999999999996
69,79.915,1.4450661162735807,10.915000000000006
70,80.82,1.1680848045209578,10.819999999999993
71,81.96,1.2271632524815945,10.959999999999994
72,82.61,1.2790935861030852,10.61
73,83.96,1.2393871074083553,10.959999999999994
74,84.8,1.1517956267624676,10.799999999999997
75,85.485,1.2236262936585922,10.485
76,86.18,1.2828987277757522,10.180000000000007
77,87.135,1.302018147447034,10.135000000000005
78,88.185,1.35645673516403,10.185000000000002
79,89.06,1.34739652179107,10.060000000000002
80,90.37,1.331149803363609,10.370000000000005
81,90.89,1.3479558318517397,9.89
82,92.02,1.3997846209058815,10.019999999999996
83,93.0,1.3487384762758623,10.0
84,93.825,1.3761701279658443,9.825000000000003
85,94.815,1.432141805392807,9.814999999999998
86,95.685,1.4650964260718276,9.685000000000002
87,97.145,1.4472205209230915,10.144999999999996
