distance
117
119
121
117
120
119
118
118
121
118
119
117
118
117
119
115
120
117
117
116
115
118
116
118
120
118
117
116
115
118
116
119
114
119
119
119
117
120
116
118
117
120
118
117
119
121
118
117
116
118
119
116
118
117
120
118
121
118
117
119
118
119
117
117
118
117
119
116
121
118
119
118
116
117
117
116
119
119
118
117
119
116
117
118
118
117
119
118
118
118
116
115
114
117
117
118
118
118
117
116
119
115
119
118
116
119
118
120
120
119
116
115
119
118
120
118
120
118
119
118
118
116
118
117
118
117
118
116
118
118
119
119
118
118
117
116
119
118
116
120
118
116
116
119
118
119
119
118
117
120
119
117
119
118
118
117
116
118
118
119
116
118
118
117
119
118
116
117
120
119
119
117
118
119
116
118
119
118
118
117
115
118
119
118
119
117
116
115
117
118
117
119
117
117
117
121
119
117
117
117
119
119
119
117
115
119
120
118
118
115
117
115
117
117
118
117
118
116
118
118
118
116
120
120
117
119
117
117
120
117
117
119
119
118
119
119
116
117
118
116
116
119
118
122
119
117
116
118
117
117
118
120
117
118
116
118
117
116
121
121
117
119
118
118
119
118
116
120
119
117
118
115
119
117
117
116
119
116
120
118
115
119
118
118
118
117
116
117
120
116
117
118
116
116
119
120
116
120
118
118
