valore,media,devstd,error
30,36.51,1.3745350972850208,6.509999999999998
31,38.255,1.3223912405051783,7.255000000000003
32,40.09,1.1306155214246938,8.090000000000003
33,41.205,1.2732165573892174,8.204999999999998
34,42.155,1.1257493316848757,8.155000000000001
35,43.17,1.1258051278661187,8.170000000000002
36,44.2,1.2720418437540906,8.200000000000003
37,45.595,1.2444752279434188,8.594999999999999
38,46.72,1.1524934733134722,8.719999999999999
39,47.66,1.1667073455458972,8.659999999999997
40,48.145,1.221242056598126,8.145000000000003
41,49.775,1.4050787277429613,8.774999999999999
42,50.475,1.3297428625121512,8.475000000000001
43,52.125,1.3259584567948306,9.125
44,53.375,1.447359404650813,9.375
45,54.705,1.2472985884880254,9.704999999999998
46,55.99,1.2640765195336003,9.990000000000002
47,56.655,1.2343390801656249,9.655000000000001
48,57.83,1.1950904593503164,9.829999999999998
49,58.66,1.1838103881854896,9.659999999999997
50,59.75,1.2226916513871595,9.75
51,61.075,1.168848163856518,10.075000000000003
52,61.58,1.285246784272348,9.579999999999998
53,63.17,1.2117929736779611,10.170000000000002
54,64.18,1.1637748318710466,10.180000000000007
55,64.975,1.1880371041360702,9.974999999999994
56,65.965,1.095341896097622,9.965000000000003
57,66.765,1.190318989381591,9.765
58,67.975,1.1227993551653825,9.974999999999994
59,68.64,1.164983231488008,9.64
60,69.675,1.2478624940353407,9.674999999999997
61,70.525,1.155878573372614,9.525000000000006
62,71.745,1.2993910440768537,9.745000000000005
63,73.015,1.2699760611837925,10.015
64,74.125,1.2518830038291844,10.125
65,74.595,1.2282172397176725,9.594999999999999
66,75.49,1.1818986513701386,9.489999999999995
67,76.6,1.279918339103659,9.599999999999994
68,77.2,1.2113367341152852,9.200000000000003
69,78.41,1.2244986667712723,9.409999999999997
70,79.72,1.1393377252866275,9.719999999999999
71,80.165,1.2829672735988351,9.165000000000006
72,80.91,1.2285956357487617,8.909999999999997
73,82.11,1.1421130025320454,9.11
74,82.865,1.1677298338332032,8.864999999999995
75,84.04,1.3026451635462946,9.040000000000006
76,84.745,1.2838286803160344,8.745000000000005
77,85.86,1.2482751919243886,8.86
78,86.77,1.3212982803775395,8.769999999999996
79,87.265,1.3204137466383625,8.265
80,89.12,1.2219105231698293,9.120000000000005
81,89.83,1.4039069676689215,8.829999999999998
82,90.775,1.3087932222060374,8.775000000000006
83,91.68,1.3252855954652714,8.680000000000007
84,92.395,1.5034215582828216,8.394999999999996
85,93.42,1.3648862856898816,8.420000000000002
86,94.435,1.3693614401496939,8.435000000000002
87,95.745,1.3487291617514594,8.745000000000005
88,96.795,1.550806241927082,8.795000000000002
89,98.115,1.4807898883593635,9.114999999999995
90,98.735,1.6669338144355172,8.735
91,99.55,1.6342748457211178,8.549999999999997
92,101.205,1.6080747876305583,9.204999999999998
93,102.44,1.5902972131430817,9.439999999999998
94,103.47,1.5816472553009429,9.469999999999999
95,105.14,1.5756947897203184,10.14
96,105.79,1.5223296085887346,9.790000000000006
97,107.485,1.6288155822575572,10.485
98,108.49,1.476754556485438,10.489999999999995
99,109.895,1.5989868023125922,10.894999999999996
100,110.575,1.4611811151449645,10.575000000000003
101,111.2,1.52038080392536,10.200000000000003
102,112.82,1.45194376734004,10.819999999999993
103,113.775,1.3614856650293465,10.775000000000006
104,114.935,1.6042578396505973,10.935000000000002
105,115.57,1.3506372960671709,10.569999999999993
106,117.04,1.4522206180942654,11.040000000000006
107,117.47,1.255780603697603,10.469999999999999
108,118.645,1.4279953971464183,10.644999999999996
109,119.26,1.3971974821119957,10.260000000000005
110,120.535,1.4592539568398515,10.534999999999997
111,121.22,1.470514216286775,10.219999999999999
112,122.33,1.4839509940573572,10.329999999999998
113,123.14,1.3856406460551018,10.14
114,123.87,1.464178641927749,9.870000000000005
115,124.865,1.3586776752142606,9.864999999999995
116,125.68,1.549063584863368,9.680000000000007
117,126.795,1.527955575665088,9.795000000000002
118,127.96,1.4136449199848578,9.959999999999994
119,128.635,1.5275608698363796,9.634999999999991
120,129.775,1.4014977630733119,9.775000000000006
121,130.69,1.5607947981749715,9.689999999999998
122,131.55,1.621928872155514,9.550000000000011
123,132.25,1.612607364662215,9.25
124,133.215,1.5000083751859987,9.215000000000003
125,134.76,1.5635290581175296,9.759999999999991
126,134.87,1.623662959802673,8.870000000000005
127,136.39,1.7473310588282145,9.389999999999986
128,137.525,1.7875546869379881,9.525000000000006
129,138.24,1.6990686186420698,9.240000000000009
130,139.565,1.850105253015671,9.564999999999998
131,140.45,1.6767700465313433,9.449999999999989
132,141.435,1.8446649952562164,9.435000000000002
133,142.26,1.8079667360305511,9.259999999999991
134,143.8,1.8755233775398514,9.800000000000011
135,144.805,1.7326237112030747,9.805000000000007
136,146.025,1.8085155910901294,10.025000000000006
137,147.32,1.6917179279474144,10.319999999999993
138,147.835,1.649661149917685,9.835000000000008
139,149.235,1.7876671303249445,10.235000000000014
140,150.035,1.7432641363964987,10.034999999999997
141,150.955,1.9550154544493192,9.955000000000013
142,152.23,1.6218049378027577,10.22999999999999
143,152.695,1.7966957388187481,9.694999999999993
144,154.115,1.6840293269029927,10.115000000000009
145,155.095,1.6612567138605443,10.094999999999999
146,155.945,1.76281381966845,9.944999999999993
147,156.78,1.7252485073346104,9.780000000000001
148,157.515,1.6624057762243614,9.514999999999986
149,158.8,1.8072995485783359,9.800000000000011
150,159.51,1.7218372797945958,9.509999999999991
151,160.635,1.8733183413505035,9.634999999999991
152,161.355,1.7761612380970913,9.35499999999999
