index,distance
223,0.25948,
224,0.24524,
225,0.2425,
226,0.25948,
227,0.25931,
228,0.25502,
229,0.24387,
230,0.24284,
231,0.25931,
232,0.25914,
233,0.25896,
234,0.25828,
235,0.25931,
236,0.25931,
237,0.25896,
238,0.25896,
239,0.27646,
240,0.25914,
241,0.23941,
242,0.284,
243,0.27783,
244,0.25896,
245,0.24164,
246,0.25914,
247,0.2473,
248,0.25896,
249,0.28606,
250,0.23153,
251,0.25914,
252,0.25896,
253,0.27714,
254,0.25914,
255,0.24182,
256,0.25896,
257,0.25896,
258,0.28075,
259,0.26342,
260,0.28709,
261,0.25348,
262,0.27972,
263,0.27749,
264,0.25914,
265,0.2636,
266,0.25896,
267,0.24747,
268,0.27869,
269,0.25896,
270,0.27183,
271,0.25896,
272,0.25896,
273,0.24319,
274,0.25965,
275,0.25896,
276,0.25485,
277,0.25485,
278,0.25485,
279,0.25931,
280,0.25931,
281,0.24439,
282,0.25931,
283,0.24182,
284,0.23547,
285,0.25931,
286,0.25914,
287,0.25931,
288,0.25896,
289,0.24061,
290,0.28366,
291,0.2636,
292,0.25896,
293,0.28538,
294,0.22415,
295,0.25931,
296,0.28606,
297,0.25896,
298,0.25896,
299,0.25948,
300,0.25896,
301,0.2768,
302,0.23358,
303,0.25896,
304,0.25896,
305,0.25896,
306,0.28589,
307,0.25896,
308,0.25931,
309,0.25896,
310,0.22484,
311,0.24953,
312,0.27766,
313,0.25914,
314,0.28452,
315,0.2473,
316,0.28726,
317,0.25896,
318,0.26085,
319,0.25931,
320,0.24868,
321,0.29721,
322,0.25896,
323,0.25896,
324,0.25914,
325,0.25896,
326,0.24747,
327,0.25914,
328,0.25896,
329,0.24799,
330,0.25931,
331,0.25948,
332,0.25896,
333,0.25914,
334,0.25914,
335,0.25914,
336,0.25896,
337,0.23341,
338,0.25896,
339,0.25468,
340,0.25485,
341,0.25622,
342,0.24096,
343,0.25485,
344,0.25931,
345,0.25485,
346,0.25502,
347,0.24096,
348,0.23701,
349,0.25948,
350,0.25896,
351,0.25896,
352,0.2636,
353,0.24988,
354,0.27989,
355,0.28658,
356,0.25931,
357,0.25896,
358,0.23598,
359,0.25879,
360,0.28469,
361,0.25914,
362,0.25896,
363,0.25896,
364,0.25896,
365,0.25896,
366,0.28486,
367,0.28452,
368,0.25948,
369,0.23633,
370,0.25896,
371,0.25519,
372,0.24593,
373,0.25965,
374,0.24473,
375,0.23753,
376,0.25931,
377,0.25931,
378,0.25931,
379,0.24422,
380,0.25948,
381,0.25948,
382,0.25931,
383,0.25931,
384,0.25948,
385,0.25262,
386,0.28075,
387,0.28709,
388,0.2449,
389,0.2636,
390,0.25948,
391,0.25948,
392,0.25485,
393,0.25485,
394,0.25485,
395,0.25948,
396,0.22912,
397,0.25896,
398,0.28315,
399,0.27989,
400,0.28435,
401,0.25896,
402,0.25914,
403,0.25914,
404,0.25948,
405,0.2864,
406,0.25931,
407,0.25914,
408,0.28675,
409,0.26394,
410,0.2636,
411,0.27766,
412,0.2636,
413,0.25931,
414,0.25845,
415,0.29429,
416,0.25948,
417,0.24576,
418,0.25948,
419,0.24885,
420,0.24284,
421,0.27371,
422,0.28092,
423,0.25931,
424,0.25948,
425,0.25948,
426,0.25931,
427,0.2852,
428,0.28418,
429,0.25914,
430,0.23513,
431,0.25931,
432,0.28418,
433,0.25948,
434,0.25948,
435,0.24456,
436,0.28452,
437,0.33511,
438,0.25948,
439,0.2852,
440,0.2852,
441,0.22758,
442,0.25948,
443,0.25948,
444,0.25948,
445,0.25948,
446,0.25931,
447,0.2437,
448,0.25948,
449,0.30167,
450,0.25931,
451,0.23736,
452,0.28606,
453,0.25948,
454,0.25948,
455,0.25965,
456,0.24027,
457,0.23959,
458,0.25948,
459,0.2377,
460,0.28538,
461,0.23221,
462,0.28709,
463,0.24473,
464,0.28555,
465,0.2816,
466,0.25948,
467,0.24404,
468,0.25931,
469,0.28572,
470,0.29841,
471,0.25931,
472,0.24507,
473,0.25948,
474,0.25965,
475,0.25931,
476,0.25948,
477,0.23787,
478,0.27834,
479,0.23736,
480,0.28538,
481,0.28366,
482,0.25948,
483,0.22449,
484,0.25931,
485,0.25931,
486,0.25948,
487,0.25982,
488,0.24387,
489,0.25948,
490,0.25948,
491,0.25931,
492,0.25948,
493,0.25931,
494,0.25948,
495,0.25965,
496,0.28692,
497,0.25965,
498,0.28469,
499,0.2437,
500,0.25948,
501,0.28503,
502,0.25948,
503,0.25948,
504,0.25931,
505,0.29515,
506,0.25948,
507,0.25245,
508,0.25948,
509,0.2437,
510,0.25948,
511,0.26377,
512,0.25965,
513,0.25965,
514,0.25948,
515,0.27903,
516,0.25948,
517,0.24542,
518,0.27148,
519,0.28469,
520,0.24473,
521,0.27989,
522,0.25948,
523,0.2461,
524,0.25948,
525,0.24816,
526,0.25948,
527,0.25965,
528,0.29824,
529,0.25948,
530,0.24284,
531,0.28915,
532,0.25948,
533,0.28229,
534,0.25948,
535,0.25965,
536,0.25914,
537,0.26377,
538,0.2864,
539,0.28538,
540,0.27217,
541,0.22484,
542,0.25948,
543,0.27612,
544,0.23873,
545,0.28469,
546,0.25948,
547,0.23976,
548,0.25948,
549,0.28023,
550,0.25931,
551,0.25948,
552,0.25931,
553,0.25948,
554,0.28195,
555,0.24147,
556,0.25999,
557,0.24319,
558,0.24576,
559,0.25914,
560,0.25931,
561,0.25931,
562,0.25691,
563,0.27954,
564,0.25948,
565,0.25931,
566,0.25931,
567,0.25948,
568,0.24542,
569,0.25948,
570,0.25914,
571,0.25965,
572,0.23856,
573,0.25965,
574,0.25948,
575,0.25948,
576,0.25948,
577,0.24988,
578,0.23856,
579,0.25948,
580,0.25948,
581,0.25948,
582,0.24559,
583,0.23787,
584,0.25948,
585,0.25948,
586,0.25948,
587,0.24507,
588,0.25931,
589,0.25948,
590,0.25948,
591,0.25931,
592,0.25931,
593,0.23907,
594,0.25931,
595,0.25519,
596,0.25948,
597,0.25931,
598,0.2425,
599,0.28709,
600,0.25948,
601,0.278,
602,0.25931,
603,0.25931,
604,0.2449,
605,0.27834,
606,0.29687,
607,0.25931,
608,0.27354,
609,0.23101,
610,0.25948,
611,0.28555,
612,0.25931,
613,0.25948,
614,0.24387,
615,0.23821,
616,0.25931,
617,0.24044,
618,0.25948,
619,0.24507,
620,0.25948,
621,0.25931,
622,0.25896,
623,0.25965,
624,0.24404,
625,0.33168,
626,0.25948,
627,0.25965,
628,0.25914,
629,0.24593,
630,0.25948,
631,0.28418,
632,0.278,
633,0.25948,
634,0.25931,
635,0.25931,
636,0.25931,
637,0.28057,
638,0.24164,
639,0.28486,
640,0.24319,
641,0.28246,
642,0.25948,
643,0.25948,
644,0.28503,
645,0.25948,
646,0.25742,
647,0.25931,
648,0.25948,
649,0.2636,
650,0.25948,
651,0.25931,
652,0.25931,
653,0.25931,
654,0.2497,
655,0.25914,
656,0.25485,
657,0.25073,
658,0.25914,
659,0.25485,
660,0.2636,
661,0.24696,
662,0.27817,
663,0.25948,
664,0.25931,
665,0.25468,
666,0.26377,
667,0.25896,
668,0.25931,
669,0.28486,
670,0.2636,
671,0.278,
672,0.25931,
673,0.25931,
674,0.28555,
675,0.25914,
676,0.25914,
677,0.28538,
678,0.24164,
679,0.28143,
680,0.28195,
681,0.24404,
682,0.25948,
683,0.25125,
684,0.24319,
685,0.25896,
686,0.25896,
687,0.25931,
688,0.24627,
689,0.23941,
690,0.25931,
691,0.25896,
692,0.2636,
693,0.2636,
694,0.29944,
695,0.25896,
696,0.2636,
697,0.2636,
698,0.24147,
699,0.25931,
700,0.25896,
701,0.25931,
702,0.25948,
703,0.2636,
704,0.25914,
705,0.25931,
706,0.28435,
707,0.25433,
708,0.284,
709,0.24593,
710,0.25931,
711,0.2828,
712,0.25896,
713,0.63404,
714,0.25931,
715,0.25948,
716,0.23135,
717,0.25914,
718,0.25896,
719,0.25896,
720,0.25931,
721,0.28435,
722,0.24387,
723,0.26137,
724,0.25931,
725,0.25896,
726,0.25931,
727,0.24782,
728,0.24233,
729,0.26342,
730,0.28486,
731,0.26377,
732,0.28486,
733,0.22724,
734,0.24113,
735,0.25948,
736,0.25931,
737,0.25965,
738,0.24713,
739,0.25896,
740,0.25948,
741,0.25742,
742,0.25931,
743,0.25948,
744,0.28778,
745,0.25931,
746,0.25948,
747,0.25914,
748,0.2449,
749,0.28726,
750,0.23873,
751,0.25948,
752,0.25914,
753,0.28418,
754,0.24233,
755,0.25914,
756,0.24662,
757,0.2636,
758,0.30441,
759,0.23633,
760,0.25931,
761,0.28435,
762,0.2768,
763,0.25931,
764,0.25005,
765,0.29858,
766,0.25931,
767,0.25948,
768,0.25948,
769,0.23084,
770,0.25948,
771,0.25931,
772,0.28846,
773,0.25948,
774,0.25948,
775,0.25948,
776,0.25948,
777,0.28452,
778,0.28538,
779,0.27183,
780,0.26377,
781,0.25948,
782,0.25948,
783,0.25948,
784,0.25914,
785,0.24782,
786,0.25914,
787,0.25914,
788,0.25931,
789,0.25914,
790,0.25896,
791,0.28692,
792,0.2636,
793,0.25948,
794,0.25948,
795,0.25914,
796,0.30115,
797,0.25896,
798,0.25896,
799,0.25896,
800,0.24988,
801,0.24061,
802,0.25896,
803,0.2636,
804,0.25896,
805,0.24627,
806,0.25948,
807,0.25948,
808,0.25948,
809,0.25948,
810,0.24919,
811,0.23787,
812,0.25948,
813,0.23976,
814,0.25931,
815,0.25931,
816,0.28057,
817,0.25948,
818,0.25073,
819,0.25896,
820,0.25348,
821,0.24765,
822,0.25948,
823,0.25914,
824,0.25896,
825,0.25896,
826,0.28212,
827,0.25914,
828,0.25948,
829,0.28572,
830,0.30476,
831,0.24182,
832,0.28709,
833,0.25931,
834,0.25948,
835,0.25948,
836,0.27234,
837,0.25519,
838,0.23907,
839,0.25931,
840,0.25931,
841,0.25931,
842,0.25313,
843,0.24627,
844,0.25931,
845,0.24422,
846,0.25948,
847,0.25896,
848,0.24542,
849,0.25931,
850,0.24713,
851,0.25948,
852,0.25948,
853,0.29412,
854,0.25948,
855,0.24336,
856,0.25965,
857,0.2473,
858,0.25931,
859,0.26377,
860,0.25896,
861,0.25914,
862,0.25896,
863,0.24353,
864,0.25948,
865,0.25931,
866,0.25931,
867,0.26925,
868,0.24542,
869,0.25931,
870,0.2636,
871,0.25931,
872,0.25948,
873,0.24336,
874,0.25193,
875,0.25931,
876,0.25948,
877,0.25948,
878,0.24576,
879,0.25948,
880,0.2636,
881,0.25948,
882,0.25931,
883,0.24147,
884,0.24576,
885,0.25948,
886,0.25931,
887,0.25931,
888,0.25948,
889,0.24559,
890,0.28075,
891,0.25896,
892,0.25931,
893,0.2852,
894,0.25931,
895,0.25948,
896,0.25931,
897,0.27903,
898,0.25948,
899,0.27268,
900,0.23067,
901,0.25896,
902,0.25931,
903,0.25896,
904,0.25948,
905,0.24645,
906,0.2636,
907,0.2636,
908,0.25931,
909,0.25571,
910,0.28486,
911,0.25914,
912,0.2636,
913,0.25914,
914,0.25896,
915,0.2636,
916,0.25931,
917,0.26377,
918,0.28606,
919,0.26068,
920,0.25896,
921,0.25931,
922,0.2425,
923,0.2636,
924,0.25931,
925,0.24816,
926,0.25948,
927,0.23941,
928,0.2636,
929,0.28486,
930,0.26119,
931,0.25948,
932,0.25948,
933,0.26377,
934,0.25965,
935,0.25896,
936,0.23821,
937,0.28383,
938,0.2449,
939,0.25914,
940,0.008575,
941,0.25914,
942,0.25914,
943,0.22278,
944,0.25914,
945,0.2852,
946,0.25931,
947,0.25914,
948,0.25914,
949,0.25914,
950,0.24044,
951,0.25914,
952,0.25914,
953,0.25914,
954,0.28572,
955,0.27817,
956,0.22398,
957,0.25896,
958,0.25948,
959,0.25896,
960,0.25914,
961,0.25896,
962,0.29086,
963,0.25914,
964,0.25948,
965,0.25931,
966,0.24593,
967,0.2473,
968,0.25914,
969,0.24782,
970,0.28555,
971,0.25948,
972,0.24353,
973,0.26154,
974,0.25896,
975,0.25485,
976,0.27834,
977,0.22346,
978,0.2389,
979,0.25896,
980,0.24404,
981,0.25914,
982,0.25914,
983,0.25896,
984,0.25914,
985,0.25828,
986,0.25896,
987,0.25896,
988,0.25485,
989,0.25502,
990,0.25896,
991,0.25931,
992,0.25485,
993,0.24147,
994,0.25502,
995,0.25485,
996,0.25931,
997,0.25502,
998,0.25142,
999,0.25485,
