index,distance
124,0.21952,
125,0.20494,
126,0.2094,
127,0.19654,
128,0.20494,
129,0.20494,
130,0.20974,
131,0.21558,
132,0.22707,
133,0.20923,
134,0.21009,
135,0.19825,
136,0.20649,
137,0.18642,
138,0.20511,
139,0.19654,
140,0.22827,
141,0.18951,
142,0.18985,
143,0.2094,
144,0.2094,
145,0.19259,
146,0.20923,
147,0.20923,
148,0.22672,
149,0.18951,
150,0.2094,
151,0.20306,
152,0.22844,
153,0.12262,
154,0.20854,
155,0.19139,
156,0.21729,
157,0.18453,
158,0.20631,
159,0.19825,
160,0.20511,
161,0.18694,
162,0.20511,
163,0.20683,
164,0.18368,
165,0.20494,
166,0.20494,
167,0.19105,
168,0.20511,
169,0.20494,
170,0.20494,
171,0.20511,
172,0.21146,
173,0.20494,
174,0.20511,
175,0.21095,
176,0.19774,
177,0.20957,
178,0.20391,
179,0.20494,
180,0.2094,
181,0.20494,
182,0.18659,
183,0.20494,
184,0.19723,
185,0.20494,
186,0.20494,
187,0.20494,
188,0.20511,
189,0.20494,
190,0.20511,
191,0.19808,
192,0.20494,
193,0.2094,
194,0.20511,
195,0.19928,
196,0.2094,
197,0.19843,
198,0.21249,
199,0.19328,
200,0.20494,
201,0.19705,
202,0.20511,
203,0.20717,
204,0.20511,
205,0.1775,
206,0.20511,
207,0.20511,
208,0.21146,
209,0.1962,
210,0.20511,
211,0.19465,
212,0.20511,
213,0.21986,
214,0.22021,
215,0.18814,
216,0.19465,
217,0.20511,
218,0.20494,
219,0.20511,
220,0.20854,
221,0.19928,
222,0.20511,
223,0.18488,
224,0.20614,
225,0.22192,
226,0.20923,
227,0.20511,
228,0.2118,
229,0.19568,
230,0.22398,
231,0.18814,
232,0.21129,
233,0.22141,
234,0.22072,
235,0.18899,
236,0.19019,
237,0.20151,
238,0.20889,
239,0.20511,
240,0.20854,
241,0.201,
242,0.22672,
243,0.20511,
244,0.20923,
245,0.18882,
246,0.2106,
247,0.20923,
248,0.18779,
249,0.20923,
250,0.22432,
251,0.19242,
252,0.20529,
253,0.22141,
254,0.20511,
255,0.19294,
256,0.20494,
257,0.21386,
258,0.20511,
259,0.18059,
260,0.21026,
261,0.21472,
262,0.20511,
263,0.20511,
264,0.21369,
265,0.19568,
266,0.21592,
267,0.18385,
268,0.21043,
269,0.20014,
270,0.21832,
271,0.19774,
272,0.20511,
273,0.20511,
274,0.20511,
275,0.2094,
276,0.2094,
277,0.20923,
278,0.20511,
279,0.20923,
280,0.20511,
281,0.213,
282,0.20048,
283,0.21849,
284,0.20477,
285,0.2094,
286,0.20031,
287,0.21575,
288,0.18505,
289,0.20511,
290,0.20511,
291,0.20923,
292,0.20511,
293,0.20511,
294,0.20494,
295,0.20494,
296,0.20511,
297,0.1986,
298,0.20511,
299,0.18368,
300,0.20529,
301,0.19071,
302,0.20511,
303,0.19705,
304,0.21026,
305,0.19431,
306,0.20494,
307,0.20511,
308,0.20494,
309,0.19808,
310,0.20494,
311,0.20151,
312,0.20511,
313,0.19208,
314,0.20477,
315,0.19517,
316,0.20854,
317,0.19482,
318,0.20511,
319,0.18642,
320,0.20511,
321,0.20494,
322,0.21129,
323,0.21489,
324,0.19997,
325,0.20511,
326,0.20494,
327,0.20511,
328,0.20511,
329,0.18385,
330,0.20511,
331,0.20511,
332,0.20511,
333,0.2094,
334,0.20511,
335,0.20923,
336,0.20923,
337,0.2094,
338,0.19414,
339,0.22878,
340,0.195,
341,0.19482,
342,0.20923,
343,0.2094,
344,0.19071,
345,0.2094,
346,0.20923,
347,0.2094,
348,0.19208,
349,0.2094,
350,0.1962,
351,0.21232,
352,0.20511,
353,0.20529,
354,0.18831,
355,0.21815,
356,0.19379,
357,0.21009,
358,0.19465,
359,0.20511,
360,0.20511,
361,0.21249,
362,0.20837,
363,0.20511,
364,0.20494,
365,0.21009,
366,0.20974,
367,0.21558,
368,0.20529,
369,0.21197,
370,0.21969,
371,0.22398,
372,0.195,
373,0.2094,
374,0.2094,
375,0.22792,
376,0.207,
377,0.20511,
378,0.20511,
379,0.18316,
380,0.20511,
381,0.20511,
382,0.20837,
383,0.19448,
384,0.20511,
385,0.20923,
386,0.20511,
387,0.19894,
388,0.22158,
389,0.18265,
390,0.20957,
391,0.22089,
392,0.20511,
393,0.20511,
394,0.20923,
395,0.22089,
396,0.2106,
397,0.2058,
398,0.2142,
399,0.22038,
400,0.22141,
401,0.18848,
402,0.20923,
403,0.22055,
404,0.21798,
405,0.20923,
406,0.19843,
407,0.20923,
408,0.20906,
409,0.18659,
410,0.20923,
411,0.20906,
412,0.22689,
413,0.19465,
414,0.20906,
415,0.21232,
416,0.21523,
417,0.195,
418,0.20923,
419,0.21026,
420,0.20923,
421,0.20923,
422,0.2094,
423,0.20923,
424,0.22021,
425,0.21575,
426,0.20923,
427,0.21026,
428,0.19911,
429,0.22278,
430,0.19585,
431,0.19139,
432,0.2094,
433,0.22484,
434,0.18831,
435,0.19019,
436,0.2094,
437,0.22381,
438,0.2094,
439,0.20511,
440,0.21626,
441,0.20511,
442,0.20511,
443,0.20649,
444,0.19843,
445,0.21335,
446,0.20511,
447,0.21163,
448,0.19568,
449,0.20529,
450,0.20529,
451,0.20511,
452,0.2094,
453,0.20529,
454,0.21369,
455,0.20511,
456,0.20511,
457,0.18299,
458,0.20511,
459,0.20511,
460,0.21146,
461,0.19928,
462,0.21678,
463,0.20511,
464,0.20511,
465,0.19774,
466,0.20511,
467,0.18333,
468,0.21146,
469,0.21815,
470,0.20511,
471,0.20529,
472,0.21026,
473,0.19311,
474,0.22587,
475,0.20511,
476,0.20529,
477,0.20511,
478,0.20529,
479,0.22141,
480,0.19963,
481,0.20511,
482,0.19379,
483,0.20854,
484,0.2046,
485,0.20529,
486,0.19414,
487,0.2094,
488,0.20511,
489,0.20511,
490,0.17819,
491,0.20511,
492,0.20546,
493,0.18419,
494,0.20786,
495,0.22346,
496,0.20511,
497,0.20957,
498,0.18899,
499,0.20511,
500,0.20511,
501,0.20511,
502,0.20957,
503,0.2082,
504,0.20529,
505,0.18728,
506,0.2094,
507,0.22055,
508,0.22141,
509,0.20511,
510,0.19602,
511,0.20511,
512,0.20923,
513,0.20306,
514,0.20529,
515,0.20957,
516,0.20923,
517,0.20511,
518,0.18539,
519,0.21112,
520,0.21472,
521,0.20529,
522,0.19105,
523,0.20529,
524,0.20511,
525,0.20957,
526,0.19157,
527,0.20529,
528,0.20529,
529,0.20511,
530,0.20511,
531,0.20529,
532,0.22003,
533,0.22312,
534,0.20511,
535,0.20511,
536,0.20511,
537,0.20511,
538,0.20511,
539,0.20511,
540,0.20511,
541,0.20511,
542,0.20511,
543,0.18436,
544,0.20837,
545,0.20529,
546,0.18951,
547,0.20529,
548,0.19911,
549,0.20529,
550,0.19723,
551,0.20529,
552,0.21026,
553,0.20494,
554,0.19997,
555,0.20529,
556,0.19036,
557,0.20494,
558,0.18899,
559,0.20854,
560,0.21335,
561,0.20511,
562,0.20511,
563,0.20974,
564,0.22003,
565,0.2082,
566,0.20511,
567,0.21369,
568,0.22055,
569,0.22398,
570,0.18779,
571,0.18522,
572,0.207,
573,0.20529,
574,0.20511,
575,0.20529,
576,0.20511,
577,0.20529,
578,0.2094,
579,0.18934,
580,0.20083,
581,0.20511,
582,0.20494,
583,0.20511,
584,0.20923,
585,0.20511,
586,0.18659,
587,0.20511,
588,0.19054,
589,0.2106,
590,0.20511,
591,0.20666,
592,0.22021,
593,0.20511,
594,0.19328,
595,0.20511,
596,0.22072,
597,0.22192,
598,0.19637,
599,0.20511,
600,0.20511,
601,0.20511,
602,0.2094,
603,0.20683,
604,0.19174,
605,0.2094,
606,0.19482,
607,0.20923,
608,0.20992,
609,0.21609,
610,0.20923,
611,0.2094,
612,0.20923,
613,0.2094,
614,0.20014,
615,0.20494,
616,0.21969,
617,0.20511,
618,0.19688,
619,0.18916,
620,0.20923,
621,0.22209,
622,0.2094,
623,0.20511,
624,0.20906,
625,0.20511,
626,0.20923,
627,0.2094,
628,0.19688,
629,0.23616,
630,0.20511,
631,0.20511,
632,0.20529,
633,0.20511,
634,0.20494,
635,0.19585,
636,0.20511,
637,0.20511,
638,0.20511,
639,0.20511,
640,0.20511,
641,0.21969,
642,0.20511,
643,0.19551,
644,0.20494,
645,0.19808,
646,0.20511,
647,0.20511,
648,0.19688,
649,0.20494,
650,0.18951,
651,0.22226,
652,0.20048,
653,0.20511,
654,0.1962,
655,0.20666,
656,0.20494,
657,0.20511,
658,0.18505,
659,0.20511,
660,0.11765,
661,0.21129,
662,0.19054,
663,0.21883,
664,0.20511,
665,0.20494,
666,0.20065,
667,0.20494,
668,0.19602,
669,0.20374,
670,0.20529,
671,0.22158,
672,0.19139,
673,0.18539,
674,0.20974,
675,0.20511,
676,0.20494,
677,0.20511,
678,0.20511,
679,0.20529,
680,0.20511,
681,0.18471,
682,0.20511,
683,0.20511,
684,0.20529,
685,0.20906,
686,0.20511,
687,0.19139,
688,0.20511,
689,0.18676,
690,0.20511,
691,0.18488,
692,0.20511,
693,0.20494,
694,0.20511,
695,0.18591,
696,0.22552,
697,0.19414,
698,0.20511,
699,0.20529,
700,0.20511,
701,0.20511,
702,0.20511,
703,0.19825,
704,0.20511,
705,0.18865,
706,0.18436,
707,0.20511,
708,0.20511,
709,0.20494,
710,0.20906,
711,0.20631,
712,0.21163,
713,0.20511,
714,0.20803,
715,0.19517,
716,0.20511,
717,0.20511,
718,0.20494,
719,0.20511,
720,0.20511,
721,0.22432,
722,0.19705,
723,0.20529,
724,0.20494,
725,0.18865,
726,0.2022,
727,0.20511,
728,0.20494,
729,0.20511,
730,0.20511,
731,0.2106,
732,0.20511,
733,0.20511,
734,0.20511,
735,0.18865,
736,0.20511,
737,0.20923,
738,0.20511,
739,0.20494,
740,0.2094,
741,0.21472,
742,0.20494,
743,0.18779,
744,0.18453,
745,0.20511,
746,0.19877,
747,0.21986,
748,0.20923,
749,0.2094,
750,0.20511,
751,0.20529,
752,0.22329,
753,0.2094,
754,0.2094,
755,0.2166,
756,0.2094,
757,0.20494,
758,0.20906,
759,0.18831,
760,0.20511,
761,0.20511,
762,0.21335,
763,0.21077,
764,0.21352,
765,0.18814,
766,0.20529,
767,0.21952,
768,0.20511,
769,0.21952,
770,0.19945,
771,0.20511,
772,0.17973,
773,0.20511,
774,0.2094,
775,0.20529,
776,0.20683,
777,0.20511,
778,0.20957,
779,0.2094,
780,0.20992,
781,0.20957,
782,0.19431,
783,0.20923,
784,0.21558,
785,0.2094,
786,0.22261,
787,0.2094,
788,0.1998,
789,0.2094,
790,0.22432,
791,0.2094,
792,0.20923,
793,0.20374,
794,0.2094,
795,0.19105,
796,0.20923,
797,0.20494,
798,0.22055,
799,0.20906,
800,0.20391,
801,0.20511,
802,0.24507,
803,0.20923,
804,0.20511,
805,0.21146,
806,0.21849,
807,0.19894,
808,0.2094,
809,0.19637,
810,0.20494,
811,0.20923,
812,0.19551,
813,0.20957,
814,0.20923,
815,0.22381,
816,0.20511,
817,0.20494,
818,0.20494,
819,0.20511,
820,0.20511,
821,0.19791,
822,0.20494,
823,0.17922,
824,0.20511,
825,0.20872,
826,0.22381,
827,0.2094,
828,0.20511,
829,0.2094,
830,0.21575,
831,0.18728,
832,0.20511,
833,0.20511,
834,0.20511,
835,0.18728,
836,0.20649,
837,0.39754,
838,0.19963,
839,0.20511,
840,0.19448,
841,0.20872,
842,0.18899,
843,0.20511,
844,0.17973,
845,0.2094,
846,0.19328,
847,0.2094,
848,0.22003,
849,0.22501,
850,0.20923,
851,0.20494,
852,0.20923,
853,0.20923,
854,0.22329,
855,0.19568,
856,0.20408,
857,0.20511,
858,0.20923,
859,0.19225,
860,0.2022,
861,0.18951,
862,0.22312,
863,0.20511,
864,0.20529,
865,0.20511,
866,0.20254,
867,0.20494,
868,0.20511,
869,0.20511,
870,0.19688,
871,0.20494,
872,0.20511,
873,0.18059,
874,0.20529,
875,0.20511,
876,0.2106,
877,0.2178,
878,0.20494,
879,0.19208,
880,0.19002,
881,0.2106,
882,0.20511,
883,0.18676,
884,0.20666,
885,0.22055,
886,0.21558,
887,0.20511,
888,0.20511,
889,0.20494,
890,0.20974,
891,0.1986,
892,0.20906,
893,0.21849,
894,0.21952,
895,0.20957,
896,0.20529,
897,0.20529,
898,0.20529,
899,0.20511,
900,0.19517,
901,0.20529,
902,0.20511,
903,0.20529,
904,0.20511,
905,0.20511,
906,0.20083,
907,0.20511,
908,0.20511,
909,0.20511,
910,0.2094,
911,0.19294,
912,0.20511,
913,0.18573,
914,0.20974,
915,0.22329,
916,0.19825,
917,0.20957,
918,0.20752,
919,0.22364,
920,0.20957,
921,0.20957,
922,0.20974,
923,0.20529,
924,0.20974,
925,0.20511,
926,0.20494,
927,0.2094,
928,0.21609,
929,0.20511,
930,0.20511,
931,0.20494,
932,0.20511,
933,0.20511,
934,0.21197,
935,0.20117,
936,0.20511,
937,0.18368,
938,0.20957,
939,0.21901,
940,0.1986,
941,0.20271,
942,0.19671,
943,0.20957,
944,0.20494,
945,0.20666,
946,0.20529,
947,0.19705,
948,0.22501,
949,0.20957,
950,0.20974,
951,0.21317,
952,0.22552,
953,0.20511,
954,0.2094,
955,0.20494,
956,0.21489,
957,0.19345,
958,0.18419,
959,0.20837,
960,0.22552,
961,0.19825,
962,0.20511,
963,0.20511,
964,0.20511,
965,0.20511,
966,0.20511,
967,0.20854,
968,0.20511,
969,0.20511,
970,0.19568,
971,0.20511,
972,0.23838,
973,0.20923,
974,0.18196,
975,0.20511,
976,0.20494,
977,0.20649,
978,0.20186,
979,0.20529,
980,0.20837,
981,0.20511,
982,0.20374,
983,0.20529,
984,0.20511,
985,0.22192,
986,0.20511,
987,0.20511,
988,0.19585,
989,0.20511,
990,0.20494,
991,0.19225,
992,0.20666,
993,0.22209,
994,0.20511,
995,0.20494,
996,0.2142,
997,0.20511,
998,0.22535,
999,0.20529,
