index,distance
0,0.00343,
1,0.081291,
2,0.032756,
3,0.049049,
4,0.04922,
5,0.026582,
6,0.068943,
7,0.0674,
8,0.027269,
9,0.029669,
10,0.1799,
11,0.049049,
12,0.049049,
13,0.15538,
14,0.048706,
15,0.048706,
16,0.039274,
17,0.049049,
18,0.049049,
19,0.049049,
20,0.04922,
21,0.06174,
22,0.059339,
23,0.049049,
24,0.050078,
25,0.049049,
26,0.031384,
27,0.064313,
28,0.04922,
29,0.037215,
30,0.04922,
31,0.066542,
32,0.034472,
33,0.035844,
34,0.05831,
35,0.049049,
36,0.048535,
37,0.053337,
38,0.049049,
39,0.049049,
40,0.059682,
41,0.049049,
42,0.049049,
43,0.055394,
44,0.035158,
45,0.031899,
46,0.049049,
47,0.048706,
48,0.04922,
49,0.048535,
50,0.049049,
51,0.048706,
52,0.04922,
53,0.067743,
54,0.057452,
55,0.028984,
56,0.049049,
57,0.04922,
58,0.049049,
59,0.03207,
60,0.028984,
61,0.049049,
62,0.04922,
63,0.049392,
64,0.043732,
65,0.049049,
66,0.063455,
67,0.0343,
68,0.049049,
69,0.0674,
70,0.031384,
71,0.049049,
72,0.04922,
73,0.069801,
74,0.035501,
75,0.049049,
76,0.049049,
77,0.045962,
78,0.04922,
79,0.04922,
80,0.043389,
81,0.048535,
82,0.049049,
83,0.026926,
84,0.027955,
85,0.03087,
86,0.049049,
87,0.049049,
88,0.049049,
89,0.049049,
90,0.049049,
91,0.04922,
92,0.049049,
93,0.048535,
94,0.026239,
95,0.049049,
96,0.049049,
97,0.056938,
98,0.049049,
99,0.04922,
100,0.0674,
101,0.027269,
102,0.049049,
103,0.0674,
104,0.048706,
105,0.062598,
106,0.057796,
107,0.048706,
108,0.055051,
109,0.04922,
110,0.034129,
111,0.028126,
112,0.053508,
113,0.049049,
114,0.049049,
115,0.051965,
116,0.041675,
117,0.050593,
118,0.04922,
119,0.03773,
120,0.034129,
121,0.0674,
122,0.049049,
123,0.074088,
124,0.049049,
125,0.040131,
126,0.035158,
127,0.049049,
128,0.04922,
129,0.04922,
130,0.049049,
131,0.049049,
132,0.062254,
133,0.033785,
134,0.049049,
135,0.049049,
136,0.04922,
137,0.049049,
138,0.070658,
139,0.029155,
140,0.048706,
141,0.040645,
142,0.048535,
143,0.029841,
144,0.048535,
145,0.049049,
146,0.027783,
147,0.04922,
148,0.049049,
149,0.036701,
150,0.049049,
151,0.04922,
152,0.049049,
153,0.04922,
154,0.049049,
155,0.04922,
156,0.049049,
157,0.049049,
158,0.04922,
159,0.048706,
160,0.048535,
161,0.048706,
162,0.049049,
163,0.04922,
164,0.049049,
165,0.069972,
166,0.030012,
167,0.049049,
168,0.049049,
169,0.058824,
170,0.058138,
171,0.062254,
172,0.049049,
173,0.052822,
174,0.049049,
175,0.033785,
176,0.028812,
177,0.049049,
178,0.041503,
179,0.050935,
180,0.049049,
181,0.029155,
182,0.049049,
183,0.049049,
184,0.04922,
185,0.049049,
186,0.049049,
187,0.049049,
188,0.049049,
189,0.05831,
190,0.035844,
191,0.032414,
192,0.049049,
193,0.0343,
194,0.031384,
195,0.065513,
196,0.048535,
197,0.053679,
198,0.049049,
199,0.034814,
200,0.032414,
201,0.049049,
202,0.031384,
203,0.054537,
204,0.048535,
205,0.049049,
206,0.049049,
207,0.061054,
208,0.049049,
209,0.049049,
210,0.058824,
211,0.03996,
212,0.0343,
213,0.048706,
214,0.04922,
215,0.04922,
216,0.039445,
217,0.048706,
218,0.049049,
219,0.048706,
220,0.048706,
221,0.04922,
222,0.049049,
223,0.035158,
224,0.028126,
225,0.036358,
226,0.04922,
227,0.057624,
228,0.048535,
229,0.049049,
230,0.0686,
231,0.049049,
232,0.049049,
233,0.07203,
234,0.049049,
235,0.060197,
236,0.059854,
237,0.048706,
238,0.039274,
239,0.069801,
240,0.032756,
241,0.026239,
242,0.04922,
243,0.048706,
244,0.032756,
245,0.068771,
246,0.048363,
247,0.048706,
248,0.060197,
249,0.041675,
250,0.035672,
251,0.065341,
252,0.04922,
253,0.0686,
254,0.031728,
255,0.02744,
256,0.048706,
257,0.028641,
258,0.048535,
259,0.048706,
260,0.048706,
261,0.059682,
262,0.058824,
263,0.049049,
264,0.048706,
265,0.068771,
266,0.048706,
267,0.048535,
268,0.066885,
269,0.060197,
270,0.042018,
271,0.030698,
272,0.049049,
273,0.048535,
274,0.066542,
275,0.049049,
276,0.049049,
277,0.049049,
278,0.060025,
279,0.040817,
280,0.033099,
281,0.053679,
282,0.04922,
283,0.049049,
284,0.068429,
285,0.043218,
286,0.054537,
287,0.049049,
288,0.049049,
289,0.04922,
290,0.063112,
291,0.036701,
292,0.048535,
293,0.066713,
294,0.045276,
295,0.074088,
296,0.069458,
297,0.035844,
298,0.049049,
299,0.068943,
300,0.036872,
301,0.049049,
302,0.04922,
303,0.030698,
304,0.049049,
305,0.049049,
306,0.029841,
307,0.049049,
308,0.049049,
309,0.050935,
310,0.048535,
311,0.04922,
312,0.048535,
313,0.04922,
314,0.026582,
315,0.04922,
316,0.048706,
317,0.036701,
318,0.038073,
319,0.049049,
320,0.048706,
321,0.04922,
322,0.054023,
323,0.06054,
324,0.039102,
325,0.058653,
326,0.04922,
327,0.029155,
328,0.04922,
329,0.048535,
330,0.048706,
331,0.048706,
332,0.058481,
333,0.039445,
334,0.027097,
335,0.067056,
336,0.033099,
337,0.049049,
338,0.049049,
339,0.036015,
340,0.055909,
341,0.048535,
342,0.049049,
343,0.04922,
344,0.04922,
345,0.049049,
346,0.055223,
347,0.049049,
348,0.04922,
349,0.04922,
350,0.049049,
351,0.036187,
352,0.034129,
353,0.067228,
354,0.049049,
355,0.066199,
356,0.064655,
357,0.04236,
358,0.03653,
359,0.04922,
360,0.039616,
361,0.031728,
362,0.049049,
363,0.042018,
364,0.058824,
365,0.048706,
366,0.04922,
367,0.048706,
368,0.048877,
369,0.030184,
370,0.053679,
371,0.04922,
372,0.035844,
373,0.028298,
374,0.048706,
375,0.049049,
376,0.04922,
377,0.059168,
378,0.048706,
379,0.048535,
380,0.04922,
381,0.038073,
382,0.033443,
383,0.04922,
384,0.035844,
385,0.054366,
386,0.049049,
387,0.04116,
388,0.035844,
389,0.058824,
390,0.049049,
391,0.062941,
392,0.069629,
393,0.048535,
394,0.048535,
395,0.049049,
396,0.048535,
397,0.048535,
398,0.031041,
399,0.066713,
400,0.049049,
401,0.069114,
402,0.048706,
403,0.04922,
404,0.049049,
405,0.04922,
406,0.049049,
407,0.066371,
408,0.031041,
409,0.049049,
410,0.049049,
411,0.053508,
412,0.065684,
413,0.057967,
414,0.049049,
415,0.056424,
416,0.049049,
417,0.04922,
418,0.044418,
419,0.062426,
420,0.040474,
421,0.029498,
422,0.049049,
423,0.04922,
424,0.04922,
425,0.058481,
426,0.04236,
427,0.055051,
428,0.04922,
429,0.040303,
430,0.054537,
431,0.049049,
432,0.049392,
433,0.054537,
434,0.04922,
435,0.035158,
436,0.033443,
437,0.049049,
438,0.035501,
439,0.055051,
440,0.049049,
441,0.037901,
442,0.036701,
443,0.067743,
444,0.049049,
445,0.052307,
446,0.069286,
447,0.048706,
448,0.048535,
449,0.04922,
450,0.04922,
451,0.049049,
452,0.068085,
453,0.030184,
454,0.04922,
455,0.049049,
456,0.04922,
457,0.049049,
458,0.069114,
459,0.04922,
460,0.049049,
461,0.04922,
462,0.049049,
463,0.049049,
464,0.048535,
465,0.049049,
466,0.060025,
467,0.060025,
468,0.049049,
469,0.049049,
470,0.057452,
471,0.049049,
472,0.04922,
473,0.059854,
474,0.042189,
475,0.037387,
476,0.059339,
477,0.049049,
478,0.049049,
479,0.049049,
480,0.049049,
481,0.04922,
482,0.069801,
483,0.037558,
484,0.065513,
485,0.04922,
486,0.048706,
487,0.049049,
488,0.04922,
489,0.061397,
490,0.06517,
491,0.057452,
492,0.038073,
493,0.055394,
494,0.049049,
495,0.034643,
496,0.03653,
497,0.049049,
498,0.048706,
499,0.049049,
500,0.049049,
501,0.049049,
502,0.050593,
503,0.034129,
504,0.049049,
505,0.073573,
506,0.034129,
507,0.048706,
508,0.060197,
509,0.02744,
510,0.049049,
511,0.044247,
512,0.067571,
513,0.042532,
514,0.03773,
515,0.049049,
516,0.04922,
517,0.049049,
518,0.066542,
519,0.055909,
520,0.055909,
521,0.049049,
522,0.04236,
523,0.058138,
524,0.037044,
525,0.026239,
526,0.04922,
527,0.049049,
528,0.07203,
529,0.049049,
530,0.049049,
531,0.049049,
532,0.050078,
533,0.039788,
534,0.033271,
535,0.049049,
536,0.049049,
537,0.032242,
538,0.049049,
539,0.04922,
540,0.030355,
541,0.069629,
542,0.049049,
543,0.072373,
544,0.056252,
545,0.038759,
546,0.037215,
547,0.05488,
548,0.037901,
549,0.033099,
550,0.068771,
551,0.040474,
552,0.049049,
553,0.049049,
554,0.049049,
555,0.049049,
556,0.049049,
557,0.039445,
558,0.048877,
559,0.049049,
560,0.049049,
561,0.049049,
562,0.070143,
563,0.049049,
564,0.049049,
565,0.04922,
566,0.049049,
567,0.04922,
568,0.049049,
569,0.049049,
570,0.067914,
571,0.03893,
572,0.049049,
573,0.057281,
574,0.060025,
575,0.056766,
576,0.050421,
577,0.049049,
578,0.049049,
579,0.033614,
580,0.049049,
581,0.04922,
582,0.052307,
583,0.026754,
584,0.04922,
585,0.04922,
586,0.049049,
587,0.066885,
588,0.048535,
589,0.039274,
590,0.049049,
591,0.049049,
592,0.049049,
593,0.049049,
594,0.049049,
595,0.049049,
596,0.048706,
597,0.04922,
598,0.048706,
599,0.048706,
600,0.048877,
601,0.04922,
602,0.054023,
603,0.048535,
604,0.048706,
605,0.04922,
606,0.049049,
607,0.048535,
608,0.048535,
609,0.04922,
610,0.049049,
611,0.048535,
612,0.048535,
613,0.04922,
614,0.048706,
615,0.049049,
616,0.049049,
617,0.054709,
618,0.049049,
619,0.049049,
620,0.049049,
621,0.047334,
622,0.048706,
623,0.049049,
624,0.048535,
625,0.049049,
626,0.049049,
627,0.028984,
628,0.04922,
629,0.048706,
630,0.048535,
631,0.048535,
632,0.049049,
633,0.048535,
634,0.048535,
635,0.099127,
636,0.049049,
637,0.048535,
638,0.049049,
639,0.049049,
640,0.049049,
641,0.049049,
642,0.049049,
643,0.04922,
644,0.049049,
645,0.049049,
646,0.049049,
647,0.04922,
648,0.049049,
649,0.049049,
650,0.048706,
651,0.049049,
652,0.049049,
653,0.049049,
654,0.033443,
655,0.048706,
656,0.049049,
657,0.04922,
658,0.049049,
659,0.049049,
660,0.049049,
661,0.04922,
662,0.049049,
663,0.049049,
664,0.049049,
665,0.049049,
666,0.04922,
667,0.049049,
668,0.049049,
669,0.029669,
670,0.049049,
671,0.061226,
672,0.049049,
673,0.049049,
674,0.07083,
675,0.033099,
676,0.026411,
677,0.04922,
678,0.028812,
679,0.04922,
680,0.049049,
681,0.04922,
682,0.049049,
683,0.048706,
684,0.049049,
685,0.039788,
686,0.049049,
687,0.049049,
688,0.04922,
689,0.049049,
690,0.070143,
691,0.049049,
692,0.049049,
693,0.049049,
694,0.049049,
695,0.049049,
696,0.049049,
697,0.031728,
698,0.049049,
699,0.066371,
700,0.045448,
701,0.049049,
702,0.049049,
703,0.04922,
704,0.049049,
705,0.04922,
706,0.053679,
707,0.049049,
708,0.048535,
709,0.049049,
710,0.049049,
711,0.049049,
712,0.049049,
713,0.04922,
714,0.049049,
715,0.049049,
716,0.049049,
717,0.049049,
718,0.049049,
719,0.04922,
720,0.049049,
721,0.054537,
722,0.049049,
723,0.049049,
724,0.049049,
725,0.049049,
726,0.04922,
727,0.049049,
728,0.049049,
729,0.049049,
730,0.049049,
731,0.039616,
732,0.04922,
733,0.033099,
734,0.048535,
735,0.049049,
736,0.048535,
737,0.04922,
738,0.049049,
739,0.038416,
740,0.04922,
741,0.049049,
742,0.04922,
743,0.049049,
744,0.04922,
745,0.049049,
746,0.04922,
747,0.068771,
748,0.048706,
749,0.048535,
750,0.068257,
751,0.04922,
752,0.048535,
753,0.070487,
754,0.048706,
755,0.049049,
756,0.048535,
757,0.04922,
758,0.049049,
759,0.04922,
760,0.04922,
761,0.048706,
762,0.049049,
763,0.04922,
764,0.04922,
765,0.049049,
766,0.04922,
767,0.049049,
768,0.06517,
769,0.038587,
770,0.049049,
771,0.049049,
772,0.040817,
773,0.049049,
774,0.049049,
775,0.048535,
776,0.049049,
777,0.049049,
778,0.049049,
779,0.040989,
780,0.048706,
781,0.048706,
782,0.049049,
783,0.064655,
784,0.04922,
785,0.04922,
786,0.049049,
787,0.049049,
788,0.049049,
789,0.049049,
790,0.04922,
791,0.049049,
792,0.049049,
793,0.04922,
794,0.049049,
795,0.049049,
796,0.049049,
797,0.049049,
798,0.04922,
799,0.049049,
800,0.049049,
801,0.049049,
802,0.049049,
803,0.049049,
804,0.049049,
805,0.049049,
806,0.049049,
807,0.049049,
808,0.04922,
809,0.04922,
810,0.049049,
811,0.049049,
812,0.049049,
813,0.048877,
814,0.049049,
815,0.049049,
816,0.049049,
817,0.04922,
818,0.049049,
819,0.04922,
820,0.04922,
