distance
167.34
170.34
167.34
170.34
167.34
166.34
168.34
168.34
166.34
165.34
169.34
171.34
165.34
169.34
167.34
169.34
167.34
166.34
166.34
172.34
167.34
170.34
169.34
167.34
172.34
169.34
167.34
170.34
169.34
167.34
164.34
168.34
168.34
168.34
166.34
166.34
169.34
169.34
167.34
169.34
167.34
167.34
167.34
167.34
165.34
169.34
171.34
165.34
168.34
170.34
165.34
166.34
168.34
167.34
168.34
169.34
166.34
169.34
166.34
170.34
168.34
168.34
164.34
167.34
169.34
168.34
168.34
169.34
168.34
166.34
171.34
167.34
168.34
169.34
170.34
169.34
167.34
167.34
168.34
168.34
165.34
168.34
168.34
167.34
171.34
165.34
164.34
170.34
169.34
171.34
168.34
165.34
168.34
166.34
166.34
167.34
169.34
166.34
167.34
168.34
168.34
168.34
168.34
165.34
170.34
168.34
167.34
168.34
167.34
167.34
168.34
167.34
167.34
168.34
170.34
170.34
168.34
168.34
168.34
169.34
172.34
167.34
166.34
164.34
168.34
168.34
167.34
168.34
167.34
166.34
170.34
168.34
167.34
167.34
166.34
168.34
166.34
168.34
166.34
168.34
166.34
163.34
167.34
169.34
167.34
170.34
170.34
166.34
166.34
168.34
169.34
167.34
168.34
167.34
167.34
170.34
167.34
169.34
168.34
165.34
169.34
169.34
169.34
170.34
165.34
169.34
165.34
165.34
166.34
168.34
165.34
164.34
169.34
169.34
170.34
170.34
167.34
169.34
169.34
171.34
167.34
167.34
170.34
166.34
167.34
167.34
169.34
166.34
166.34
168.34
170.34
167.34
169.34
167.34
170.34
167.34
166.34
168.34
167.34
166.34
