valore,media,devstd,error
0,4.266666666666667,1.035598265794194,4.266666666666667
10,18.796666666666667,0.9407117967283615,8.796666666666667
15,24.86,0.9504795480374411,9.86
20,30.83,0.9751597073554149,10.829999999999998
25,36.35333333333333,1.0765774250198776,11.353333333333332
30,41.553333333333335,1.0821548345046075,11.553333333333335
35,46.263333333333335,1.0975751117693375,11.263333333333335
40,51.70666666666666,1.2022646783236646,11.706666666666663
45,57.88333333333333,1.1637166078417795,12.883333333333333
50,63.04,1.1929559139838446,13.04
55,67.69666666666667,1.2094896055397022,12.696666666666673
5,11.076666666666666,0.8944957411816986,6.076666666666666
60,72.59333333333333,1.1885556095581995,12.593333333333334
65,77.88666666666667,1.2751112046286213,12.88666666666667
70,82.41,1.2221068490527627,12.409999999999997
75,87.05666666666667,1.168191390986714,12.056666666666672
80,91.71333333333334,1.2635177664134223,11.713333333333338
85,96.85,1.3565769433926265,11.849999999999994
90,102.49333333333334,1.3867344122033072,12.49333333333334
95,108.44333333333333,1.3162690084341053,13.443333333333328
100,113.69666666666667,1.3555246385469781,13.696666666666673
105,118.40666666666667,1.2542725198572755,13.406666666666666
110,123.19,1.2405765193386695,13.189999999999998
115,127.77333333333333,1.3396283948705203,12.773333333333326
120,132.55666666666667,1.356313943722227,12.556666666666672
125,137.11666666666667,1.3425337532009523,12.116666666666674
130,142.31,1.571240270175785,12.310000000000002
135,147.33666666666667,1.5025025575153015,12.336666666666673
140,152.49333333333334,1.54853114852389,12.49333333333334
145,157.41333333333333,1.4955303157430735,12.413333333333327
150,162.22666666666666,1.4406736935173299,12.22666666666666
155,166.50666666666666,1.3697480014637493,11.50666666666666
160,171.41333333333333,1.4843066089097177,11.413333333333327
165,176.13,1.5752368829665568,11.129999999999995
170,181.61,1.7362647795239599,11.610000000000014
